Ytrue Ypred RelError Label
1.000000e+10 1.000304e+10 3.042886e-04 Jsc
1.000000e+11 1.000019e+11 1.871836e-05 Jsc
1.000000e+12 1.000120e+12 1.199881e-04 Jsc
1.000000e+13 1.000013e+13 1.348865e-05 Jsc
1.000000e+14 9.998856e+13 1.144398e-04 Jsc
1.468000e+10 1.468504e+10 3.430787e-04 Jsc
1.468000e+11 1.468199e+11 1.353358e-04 Jsc
1.468000e+12 1.467932e+12 4.609976e-05 Jsc
1.468000e+13 1.468082e+13 5.610746e-05 Jsc
2.154000e+10 2.153969e+10 1.443299e-05 Jsc
2.154000e+11 2.154103e+11 4.804101e-05 Jsc
2.154000e+12 2.154153e+12 7.124816e-05 Jsc
2.154000e+13 2.154293e+13 1.358872e-04 Jsc
3.162000e+10 3.162045e+10 1.417957e-05 Jsc
3.162000e+11 3.163005e+11 3.178890e-04 Jsc
3.162000e+12 3.161850e+12 4.740661e-05 Jsc
3.162000e+13 3.161922e+13 2.462422e-05 Jsc
4.642000e+10 4.641889e+10 2.395433e-05 Jsc
4.642000e+11 4.643526e+11 3.287147e-04 Jsc
4.642000e+12 4.642130e+12 2.810175e-05 Jsc
4.642000e+13 4.641907e+13 1.998897e-05 Jsc
6.813000e+10 6.813212e+10 3.116622e-05 Jsc
6.813000e+11 6.812831e+11 2.482668e-05 Jsc
6.813000e+12 6.813221e+12 3.245404e-05 Jsc
6.813000e+13 6.814221e+13 1.792365e-04 Jsc
