X Y Xfit Yfit
1.4520100E+0 1.0388000E+2 1.6193694E+0 1.0363651E+2
1.5318900E+0 1.1567100E+2 1.6485318E+0 1.1543087E+2
1.5908000E+0 1.2879200E+2 1.6842134E+0 1.2856684E+2
1.6156700E+0 9.3176400E+1 1.5955627E+0 9.3046851E+1
1.6557800E+0 1.4339700E+2 1.7278176E+0 1.4319687E+2
1.6885100E+0 8.3689700E+1 1.5761490E+0 8.3538938E+1
1.7557400E+0 1.5967000E+2 1.7810337E+0 1.5949068E+2
1.8458900E+0 1.7776600E+2 1.8458900E+0 1.7763719E+2
1.9279100E+0 1.9794800E+2 1.9248179E+0 1.9784677E+2
2.0684400E+0 2.2045500E+2 2.0207250E+0 2.2035356E+2
2.1694400E+0 2.4546900E+2 2.1370825E+0 2.4541824E+2
2.2755600E+0 2.7341700E+2 2.2780271E+0 2.7333096E+2
2.4700500E+0 3.0440200E+2 2.4484822E+0 3.0441467E+2
2.7023000E+0 3.3897400E+2 2.6543007E+0 3.3902888E+2
2.9349100E+0 3.7754500E+2 2.9024371E+0 3.7757373E+2
3.1745900E+0 4.2036700E+2 3.2011532E+0 4.2049460E+2
3.5260300E+0 4.6814700E+2 3.5602675E+0 4.6828723E+2
3.9914600E+0 5.2142000E+2 3.9914600E+0 5.2150346E+2
4.5401200E+0 5.8070300E+2 4.5086429E+0 5.8075742E+2
4.9130900E+0 6.4656400E+2 5.1284214E+0 6.4673287E+2
5.7392000E+0 7.1993100E+2 5.8706553E+0 7.2019073E+2
6.9146100E+0 8.0195600E+2 6.7591632E+0 8.0197828E+2
7.7914700E+0 8.9291800E+2 7.8225809E+0 8.9303836E+2
8.9022500E+0 9.9452400E+2 9.0954383E+0 9.9442078E+2
1.0627300E+1 1.1073100E+3 1.0619480E+1 1.1072941E+3
1.2325400E+1 1.2333200E+3 1.2445302E+1 1.2329590E+3
1.4108000E+1 1.3732300E+3 1.4634374E+1 1.3728634E+3
1.7314600E+1 1.5285000E+3 1.7261534E+1 1.5286191E+3
2.0675100E+1 1.7020200E+3 2.0418063E+1 1.7020200E+3
2.4585900E+1 1.8950000E+3 2.4215477E+1 1.8950628E+3
2.7680700E+1 2.1101200E+3 2.8790202E+1 2.1099695E+3
3.4207800E+1 2.3488800E+3 3.4309336E+1 2.3492131E+3
4.4318600E+1 2.6136400E+3 4.0977741E+1 2.6155451E+3
5.1061700E+1 2.9118200E+3 4.9046799E+1 2.9120269E+3
5.8825200E+1 3.2434900E+3 5.8825200E+1 3.2420641E+3
6.9939500E+1 3.6075600E+3 7.0692240E+1 3.6094442E+3
8.9213300E+1 4.0192100E+3 8.5114228E+1 4.0183793E+3
1.0499000E+2 4.4746800E+3 1.0266471E+2 4.4735518E+3
1.2417800E+2 4.9785800E+3 1.2404940E+2 4.9801654E+3
1.4346900E+2 5.5403200E+3 1.5013701E+2 5.5440023E+3
1.8896900E+2 6.1692100E+3 1.8199706E+2 6.1714828E+3
2.2165200E+2 6.8612600E+3 2.2094668E+2 6.8697321E+3
2.6541100E+2 7.6330700E+3 2.6860824E+2 7.6466550E+3
3.3297700E+2 8.5037000E+3 3.2698003E+2 8.5110096E+3
3.9832600E+2 9.4670300E+3 3.9852367E+2 9.4724946E+3
4.8627100E+2 1.0558000E+4 4.8627100E+2 1.0541833E+4
6.1309100E+2 1.1710200E+4 5.9395565E+2 1.1730864E+4
7.0670300E+2 1.3088700E+4 7.2617383E+2 1.3052634E+4
8.8685300E+2 1.4506000E+4 8.8858130E+2 1.4521488E+4
1.0477800E+3 1.6186800E+4 1.0881322E+3 1.6153143E+4
1.2576400E+3 1.7946600E+4 1.3333720E+3 1.7964770E+4
1.6682400E+3 2.0050500E+4 1.6347875E+3 1.9975030E+4
1.9997200E+3 2.2273400E+4 2.0052307E+3 2.2204077E+4
2.4969400E+3 2.4714000E+4 2.4604220E+3 2.4673513E+4
3.0194900E+3 2.7434200E+4 3.0195529E+3 2.7406284E+4
3.6045000E+3 3.0480700E+4 3.7059780E+3 3.0426409E+4
4.5706800E+3 3.3721000E+4 4.5480117E+3 3.3758567E+4
5.5159400E+3 3.7420000E+4 5.5798509E+3 3.7427574E+4
7.0239200E+3 4.1536400E+4 6.8425292E+3 4.1457378E+4
8.0058100E+3 4.6022700E+4 8.3849736E+3 4.5869913E+4
1.0696500E+4 5.1543300E+4 1.0264983E+4 5.0683328E+4
1.2550100E+4 5.5907600E+4 1.2550100E+4 5.5909767E+4
1.6128000E+4 6.1957000E+4 1.5318118E+4 6.1552412E+4
1.8263300E+4 6.9378400E+4 1.8657051E+4 6.7601903E+4
2.2904400E+4 7.6272700E+4 2.2664136E+4 7.4031980E+4
2.7748900E+4 8.0181200E+4 2.7443669E+4 8.0794838E+4
3.5305500E+4 8.6478300E+4 3.3102585E+4 8.7815600E+4
3.9739100E+4 9.6018800E+4 3.9744428E+4 9.4988128E+4
4.4746500E+4 1.0075900E+5 4.7460384E+4 1.0217148E+5
5.5442300E+4 1.0421700E+5 5.6317516E+4 1.0918875E+5
7.1755700E+4 1.1150000E+5 6.6346433E+4 1.1583084E+5
7.5771500E+4 1.2473000E+5 7.7527477E+4 1.2186442E+5
9.2304400E+4 1.2732700E+5 8.9779176E+4 1.2704601E+5
1.0537800E+5 1.2743200E+5 1.0295339E+5 1.3114222E+5
