T d154 d184 d214 d244
d 150 180 210 240
290 9.516570000E-04 9.422440000E-04 9.369610000E-04 9.346320000E-04
295 8.825210000E-04 8.704290000E-04 8.725630000E-04 8.741010000E-04
300 8.560270000E-04 8.295340000E-04 1.057776000E-03 1.035486000E-03
305 8.277270000E-04 7.960170000E-04 7.839060000E-04 1.016222000E-03
310 8.546160000E-04 8.486810000E-04 8.210510000E-04 8.158520000E-04
315 9.144970000E-04 9.018860000E-04 8.873330000E-04 8.855700000E-04
320 9.977150000E-04 1.002898000E-03 9.779110000E-04 9.785880000E-04
325 1.156260000E-03 1.139726000E-03 1.132063000E-03 1.132612000E-03
330 1.360987000E-03 1.344002000E-03 1.331456000E-03 1.329184000E-03
335 1.593976000E-03 1.575288000E-03 1.559022000E-03 1.555799000E-03
340 1.892265000E-03 1.868937000E-03 1.918941000E-03 1.840153000E-03
