T d154 d184 d214 d244
d 150 180 210 240
290 6.675040000E-04 6.667680000E-04 6.644150000E-04 6.642590000E-04
295 6.093920000E-04 6.076820000E-04 6.086340000E-04 6.114620000E-04
300 5.667660000E-04 5.568920000E-04 6.400460000E-04 5.582880000E-04
305 5.152150000E-04 5.113030000E-04 5.555880000E-04 5.121890000E-04
310 4.993400000E-04 5.020770000E-04 4.975080000E-04 4.941740000E-04
315 5.056050000E-04 4.994680000E-04 5.009460000E-04 5.018960000E-04
320 5.188720000E-04 5.158140000E-04 5.150450000E-04 5.177920000E-04
325 5.688280000E-04 5.645390000E-04 5.634940000E-04 5.666670000E-04
330 6.424300000E-04 6.382770000E-04 6.354120000E-04 6.372520000E-04
335 7.326060000E-04 7.284860000E-04 7.244170000E-04 7.263430000E-04
340 8.573610000E-04 8.520530000E-04 8.815840000E-04 8.468460000E-04
