N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.063104000E-02 7.840876000E-03 3.013312000E-03 -7.346087000E-03 -2.769169400E-02 -6.319117000E-02 -1.158623430E-01 -9.831487400E-02 -1.581429700E-02 7.962733000E-03 1.166872000E-02
1.600000000E+01 3.119908500E-02 3.071952300E-02 3.027215700E-02 3.019013300E-02 2.980226500E-02 2.933955700E-02 2.891241800E-02 2.773246300E-02 2.568400400E-02 2.219099100E-02 1.551685200E-02
1.700000000E+01 6.989606600E-02 6.841323400E-02 6.758359400E-02 6.637928100E-02 6.458652800E-02 6.277042300E-02 6.152243000E-02 6.038197400E-02 5.949239300E-02 5.949852600E-02 5.967528200E-02
1.549996187E+01 2.333356600E-02 2.318100300E-02 2.335337500E-02 2.212792700E-02 2.070417300E-02 1.710257800E-02 9.777769000E-03 -3.447574000E-03 -2.625558300E-02 -6.302797800E-02 -1.141653640E-01
1.649996187E+01 5.645317400E-02 5.500143600E-02 5.392138300E-02 5.234045300E-02 5.083215000E-02 4.988967900E-02 4.879846800E-02 4.790109500E-02 4.751352000E-02 4.685368500E-02 4.622103400E-02
1.674996808E+01 6.547426500E-02 6.426585200E-02 6.318393700E-02 6.148101300E-02 5.979928400E-02 5.837262100E-02 5.698547800E-02 5.592011600E-02 5.562273200E-02 5.516330200E-02 5.495388500E-02
1.624993176E+01 4.336552400E-02 4.219879500E-02 4.110062200E-02 4.039359100E-02 3.942668100E-02 3.812665800E-02 3.770273200E-02 3.702873700E-02 3.621110100E-02 3.537025800E-02 3.217917000E-02
1.574996808E+01 2.593242900E-02 2.630935100E-02 2.639020300E-02 2.616298600E-02 2.576247800E-02 2.499925600E-02 2.290084500E-02 1.880379700E-02 1.174831300E-02 -1.138891000E-03 -2.259589000E-02
1.524993176E+01 1.762087000E-02 1.743852500E-02 1.621341300E-02 1.320305000E-02 6.861712000E-03 -5.361548000E-03 -2.825976700E-02 -6.520502700E-02 -1.181470300E-01 -1.047383390E-01 -2.040091700E-02
