fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_300 001_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.910533411E-16 1.000000000E+20 1.166093435E+00 9.931395284E-17 4.422368517E-04 
001_300_SRH 001_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.465339991E-17 1.000000000E+20 1.199771843E+00 9.307427154E-17 2.368105348E-03 
002_300 002_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 4.152696767E-16 1.000000000E+20 1.170253978E+00 1.426257697E-16 6.065889540E-04 
002_300_SRH 002_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 8.005649088E-17 1.000000000E+20 1.199777919E+00 1.366116136E-16 2.371543344E-03 
003_300 003_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 4.514955051E-16 1.000000000E+20 1.177124448E+00 2.077715659E-16 7.998845137E-04 
003_300_SRH 003_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.171559535E-16 1.000000000E+20 1.199786598E+00 2.005125126E-16 2.376582503E-03 
004_300 004_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.051942624E-16 1.000000000E+20 1.182150874E+00 3.008134753E-16 1.008054736E-03 
004_300_SRH 004_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.712113115E-16 1.000000000E+20 1.199799177E+00 2.942993866E-16 2.383961540E-03 
005_300 005_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.836444992E-16 1.000000000E+20 1.186326840E+00 4.371594980E-16 1.236355691E-03 
005_300_SRH 005_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.497061209E-16 1.000000000E+20 1.199817388E+00 4.319452249E-16 2.394755098E-03 
006_300 006_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 6.946067477E-16 1.000000000E+20 1.187455111E+00 6.386934948E-16 1.474743572E-03 
006_300_SRH 006_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.631330294E-16 1.000000000E+20 1.199843602E+00 6.339511991E-16 2.410520081E-03 
007_300 007_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 8.599437017E-16 1.000000000E+20 1.194066908E+00 9.353618979E-16 1.683191193E-03 
007_300_SRH 007_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 5.258868244E-16 1.000000000E+20 1.199881182E+00 9.303916731E-16 2.433491605E-03 
008_300 008_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.094606354E-15 1.000000000E+20 1.198709150E+00 1.371238484E-15 1.884945236E-03 
008_300_SRH 008_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 7.570837053E-16 1.000000000E+20 1.199934519E+00 1.365375408E-15 2.466856120E-03 
009_300 009_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.417620611E-15 1.000000000E+20 1.199173715E+00 2.009421552E-15 2.070035478E-03 
009_300_SRH 009_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.080891629E-15 1.000000000E+20 1.200008978E+00 2.003578834E-15 2.515088872E-03 
010_300 010_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.861262064E-15 1.000000000E+20 1.199542323E+00 2.945629381E-15 2.245630690E-03 
010_300_SRH 010_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 1.525620210E-15 1.000000000E+20 1.200110977E+00 2.939811189E-15 2.584354768E-03 
011_300 011_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.454707643E-15 1.000000000E+20 1.199860217E+00 4.318810050E-15 2.423815714E-03 
011_300_SRH 011_300_srh.dat 300 38.65 1.000000000E+00 0.000000000E+00 2.120511612E-15 1.000000000E+20 1.200246911E+00 4.313022244E-15 2.682912596E-03 
012_300 012_300.dat 300 38.65 1.000000000E+00 0.000000000E+00 3.221662882E-15 1.000000000E+20 1.200158728E+00 6.332584454E-15 2.620255240E-03 
