Fe B nFsrh nFBsrh dnsrh nF nFB dn
1.000000000E+01 1.500000000E+01 1.072668248E+00 1.168344250E+0 -9.567600200E-02 1.072668248E+00 1.168344250E+0 -9.567600200E-02
1.000000000E+01 1.524993176E+01 1.118156729E+00 1.176199189E+0 -5.804246000E-02 1.118156729E+00 1.176199189E+0 -5.804246000E-02
1.000000000E+01 1.549996187E+01 1.164321301E+00 1.187717032E+0 -2.339573100E-02 1.164321301E+00 1.187717032E+0 -2.339573100E-02
1.000000000E+01 1.574996808E+01 1.176395154E+00 1.203382011E+0 -2.698685700E-02 1.176395154E+00 1.203382011E+0 -2.698685700E-02
1.000000000E+01 1.600000000E+01 1.181841063E+00 1.223914101E+0 -4.207303800E-02 1.181841063E+00 1.223914101E+0 -4.207303800E-02
1.000000000E+01 1.624993176E+01 1.189055495E+00 1.250292476E+0 -6.123698100E-02 1.189055495E+00 1.250292476E+0 -6.123698100E-02
1.000000000E+01 1.649996187E+01 1.198218533E+00 1.283874640E+0 -8.565610700E-02 1.198218533E+00 1.283874640E+0 -8.565610700E-02
1.000000000E+01 1.674996808E+01 1.206321498E+00 1.326425139E+0 -1.201036410E-01 1.206321498E+00 1.326425139E+0 -1.201036410E-01
1.000000000E+01 1.700000000E+01 1.215336774E+00 1.380304060E+0 -1.649672860E-01 1.215336774E+00 1.380304060E+0 -1.649672860E-01
1.016672606E+01 1.500000000E+01 1.072684800E+00 1.092916821E+0 -2.023202100E-02 1.072684800E+00 1.092916821E+0 -2.023202100E-02
1.016672606E+01 1.524993176E+01 1.118332863E+00 1.097250397E+0 2.108246600E-02 1.118332863E+00 1.097250397E+0 2.108246600E-02
1.016672606E+01 1.549996187E+01 1.164462844E+00 1.103615020E+0 6.084782400E-02 1.164462844E+00 1.103615020E+0 6.084782400E-02
1.016672606E+01 1.574996808E+01 1.176434233E+00 1.112280166E+0 6.415406700E-02 1.176434233E+00 1.112280166E+0 6.415406700E-02
1.016672606E+01 1.600000000E+01 1.181891019E+00 1.123647475E+0 5.824354400E-02 1.181891019E+00 1.123647475E+0 5.824354400E-02
1.016672606E+01 1.624993176E+01 1.189118254E+00 1.138264498E+0 5.085375600E-02 1.189118254E+00 1.138264498E+0 5.085375600E-02
1.016672606E+01 1.649996187E+01 1.198296863E+00 1.156891992E+0 4.140487100E-02 1.198296863E+00 1.156891992E+0 4.140487100E-02
1.016672606E+01 1.674996808E+01 1.206332234E+00 1.180522008E+0 2.581022600E-02 1.206332234E+00 1.180522008E+0 2.581022600E-02
1.016672606E+01 1.700000000E+01 1.215345664E+00 1.210485970E+0 4.859694000E-03 1.215345664E+00 1.210485970E+0 4.859694000E-03
1.033324570E+01 1.500000000E+01 1.072708195E+00 1.051059898E+0 2.164829700E-02 1.072708195E+00 1.051059898E+0 2.164829700E-02
1.033324570E+01 1.524993176E+01 1.118589184E+00 1.053440739E+0 6.514844500E-02 1.118589184E+00 1.053440739E+0 6.514844500E-02
1.033324570E+01 1.549996187E+01 1.164668568E+00 1.056940389E+0 1.077281790E-01 1.164668568E+00 1.056940389E+0 1.077281790E-01
1.033324570E+01 1.574996808E+01 1.176491533E+00 1.061707572E+0 1.147839610E-01 1.176491533E+00 1.061707572E+0 1.147839610E-01
1.033324570E+01 1.600000000E+01 1.181964252E+00 1.067964236E+0 1.140000160E-01 1.181964252E+00 1.067964236E+0 1.140000160E-01
1.033324570E+01 1.624993176E+01 1.189210256E+00 1.076013343E+0 1.131969130E-01 1.189210256E+00 1.076013343E+0 1.131969130E-01
