T nFsrh nFBsrh dnsrh nF nFB dn
290 1.191317635E+00 1.000031900E+0 1.912857350E-01 1.191317635E+00 1.000031900E+0 1.912857350E-01
295 1.197880596E+00 1.000030857E+0 1.978497390E-01 1.197880596E+00 1.000030857E+0 1.978497390E-01
300 1.199950157E+00 1.000029889E+0 1.999202680E-01 1.199950157E+00 1.000029889E+0 1.999202680E-01
305 1.204652456E+00 1.000028990E+0 2.046234660E-01 1.204652456E+00 1.000028990E+0 2.046234660E-01
310 1.212874018E+00 1.000028153E+0 2.128458650E-01 1.212874018E+00 1.000028153E+0 2.128458650E-01
315 1.212533228E+00 1.000027373E+0 2.125058550E-01 1.212533228E+00 1.000027373E+0 2.125058550E-01
320 1.217777494E+00 1.000026644E+0 2.177508500E-01 1.217777494E+00 1.000026644E+0 2.177508500E-01
325 1.221628200E+00 1.000025963E+0 2.216022370E-01 1.221628200E+00 1.000025963E+0 2.216022370E-01
330 1.225548596E+00 1.000025325E+0 2.255232710E-01 1.225548596E+00 1.000025325E+0 2.255232710E-01
335 1.231516144E+00 1.000024726E+0 2.314914180E-01 1.231516144E+00 1.000024726E+0 2.314914180E-01
340 1.237560554E+00 1.000024164E+0 2.375363900E-01 1.237560554E+00 1.000024164E+0 2.375363900E-01
