T nFsrh nFBsrh dnsrh nF nFB dn
290 1.161573814E+00 1.132283507E+0 2.929030700E-02 1.161573814E+00 1.132283507E+0 2.929030700E-02
295 1.168242295E+00 1.107288562E+0 6.095373300E-02 1.168242295E+00 1.107288562E+0 6.095373300E-02
300 1.175229839E+00 1.087532976E+0 8.769686300E-02 1.175229839E+00 1.087532976E+0 8.769686300E-02
305 1.171869238E+00 1.071833374E+0 1.000358640E-01 1.171869238E+00 1.071833374E+0 1.000358640E-01
310 1.176328708E+00 1.059287465E+0 1.170412430E-01 1.176328708E+00 1.059287465E+0 1.170412430E-01
315 1.179226770E+00 1.049205600E+0 1.300211700E-01 1.179226770E+00 1.049205600E+0 1.300211700E-01
320 1.168060614E+00 1.041058826E+0 1.270017880E-01 1.168060614E+00 1.041058826E+0 1.270017880E-01
325 1.148283672E+00 1.034439757E+0 1.138439150E-01 1.148283672E+00 1.034439757E+0 1.138439150E-01
330 1.133769154E+00 1.029033185E+0 1.047359690E-01 1.133769154E+00 1.029033185E+0 1.047359690E-01
335 1.114994388E+00 1.024594039E+0 9.040034900E-02 1.114994388E+00 1.024594039E+0 9.040034900E-02
340 1.095679477E+00 1.020930820E+0 7.474865700E-02 1.095679477E+00 1.020930820E+0 7.474865700E-02
