T nFsrh nFBsrh dnsrh nF nFB dn
290 1.149731668E+00 1.000018864E+0 1.497128040E-01 1.149731668E+00 1.000018864E+0 1.497128040E-01
295 1.153714902E+00 1.000018248E+0 1.536966540E-01 1.153714902E+00 1.000018248E+0 1.536966540E-01
300 1.154365530E+00 1.000017675E+0 1.543478550E-01 1.154365530E+00 1.000017675E+0 1.543478550E-01
305 1.131725866E+00 1.000017144E+0 1.317087220E-01 1.131725866E+00 1.000017144E+0 1.317087220E-01
310 1.112877900E+00 1.000016649E+0 1.128612510E-01 1.112877900E+00 1.000016649E+0 1.128612510E-01
315 1.093791292E+00 1.000016187E+0 9.377510500E-02 1.093791292E+00 1.000016187E+0 9.377510500E-02
320 1.067375215E+00 1.000015756E+0 6.735945900E-02 1.067375215E+00 1.000015756E+0 6.735945900E-02
325 1.011943956E+00 1.000015353E+0 1.192860300E-02 1.011943956E+00 1.000015353E+0 1.192860300E-02
330 1.010905287E+00 1.000014976E+0 1.089031100E-02 1.010905287E+00 1.000014976E+0 1.089031100E-02
335 1.010861064E+00 1.000014622E+0 1.084644200E-02 1.010861064E+00 1.000014622E+0 1.084644200E-02
340 1.012864406E+00 1.000014290E+0 1.285011600E-02 1.012864406E+00 1.000014290E+0 1.285011600E-02
