N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 4.117519400E-02 3.844640500E-02 3.715757800E-02 3.749075600E-02 3.961173200E-02 4.354454500E-02 4.930081800E-02 5.673007900E-02 6.565643800E-02 7.571544600E-02 8.644951500E-02
1.016672606E+01 3.548411600E-02 3.254194400E-02 3.068581700E-02 3.008652900E-02 3.090134200E-02 3.317799900E-02 3.695114800E-02 4.215027000E-02 4.868700600E-02 5.633570600E-02 6.479367600E-02
1.033324570E+01 3.011079300E-02 2.727229700E-02 2.522559000E-02 2.412555400E-02 2.411397300E-02 2.524555700E-02 2.755852300E-02 3.102426300E-02 3.560218300E-02 4.115703000E-02 4.749702800E-02
1.049996187E+01 2.500170700E-02 2.246853000E-02 2.049272500E-02 1.921032100E-02 1.874510300E-02 1.915114600E-02 2.046252200E-02 2.267131000E-02 2.576021600E-02 2.964862700E-02 3.421673600E-02
1.066670514E+01 2.023916200E-02 1.810961800E-02 1.635915700E-02 1.510304400E-02 1.444620600E-02 1.443845300E-02 1.510777300E-02 1.645603100E-02 1.847648600E-02 2.112051700E-02 2.431291600E-02
1.083333839E+01 1.596493600E-02 1.425684000E-02 1.279830700E-02 1.168350400E-02 1.099868000E-02 1.078759400E-02 1.107240700E-02 1.185933600E-02 1.314615500E-02 1.490310900E-02 1.708251300E-02
1.100000000E+01 1.230210000E-02 1.098092000E-02 9.818920000E-03 8.890494000E-03 8.264561000E-03 7.978130000E-03 8.048440000E-03 8.483280000E-03 9.282360000E-03 1.042734200E-02 1.188768900E-02
1.116672606E+01 9.305697000E-03 8.310996000E-03 7.414281000E-03 6.672774000E-03 6.140296000E-03 5.847253000E-03 5.806993000E-03 6.027457000E-03 6.509249000E-03 7.241100000E-03 8.203524000E-03
1.133324570E+01 6.954008000E-03 6.219152000E-03 5.541679000E-03 4.964774000E-03 4.529816000E-03 4.261348000E-03 4.169729000E-03 4.262451000E-03 4.540528000E-03 4.997288000E-03 5.620430000E-03
1.149996187E+01 5.169180000E-03 4.633016000E-03 4.127658000E-03 3.685293000E-03 3.337498000E-03 3.103928000E-03 2.992734000E-03 3.010725000E-03 3.159185000E-03 3.434399000E-03 3.828871000E-03
1.166670514E+01 3.847134000E-03 3.459053000E-03 3.084596000E-03 2.747590000E-03 2.472071000E-03 2.273817000E-03 2.159340000E-03 2.134793000E-03 2.201627000E-03 2.358122000E-03 2.599945000E-03
1.183333839E+01 2.882163000E-03 2.602875000E-03 2.326355000E-03 2.070130000E-03 1.852529000E-03 1.686282000E-03 1.576702000E-03 1.529333000E-03 1.545797000E-03 1.625659000E-03 1.766685000E-03
1.200000000E+01 2.181366000E-03 1.981533000E-03 1.777908000E-03 1.583289000E-03 1.411667000E-03 1.273367000E-03 1.172755000E-03 1.114907000E-03 1.101506000E-03 1.133003000E-03 1.208483000E-03
1.216672606E+01 1.670310000E-03 1.528444000E-03 1.379164000E-03 1.231726000E-03 1.096769000E-03 9.826770000E-04 8.930620000E-04 8.325260000E-04 8.028150000E-04 8.049250000E-04 8.387590000E-04
1.233324570E+01 1.293195000E-03 1.193618000E-03 1.085004000E-03 9.739420000E-04 8.684690000E-04 7.753720000E-04 6.975840000E-04 6.392510000E-04 6.021280000E-04 5.875180000E-04 5.958270000E-04
1.249996187E+01 1.010263000E-03 9.414790000E-04 8.633290000E-04 7.804360000E-04 6.987970000E-04 6.238570000E-04 5.579220000E-04 5.046810000E-04 4.658140000E-04 4.428110000E-04 4.363340000E-04
1.266670514E+01 7.941980000E-04 7.477280000E-04 6.923480000E-04 6.312450000E-04 5.688350000E-04 5.094300000E-04 4.547900000E-04 4.081090000E-04 3.709390000E-04 3.447990000E-04 3.305620000E-04
1.283333839E+01 6.265630000E-04 5.961400000E-04 5.576800000E-04 5.133400000E-04 4.663280000E-04 4.200210000E-04 3.756790000E-04 3.360380000E-04 3.024430000E-04 2.763860000E-04 2.588010000E-04
1.300000000E+01 4.948720000E-04 4.758750000E-04 4.498880000E-04 4.183360000E-04 3.835200000E-04 3.480560000E-04 3.128000000E-04 2.800110000E-04 2.508450000E-04 2.266690000E-04 2.084450000E-04
