T d154 d184 d214 d244
d 150 180 210 240
290 1.213889186E+00 1.211867853E+00 1.210102555E+00 1.208855681E+00
295 1.217074898E+00 1.214856517E+00 1.213121843E+00 1.211705779E+00
300 1.219900441E+00 1.217378761E+00 1.215476201E+00 1.213859239E+00
305 1.223078165E+00 1.220046892E+00 1.217958505E+00 1.215988940E+00
310 1.225901014E+00 1.222352264E+00 1.219836542E+00 1.217623194E+00
315 1.227516292E+00 1.223452344E+00 1.220364415E+00 1.217748940E+00
320 1.229032607E+00 1.224616095E+00 1.220663981E+00 1.217629068E+00
325 1.229776419E+00 1.224672645E+00 1.220044147E+00 1.216371173E+00
330 1.228741594E+00 1.222807412E+00 1.217519180E+00 1.213072093E+00
335 1.227580928E+00 1.220806692E+00 1.214797876E+00 1.209646796E+00
340 1.225398635E+00 1.217777505E+00 1.211016420E+00 1.205191276E+00
