T d154 d184 d214 d244
d 150 180 210 240
290 1.232886566E+00 1.231216695E+00 1.230775556E+00 1.230134135E+00
295 1.235423254E+00 1.233513547E+00 1.232844751E+00 1.232671605E+00
300 1.237649077E+00 1.235574871E+00 1.234444861E+00 1.231103958E+00
305 1.238640329E+00 1.236671188E+00 1.234913508E+00 1.230718847E+00
310 1.239379006E+00 1.237121044E+00 1.234970820E+00 1.233649643E+00
315 1.239241476E+00 1.236479023E+00 1.233944767E+00 1.232178153E+00
320 1.237077038E+00 1.233360417E+00 1.230771699E+00 1.228558120E+00
325 1.235000736E+00 1.229693911E+00 1.227026223E+00 1.224139047E+00
330 1.230969393E+00 1.225077677E+00 1.221635929E+00 1.218465011E+00
335 1.224589615E+00 1.218508084E+00 1.213734072E+00 1.210085161E+00
340 1.218026196E+00 1.211064711E+00 1.205155349E+00 1.201547401E+00
