T d154 d184 d214 d244
d 150 180 210 240
290 1.200824098E+00 1.197637162E+00 1.194870810E+00 1.192798605E+00
295 1.201492522E+00 1.198660006E+00 1.196086599E+00 1.194085594E+00
300 1.202804935E+00 1.200082238E+00 1.197670953E+00 1.195509426E+00
305 1.203982086E+00 1.201203175E+00 1.198697241E+00 1.196396881E+00
310 1.204186317E+00 1.201085410E+00 1.198246625E+00 1.195583955E+00
315 1.201212861E+00 1.197515804E+00 1.193793868E+00 1.190348748E+00
320 1.191788159E+00 1.186176421E+00 1.180621649E+00 1.175301614E+00
325 1.166648265E+00 1.156896795E+00 1.147527346E+00 1.138722882E+00
330 1.111050158E+00 1.093773144E+00 1.077778209E+00 1.063175097E+00
335 1.011262959E+00 1.010103641E+00 1.009245761E+00 1.008585880E+00
340 1.011911959E+00 1.010970578E+00 1.010272239E+00 1.009726710E+00
