fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_340 001_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.893200537E-13 1.000000000E+20 1.149855122E+00 1.107990810E-14 5.468161741E-05 
001_340_SRH 001_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.182953359E-13 1.000000000E+20 1.172625513E+00 9.654618465E-15 9.549169656E-05 
002_340 002_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.441041992E-13 1.000000000E+20 1.156516503E+00 1.556344755E-14 6.394584885E-05 
002_340_SRH 002_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.730795827E-13 1.000000000E+20 1.172753884E+00 1.416111532E-14 9.581607973E-05 
003_340 003_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.238735017E-13 1.000000000E+20 1.161502037E+00 2.215023804E-14 7.210356854E-05 
003_340_SRH 003_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 2.528634488E-13 1.000000000E+20 1.172940276E+00 2.076448811E-14 9.629009338E-05 
004_340 004_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 4.396194774E-13 1.000000000E+20 1.165220452E+00 3.180642245E-14 7.902461723E-05 
004_340_SRH 004_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 3.686402573E-13 1.000000000E+20 1.173210669E+00 3.043315158E-14 9.698556385E-05 
005_340 005_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 6.067142005E-13 1.000000000E+20 1.168048587E+00 4.593803009E-14 8.485396902E-05 
005_340_SRH 005_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 5.357858750E-13 1.000000000E+20 1.173600372E+00 4.457485594E-14 9.800156772E-05 
006_340 006_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 8.461824224E-13 1.000000000E+20 1.170314014E+00 6.658265677E-14 8.992933365E-05 
006_340_SRH 006_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 7.753310441E-13 1.000000000E+20 1.174161023E+00 6.522857030E-14 9.948815497E-05 
007_340 007_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.185860251E-12 1.000000000E+20 1.172294603E+00 9.667799067E-14 9.470262573E-05 
007_340_SRH 007_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.115120007E-12 1.000000000E+20 1.174958568E+00 9.533317783E-14 1.016564503E-04 
008_340 008_340.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.660898824E-12 1.000000000E+20 1.174229061E+00 1.404355223E-13 9.970977561E-05 
008_340_SRH 008_340_srh.dat 340 34.1 1.000000000E+00 0.000000000E+00 1.590314055E-12 1.000000000E+20 1.176076279E+00 1.391011992E-13 1.048105554E-04 
