X Y Yfit
9.9917650E-3 5.0570182E-3 5.0154317E-3
2.0030620E-2 1.0579994E-2 1.0579999E-2
2.9954910E-2 1.6155145E-2 1.6684618E-2
3.9975640E-2 2.3153403E-2 2.3558147E-2
4.9984460E-2 3.0784667E-2 3.1252360E-2
5.9970860E-2 3.9285697E-2 3.9890387E-2
7.0002560E-2 4.9213697E-2 4.9692011E-2
8.0068590E-2 6.0399939E-2 6.0844151E-2
9.0054510E-2 7.3113455E-2 7.3421480E-2
1.0006330E-1 8.7782545E-2 8.7782541E-2
1.1004970E-1 1.0487030E-1 1.0413900E-1
1.2005880E-1 1.2452070E-1 1.2288211E-1
1.3004490E-1 1.4704500E-1 1.4428667E-1
1.4005370E-1 1.7284276E-1 1.6886224E-1
1.5006280E-1 2.0249415E-1 1.9702931E-1
1.6003750E-1 2.3627385E-1 2.2919247E-1
1.7005800E-1 2.7494073E-1 2.6620270E-1
1.8004420E-1 3.1808152E-1 3.0841885E-1
1.9007590E-1 3.6777576E-1 3.5690435E-1
2.0002790E-1 4.2397182E-1 4.1179694E-1
2.1004820E-1 4.8714424E-1 4.7474301E-1
2.2010920E-1 5.5806606E-1 5.4660186E-1
2.3007250E-1 6.3768576E-1 6.2725684E-1
2.4006990E-1 7.2697061E-1 7.1866216E-1
2.5004430E-1 8.2537485E-1 8.2131102E-1
2.6008750E-1 9.3420000E-1 9.3723389E-1
2.7003930E-1 1.0548336E+0 1.0655171E+0
2.8004790E-1 1.1879082E+0 1.2089410E+0
2.9009100E-1 1.3357436E+0 1.3682664E+0
3.0004290E-1 1.4970045E+0 1.5421536E+0
3.1008580E-1 1.6732891E+0 1.7344702E+0
3.2004900E-1 1.8642821E+0 1.9425297E+0
3.3005790E-1 2.0722673E+0 2.1692882E+0
3.4004380E-1 2.3009176E+0 2.4135317E+0
3.5002970E-1 2.5489848E+0 2.6759050E+0
3.6007290E-1 2.8174364E+0 2.9580802E+0
3.7001320E-1 3.1040576E+0 3.2553146E+0
3.8002200E-1 3.4119061E+0 3.5724013E+0
3.9001940E-1 3.7456030E+0 3.9066292E+0
4.0001680E-1 4.0982788E+0 4.2579368E+0
4.0997980E-1 4.4720394E+0 4.6245361E+0
4.2001150E-1 4.8630182E+0 5.0097626E+0
4.3003180E-1 5.2745545E+0 5.4100998E+0
4.4002910E-1 5.7059515E+0 5.8243874E+0
4.5002650E-1 6.1543939E+0 6.2529177E+0
4.6001240E-1 6.6139061E+0 6.6945486E+0
4.7002120E-1 7.0887061E+0 7.1501894E+0
4.8004150E-1 7.5707121E+0 7.6187838E+0
4.9003890E-1 8.0657152E+0 8.0980970E+0
5.0007060E-1 8.5710909E+0 8.5902992E+0
5.1001100E-1 9.0885939E+0 9.0885888E+0
5.2003100E-1 9.6118909E+0 9.6009818E+0
5.2999420E-1 1.0138352E+1 1.0120023E+1
5.4004860E-1 1.0671842E+1 1.0652977E+1
5.5005740E-1 1.1217106E+1 1.1192190E+1
5.6000920E-1 1.1766236E+1 1.1736472E+1
5.7005210E-1 1.2325030E+1 1.2293571E+1
5.8001540E-1 1.2885055E+1 1.2853638E+1
5.9005830E-1 1.3449997E+1 1.3425234E+1
6.0002160E-1 1.4018109E+1 1.3998968E+1
6.1005330E-1 1.4596933E+1 1.4583007E+1
6.2010770E-1 1.5184897E+1 1.5174461E+1
6.3007070E-1 1.5777782E+1 1.5766304E+1
6.4009090E-1 1.6374182E+1 1.6367009E+1
6.5007710E-1 1.6973039E+1 1.6970921E+1
6.6009710E-1 1.7578052E+1 1.7581865E+1
6.7006040E-1 1.8194658E+1 1.8194089E+1
6.8005780E-1 1.8814776E+1 1.8812927E+1
6.9010070E-1 1.9443333E+1 1.9438949E+1
7.0006390E-1 2.0064155E+1 2.0064159E+1
7.1009560E-1 2.0696576E+1 2.0697623E+1
7.2010450E-1 2.1333039E+1 2.1333466E+1
7.3009040E-1 2.1979518E+1 2.1971507E+1
7.4011060E-1 2.2633730E+1 2.2615196E+1
7.5007370E-1 2.3286888E+1 2.3258575E+1
7.6010540E-1 2.3940221E+1 2.3909614E+1
7.7009130E-1 2.4596539E+1 2.4560726E+1
7.8010010E-1 2.5260770E+1 2.5216298E+1
7.9008600E-1 2.5934661E+1 2.5873250E+1
8.0010630E-1 2.6609958E+1 2.6535191E+1
8.1006960E-1 2.7279985E+1 2.7195963E+1
8.2010100E-1 2.7952118E+1 2.7863812E+1
8.3010980E-1 2.8623200E+1 2.8532630E+1
8.4007310E-1 2.9302715E+1 2.9200778E+1
8.5009340E-1 2.9983285E+1 2.9874965E+1
8.6006780E-1 3.0665970E+1 3.0548275E+1
8.7009950E-1 3.1341970E+1 3.1227574E+1
8.8007400E-1 3.1837121E+1 3.1905065E+1
8.9007140E-1 3.2513212E+1 3.2586068E+1
9.0014860E-1 3.3185727E+1 3.3274452E+1
9.1008900E-1 3.3856515E+1 3.3955300E+1
9.2013190E-1 3.4516788E+1 3.4644975E+1
9.3009520E-1 3.5178758E+1 3.5330933E+1
9.4010400E-1 3.5835545E+1 3.6021693E+1
9.5004440E-1 3.6504576E+1 3.6709355E+1
9.6004180E-1 3.7161303E+1 3.7402489E+1
9.7009610E-1 3.7816273E+1 3.8101148E+1
9.8005940E-1 3.8453697E+1 3.8794953E+1
9.9006820E-1 3.9105152E+1 3.9493354E+1
1.0000660E+0 3.9751394E+1 4.0192373E+1
