Ew Nt
4.5094942E-1 2.1186646E+13
4.4820572E-1 2.8291184E+12
4.4546201E-1 5.0813465E+12
4.4271829E-1 3.2611258E+13
4.3997457E-1 7.8429726E+13
4.3723085E-1 1.2736575E+14
4.3448714E-1 1.6491854E+14
4.3174343E-1 1.8552409E+14
4.2899971E-1 1.9369560E+14
4.2625600E-1 1.9805000E+14
4.2351228E-1 2.0472981E+14
4.2076857E-1 2.1564402E+14
4.1802486E-1 2.3071667E+14
4.1528114E-1 2.4994775E+14
4.1253743E-1 2.7323943E+14
4.0979371E-1 2.9948560E+14
4.0705000E-1 3.2695192E+14
4.0430629E-1 3.5485861E+14
4.0156257E-1 3.8451535E+14
3.9881886E-1 4.1898042E+14
3.9607514E-1 4.6173091E+14
3.9333143E-1 5.1540094E+14
3.9058772E-1 5.8116577E+14
3.8784400E-1 6.5878225E+14
3.8510029E-1 7.4710659E+14
3.8235657E-1 8.4485391E+14
3.7961286E-1 9.5126095E+14
3.7686915E-1 1.0663279E+15
3.7412543E-1 1.1905734E+15
3.7138172E-1 1.3245004E+15
3.6863800E-1 1.4680394E+15
3.6589429E-1 1.6201199E+15
3.6315058E-1 1.7784317E+15
3.6040686E-1 1.9394630E+15
3.5766315E-1 2.0988287E+15
3.5491943E-1 2.2517186E+15
3.5217572E-1 2.3932561E+15
3.4943201E-1 2.5187731E+15
3.4668829E-1 2.6241622E+15
3.4394458E-1 2.7063098E+15
3.4120086E-1 2.7633492E+15
3.3845715E-1 2.7945255E+15
3.3571344E-1 2.7998179E+15
3.3296972E-1 2.7796928E+15
3.3022601E-1 2.7352379E+15
3.2748229E-1 2.6685317E+15
3.2473858E-1 2.5828704E+15
3.2199487E-1 2.4825318E+15
3.1925115E-1 2.3721004E+15
3.1650744E-1 2.2557614E+15
3.1376372E-1 2.1369072E+15
3.1102001E-1 2.0181543E+15
3.0827630E-1 1.9015215E+15
3.0553258E-1 1.7885467E+15
3.0278887E-1 1.6803054E+15
3.0004515E-1 1.5774423E+15
2.9730144E-1 1.4801668E+15
2.9455772E-1 1.3877880E+15
2.9181401E-1 1.2972571E+15
2.8907030E-1 1.2008549E+15
2.8632658E-1 1.0845374E+15
2.8358287E-1 9.2952411E+14
2.8083915E-1 7.1887695E+14
2.7809544E-1 4.4739241E+14
2.7535173E-1 2.9336653E+14
