X Y Yfit
1.945E-2 -1.840E-4 -1.840E-4 5.550E+2 5.550E+2
2.908E-2 -1.819E-4 -1.820E-4 5.550E+2 5.550E+2
3.869E-2 -1.798E-4 -1.798E-4 5.550E+2 5.550E+2
4.850E-2 -1.773E-4 -1.774E-4 5.550E+2 5.550E+2
5.826E-2 -1.747E-4 -1.748E-4 5.550E+2 5.550E+2
6.801E-2 -1.718E-4 -1.718E-4 5.550E+2 5.550E+2
7.940E-2 -1.678E-4 -1.679E-4 5.550E+2 5.550E+2
8.906E-2 -1.642E-4 -1.642E-4 5.550E+2 5.550E+2
9.869E-2 -1.601E-4 -1.601E-4 5.550E+2 5.550E+2
1.083E-1 -1.556E-4 -1.554E-4 5.550E+2 5.550E+2
1.195E-1 -1.496E-4 -1.493E-4 5.550E+2 5.550E+2
1.293E-1 -1.437E-4 -1.432E-4 5.550E+2 5.550E+2
1.380E-1 -1.374E-4 -1.371E-4 5.550E+2 5.550E+2
1.489E-1 -1.289E-4 -1.285E-4 5.550E+2 5.550E+2
1.581E-1 -1.208E-4 -1.202E-4 5.550E+2 5.550E+2
1.693E-1 -1.094E-4 -1.087E-4 5.550E+2 5.550E+2
1.812E-1 -9.527E-5 -9.448E-5 5.550E+2 5.550E+2
1.885E-1 -8.486E-5 -8.457E-5 5.550E+2 5.550E+2
1.987E-1 -7.014E-5 -6.900E-5 5.550E+2 5.550E+2
2.085E-1 -5.224E-5 -5.190E-5 5.550E+2 5.550E+2
2.186E-1 -3.154E-5 -3.175E-5 5.550E+2 5.550E+2
2.314E-1 -1.213E-6 -1.903E-6 5.550E+2 5.550E+2
2.387E-1 1.906E-5 1.760E-5 5.550E+2 5.550E+2
2.485E-1 4.895E-5 4.704E-5 5.550E+2 5.550E+2
2.585E-1 8.284E-5 8.148E-5 5.550E+2 5.550E+2
2.704E-1 1.334E-4 1.292E-4 5.550E+2 5.550E+2
2.817E-1 1.872E-4 1.824E-4 5.550E+2 5.550E+2
2.882E-1 2.211E-4 2.171E-4 5.550E+2 5.550E+2
3.005E-1 2.985E-4 2.920E-4 5.550E+2 5.550E+2
3.108E-1 3.716E-4 3.658E-4 5.550E+2 5.550E+2
3.211E-1 4.548E-4 4.513E-4 5.550E+2 5.550E+2
3.308E-1 5.485E-4 5.447E-4 5.550E+2 5.550E+2
3.406E-1 6.509E-4 6.537E-4 5.550E+2 5.550E+2
3.503E-1 7.735E-4 7.789E-4 5.550E+2 5.550E+2
3.601E-1 9.186E-4 9.261E-4 5.550E+2 5.550E+2
3.695E-1 1.083E-3 1.091E-3 5.550E+2 5.550E+2
3.815E-1 1.331E-3 1.342E-3 5.550E+2 5.550E+2
3.893E-1 1.519E-3 1.535E-3 5.550E+2 5.550E+2
4.004E-1 1.851E-3 1.861E-3 5.550E+2 5.550E+2
4.113E-1 2.241E-3 2.254E-3 5.550E+2 5.550E+2
4.182E-1 2.535E-3 2.549E-3 5.550E+2 5.550E+2
4.314E-1 3.219E-3 3.240E-3 5.550E+2 5.550E+2
4.415E-1 3.923E-3 3.910E-3 5.550E+2 5.550E+2
4.509E-1 4.691E-3 4.675E-3 5.550E+2 5.550E+2
4.611E-1 5.713E-3 5.694E-3 5.550E+2 5.550E+2
4.709E-1 6.907E-3 6.895E-3 5.550E+2 5.550E+2
4.803E-1 8.317E-3 8.286E-3 5.550E+2 5.550E+2
4.895E-1 9.906E-3 9.906E-3 5.550E+2 5.550E+2
4.985E-1 1.181E-2 1.176E-2 5.550E+2 5.550E+2
5.108E-1 1.467E-2 1.475E-2 5.550E+2 5.550E+2
5.188E-1 1.701E-2 1.698E-2 5.550E+2 5.550E+2
5.308E-1 2.073E-2 2.075E-2 5.550E+2 5.550E+2
