fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 8:11:50 291 39.84 1.000E+000 1.383E+000 2.713E-006 1.524E+004 2.620E+000 1.313E-008 1.886E-004 2.449E-001 1.885E-004 2.088E-005 4.523E-001 1.597E-001 1.307E-004 6.051E-003 
00L2 8:33:52 294.9 39.32 1.000E+000 1.433E+000 2.626E-006 1.367E+004 2.612E+000 1.493E-008 1.875E-004 2.326E-001 1.874E-004 1.919E-005 4.402E-001 1.500E-001 1.279E-004 2.897E-002 
00L3 8:53:50 297.9 38.92 1.000E+000 1.084E+000 2.489E-006 1.252E+004 2.595E+000 1.687E-008 1.889E-004 2.248E-001 1.889E-004 1.839E-005 4.331E-001 1.441E-001 1.275E-004 3.901E-003 
00L4 9:15:28 301.2 38.49 1.000E+000 9.613E-001 2.553E-006 1.132E+004 2.571E+000 1.940E-008 1.942E-004 2.179E-001 1.942E-004 1.806E-005 4.268E-001 1.388E-001 1.300E-004 3.739E-003 
00L5 9:33:54 305.6 37.94 1.000E+000 9.455E-001 2.898E-006 9.840E+003 2.555E+000 2.235E-008 1.944E-004 2.048E-001 1.943E-004 1.648E-005 4.140E-001 1.289E-001 1.277E-004 3.729E-003 
00L6 9:51:40 308.5 37.58 1.000E+000 9.551E-001 2.811E-006 8.931E+003 2.552E+000 2.426E-008 1.953E-004 1.966E-001 1.953E-004 1.557E-005 4.055E-001 1.227E-001 1.268E-004 2.577E-003 
00L7 10:13:20 311.7 37.2 1.000E+000 9.445E-001 2.995E-006 7.990E+003 2.538E+000 2.716E-008 1.919E-004 1.866E-001 1.918E-004 1.417E-005 3.957E-001 1.153E-001 1.228E-004 4.398E-003 
00L8 10:30:06 315.5 36.75 1.000E+000 9.821E-001 3.055E-006 6.959E+003 2.529E+000 3.013E-008 1.978E-004 1.775E-001 1.977E-004 1.355E-005 3.864E-001 1.085E-001 1.248E-004 1.634E-003 
00L9 10:49:14 318.5 36.4 1.000E+000 9.762E-001 3.035E-006 6.211E+003 2.531E+000 3.192E-008 1.966E-004 1.674E-001 1.966E-004 1.237E-005 3.762E-001 1.013E-001 1.220E-004 1.400E-003 
0L10 11:10:28 322 36.01 1.000E+000 9.748E-001 3.354E-006 5.412E+003 2.512E+000 3.575E-008 1.862E-004 1.539E-001 1.861E-004 1.041E-005 3.634E-001 9.180E-002 1.133E-004 1.460E-003 
0L11 11:29:56 325.5 35.62 1.000E+000 1.003E+000 3.405E-006 4.692E+003 2.499E+000 3.937E-008 1.957E-004 1.475E-001 1.956E-004 1.030E-005 3.570E-001 8.730E-002 1.178E-004 2.328E-003 
0L12 11:46:46 329.7 35.17 1.000E+000 1.009E+000 3.700E-006 3.932E+003 2.481E+000 4.389E-008 1.987E-004 1.366E-001 1.986E-004 9.400E-006 3.467E-001 7.980E-002 1.177E-004 2.105E-003 
0L13 12:04:52 332.3 34.89 1.000E+000 1.021E+000 3.767E-006 3.519E+003 2.473E+000 4.699E-008 1.978E-004 1.293E-001 1.976E-004 8.678E-006 3.397E-001 7.490E-002 1.157E-004 6.284E-003 
0L14 12:20:38 335.4 34.57 1.000E+000 1.014E+000 4.015E-006 3.083E+003 2.464E+000 5.055E-008 1.931E-004 1.191E-001 1.929E-004 7.597E-006 3.305E-001 6.820E-002 1.112E-004 6.571E-004 
0L15 12:35:52 337.7 34.33 1.000E+000 1.049E+000 3.944E-006 2.800E+003 2.474E+000 5.231E-008 2.018E-004 1.157E-001 2.016E-004 7.620E-006 3.268E-001 6.580E-002 1.156E-004 5.066E-003 
0L16 12:51:36 340.5 34.05 1.000E+000 1.066E+000 4.186E-006 2.502E+003 2.468E+000 5.562E-008 2.016E-004 1.084E-001 2.014E-004 6.993E-006 3.204E-001 6.110E-002 1.143E-004 7.459E-004 
