fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 7:26 289.3 40.08 1.000E+000 2.301E+000 1.914E-011 2.536E+003 3.528E+000 1.710E-005 1.651E-003 
00T2 7:51 292.5 39.64 1.000E+000 2.338E+000 3.349E-011 2.465E+003 3.424E+000 1.771E-005 2.926E-003 
00T3 8:15 295.4 39.25 1.000E+000 2.449E+000 6.087E-011 2.401E+003 3.354E+000 1.828E-005 1.573E-003 
00T4 8:36 298.2 38.88 1.000E+000 2.562E+000 8.865E-011 2.338E+003 3.260E+000 1.833E-005 1.094E-003 
00T5 8:57 301 38.52 1.000E+000 2.662E+000 1.418E-010 2.276E+003 3.215E+000 1.984E-005 1.115E-003 
00T6 9:18 304 38.14 1.000E+000 2.491E+000 2.220E-010 2.209E+003 3.120E+000 2.024E-005 9.748E-004 
00T7 9:47 307 37.77 1.000E+000 2.475E+000 3.680E-010 2.142E+003 3.074E+000 2.225E-005 1.650E-003 
00T8 10:10 309.4 37.47 1.000E+000 2.433E+000 5.420E-010 2.089E+003 3.038E+000 2.367E-005 8.575E-004 
00T9 10:33 312 37.16 1.000E+000 2.539E+000 8.302E-010 2.031E+003 2.993E+000 2.533E-005 1.243E-003 
0T10 11:4 315.4 36.76 1.000E+000 2.426E+000 1.284E-009 1.955E+003 2.892E+000 2.642E-005 8.067E-004 
0T11 11:29 318 36.46 1.000E+000 2.401E+000 1.858E-009 1.897E+003 2.858E+000 2.870E-005 1.753E-003 
0T12 12:2 320.5 36.18 1.000E+000 2.537E+000 2.771E-009 1.841E+003 2.841E+000 3.193E-005 8.812E-004 
0T13 12:20 324.1 35.77 1.000E+000 2.424E+000 4.329E-009 1.761E+003 2.767E+000 3.432E-005 9.693E-004 
0T14 12:43 327.3 35.42 1.000E+000 2.405E+000 6.928E-009 1.690E+003 2.746E+000 3.934E-005 7.578E-004 
0T15 13:2 330.6 35.07 1.000E+000 2.448E+000 1.085E-008 1.616E+003 2.699E+000 4.283E-005 8.732E-004 
