N_Fe N_B T d Jsc_FeB Eta_FeB Voc_FeB FF_FeB
1.000000E+10 5.623E+16 295 3.800E-4 3.634580E+1 1.867660E+1 6.175030E-1 8.321550E+1
1.468000E+10 5.623E+16 295 3.800E-4 3.613304E+1 1.855170E+1 6.170400E-1 8.320820E+1
2.154000E+10 5.623E+16 295 3.800E-4 3.585544E+1 1.838880E+1 6.164320E-1 8.319820E+1
3.162000E+10 5.623E+16 295 3.800E-4 3.550647E+1 1.818400E+1 6.156590E-1 8.318440E+1
4.642000E+10 5.623E+16 295 3.800E-4 3.508563E+1 1.793670E+1 6.147090E-1 8.316580E+1
6.813000E+10 5.623E+16 295 3.800E-4 3.459887E+1 1.764270E+1 6.135790E-1 8.310630E+1
1.000000E+11 5.623E+16 295 3.800E-4 3.405614E+1 1.732270E+1 6.122680E-1 8.307640E+1
1.468000E+11 5.623E+16 295 3.800E-4 3.346708E+1 1.697460E+1 6.107740E-1 8.304250E+1
2.154000E+11 5.623E+16 295 3.800E-4 3.283771E+1 1.660150E+1 6.090280E-1 8.301150E+1
3.162000E+11 5.623E+16 295 3.800E-4 3.216994E+1 1.620440E+1 6.070320E-1 8.297950E+1
4.642000E+11 5.623E+16 295 3.800E-4 3.146315E+1 1.578240E+1 6.048220E-1 8.293620E+1
6.813000E+11 5.623E+16 295 3.800E-4 3.071600E+1 1.532820E+1 6.023840E-1 8.284230E+1
1.000000E+12 5.623E+16 295 3.800E-4 2.992743E+1 1.485610E+1 5.996790E-1 8.277850E+1
1.468000E+12 5.623E+16 295 3.800E-4 2.909695E+1 1.436000E+1 5.965820E-1 8.272470E+1
2.154000E+12 5.623E+16 295 3.800E-4 2.822485E+1 1.383950E+1 5.932650E-1 8.264920E+1
3.162000E+12 5.623E+16 295 3.800E-4 2.731227E+1 1.329050E+1 5.896920E-1 8.252000E+1
4.642000E+12 5.623E+16 295 3.800E-4 2.636131E+1 1.272880E+1 5.857020E-1 8.244130E+1
6.813000E+12 5.623E+16 295 3.800E-4 2.537509E+1 1.214360E+1 5.815350E-1 8.229320E+1
1.000000E+13 5.623E+16 295 3.800E-4 2.435776E+1 1.155100E+1 5.770070E-1 8.218680E+1
1.468000E+13 5.623E+16 295 3.800E-4 2.331450E+1 1.094370E+1 5.722700E-1 8.202310E+1
2.154000E+13 5.623E+16 295 3.800E-4 2.225138E+1 1.033570E+1 5.672390E-1 8.188700E+1
3.162000E+13 5.623E+16 295 3.800E-4 2.117531E+1 9.727200E+0 5.620150E-1 8.173560E+1
4.642000E+13 5.623E+16 295 3.800E-4 2.009390E+1 9.117800E+0 5.565140E-1 8.153600E+1
6.813000E+13 5.623E+16 295 3.800E-4 1.901519E+1 8.517600E+0 5.508970E-1 8.131010E+1
1.000000E+14 5.623E+16 295 3.800E-4 1.794753E+1 7.934700E+0 5.449790E-1 8.112320E+1
