N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+16 295 3.800E-4 3.679038E+1 1.893740E+1 6.184670E-1 8.322790E+1
1.468000E+10 5.623E+16 295 3.800E-4 3.674555E+1 1.891110E+1 6.183760E-1 8.322600E+1
2.154000E+10 5.623E+16 295 3.800E-4 3.668124E+1 1.887340E+1 6.182460E-1 8.322330E+1
3.162000E+10 5.623E+16 295 3.800E-4 3.658995E+1 1.881990E+1 6.180600E-1 8.321940E+1
4.642000E+10 5.623E+16 295 3.800E-4 3.646217E+1 1.874500E+1 6.177980E-1 8.321400E+1
6.813000E+10 5.623E+16 295 3.800E-4 3.628679E+1 1.864220E+1 6.174350E-1 8.320660E+1
1.000000E+11 5.623E+16 295 3.800E-4 3.605224E+1 1.850470E+1 6.169440E-1 8.319650E+1
1.468000E+11 5.623E+16 295 3.800E-4 3.574875E+1 1.832680E+1 6.162970E-1 8.318300E+1
2.154000E+11 5.623E+16 295 3.800E-4 3.537125E+1 1.810520E+1 6.154740E-1 8.316540E+1
3.162000E+11 5.623E+16 295 3.800E-4 3.492157E+1 1.784080E+1 6.144660E-1 8.314260E+1
4.642000E+11 5.623E+16 295 3.800E-4 3.440798E+1 1.753070E+1 6.132700E-1 8.307860E+1
6.813000E+11 5.623E+16 295 3.800E-4 3.384165E+1 1.719640E+1 6.118890E-1 8.304500E+1
1.000000E+12 5.623E+16 295 3.800E-4 3.323184E+1 1.683550E+1 6.103170E-1 8.300720E+1
1.468000E+12 5.623E+16 295 3.800E-4 3.258327E+1 1.645030E+1 6.084580E-1 8.297550E+1
2.154000E+12 5.623E+16 295 3.800E-4 3.189665E+1 1.604110E+1 6.063700E-1 8.293750E+1
3.162000E+12 5.623E+16 295 3.800E-4 3.117076E+1 1.560670E+1 6.040570E-1 8.288670E+1
4.642000E+12 5.623E+16 295 3.800E-4 3.040419E+1 1.514020E+1 6.015020E-1 8.278670E+1
6.813000E+12 5.623E+16 295 3.800E-4 2.959599E+1 1.465620E+1 5.986100E-1 8.272650E+1
1.000000E+13 5.623E+16 295 3.800E-4 2.874596E+1 1.414790E+1 5.953930E-1 8.266330E+1
1.468000E+13 5.623E+16 295 3.800E-4 2.785471E+1 1.360930E+1 5.919420E-1 8.253910E+1
2.154000E+13 5.623E+16 295 3.800E-4 2.692379E+1 1.305630E+1 5.881400E-1 8.245250E+1
3.162000E+13 5.623E+16 295 3.800E-4 2.595574E+1 1.248460E+1 5.840280E-1 8.235810E+1
4.642000E+13 5.623E+16 295 3.800E-4 2.495414E+1 1.189060E+1 5.797010E-1 8.219710E+1
6.813000E+13 5.623E+16 295 3.800E-4 2.392360E+1 1.129110E+1 5.749630E-1 8.208580E+1
1.000000E+14 5.623E+16 295 3.800E-4 2.286970E+1 1.067720E+1 5.700920E-1 8.189360E+1
