fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 Iph Voc Isc Pm FF Vm Im dev 
0US1 9:25 300.3 38.61 1.000E+000 2.324E+000 1.064E-010 4.337E+002 2.670E+000 2.406E-006 1.639E-005 6.999E-003 1.631E-005 2.854E-008 2.501E-001 3.500E-003 7.922E-006 5.300E-004 
0US2 9:45 303.5 38.2 1.000E+000 2.335E+000 1.784E-010 4.434E+002 2.663E+000 2.878E-006 1.820E-005 7.917E-003 1.810E-005 3.584E-008 2.501E-001 4.000E-003 8.732E-006 7.473E-004 
0US3 10:6 306.6 37.82 1.000E+000 2.308E+000 2.901E-010 4.524E+002 2.638E+000 3.331E-006 1.638E-005 7.243E-003 1.629E-005 2.952E-008 2.501E-001 3.600E-003 7.974E-006 1.665E-003 
0US4 10:22 309.5 37.46 1.000E+000 2.263E+000 4.553E-010 4.603E+002 2.637E+000 3.922E-006 1.327E-005 5.949E-003 1.320E-005 1.964E-008 2.501E-001 3.000E-003 6.326E-006 6.862E-004 
0US5 10:47 312.5 37.1 1.000E+000 2.210E+000 7.025E-010 4.683E+002 2.570E+000 4.118E-006 1.311E-005 5.964E-003 1.304E-005 1.946E-008 2.501E-001 3.000E-003 6.267E-006 9.835E-004 
0US6 11:4 315.4 36.76 1.000E+000 2.195E+000 1.075E-009 4.757E+002 2.513E+000 4.414E-006 1.273E-005 5.868E-003 1.267E-005 1.860E-008 2.501E-001 2.900E-003 6.197E-006 1.411E-003 
0US7 11:25 318.9 36.36 1.000E+000 2.209E+000 1.851E-009 4.845E+002 2.575E+000 5.992E-006 1.524E-005 7.078E-003 1.517E-005 2.686E-008 2.502E-001 3.500E-003 7.461E-006 3.029E-003 
0US8 11:41 321.6 36.05 1.000E+000 2.170E+000 2.658E-009 4.912E+002 2.559E+000 6.735E-006 1.615E-005 7.560E-003 1.608E-005 3.042E-008 2.503E-001 3.800E-003 7.794E-006 3.033E-004 
0US9 12:1 324.2 35.76 1.000E+000 2.164E+000 3.881E-009 4.977E+002 2.538E+000 7.512E-006 1.567E-005 7.388E-003 1.560E-005 2.885E-008 2.503E-001 3.700E-003 7.586E-006 5.414E-004 
US10 12:17 327.7 35.38 1.000E+000 2.186E+000 6.414E-009 5.066E+002 2.555E+000 9.310E-006 1.697E-005 8.043E-003 1.690E-005 3.403E-008 2.504E-001 4.000E-003 8.298E-006 3.869E-004 
US11 12:50 330.3 35.1 1.000E+000 2.175E+000 8.828E-009 5.133E+002 2.500E+000 9.857E-006 1.595E-005 7.614E-003 1.588E-005 3.028E-008 2.505E-001 3.800E-003 7.760E-006 5.806E-004 
