True_Labels;Predicted_Values
12.0;11.907238
12.0;11.997605
13.66651798;13.66912
11.83314711;11.836566
12.0;12.017034
11.0;10.958806
11.49968708;11.499699
13.83314711;13.809272
13.0;13.000017
12.0;12.000624
13.16731733;13.155413
12.16731733;12.159421
11.16731733;11.202688
10.49968708;10.634106
13.16731733;13.106673
12.83314711;12.681066
11.33243846;11.431375
10.0;10.004276
10.66651798;10.663998
11.66651798;11.664677
12.66651798;12.271625
11.66651798;11.675279
11.33243846;11.345219
10.33243846;10.381135
13.0;12.951488
13.16731733;13.159252
10.0;10.00442
13.16731733;13.167296
13.83314711;13.8579035
14.0;13.983225
10.33243846;10.345218
11.33243846;11.328384
10.49968708;10.493976
13.0;12.950208
10.49968708;10.527845
13.49968708;13.517459
11.16731733;11.205211
12.83314711;12.853747
12.83314711;12.78465
10.49968708;10.500473
13.16731733;13.167046
11.0;10.998673
10.49968708;10.498426
11.66651798;11.692719
12.66651798;12.71342
13.33243846;13.347606
12.66651798;12.532748
11.33243846;11.391008
13.33243846;13.3715725
12.16731733;12.093471
13.16731733;13.168629
11.0;11.003258
14.0;13.998507
11.33243846;11.370364
12.49968708;12.324437
12.16731733;12.162998
13.0;12.9857435
11.33243846;11.195418
13.16731733;13.168675
10.83314711;11.281071
11.83314711;11.818876
13.66651798;13.739056
11.0;11.000972
12.0;11.976682
12.49968708;12.512192
11.33243846;11.332105
11.83314711;11.883473
13.49968708;13.496637
12.66651798;12.6796665
11.0;10.970033
10.33243846;10.368151
11.16731733;11.261314
10.16731733;10.179118
13.16731733;13.155129
10.16731733;10.193038
12.0;12.044512
13.0;13.0492325
11.0;10.997416
10.49968708;10.575817
13.66651798;13.647314
13.0;12.968965
13.83314711;13.837515
10.33243846;10.27968
11.33243846;11.330494
10.0;10.016645
13.83314711;13.851534
12.0;11.978704
11.0;11.006022
13.49968708;13.473971
13.33243846;13.333399
11.33243846;11.332418
12.66651798;12.642128
12.66651798;12.67229
10.33243846;10.331896
14.0;13.988312
12.83314711;12.583405
12.16731733;12.167476
11.0;10.999567
14.0;13.999619
11.66651798;11.732744
10.0;10.027291
11.49968708;11.523046
12.49968708;12.543916
11.49968708;11.527825
13.16731733;13.16266
11.0;11.658657
12.49968708;12.500814
11.49968708;11.556799
12.66651798;12.633539
14.0;13.978243
11.33243846;11.332418
12.0;11.995857
11.16731733;11.939195
10.66651798;10.665277
12.49968708;12.499229
13.49968708;13.507408
11.49968708;11.616837
10.0;10.053652
14.0;13.994253
14.0;13.964514
12.16731733;11.880797
12.0;11.937251
12.16731733;12.168075
12.0;12.075439
11.83314711;11.849475
11.49968708;11.500544
10.83314711;10.833803
12.16731733;12.16125
10.16731733;10.181102
10.33243846;10.488279
12.49968708;12.313478
12.66651798;12.528488
12.49968708;12.521141
13.83314711;13.83591
11.0;11.033994
11.0;11.03728
13.0;13.006571
13.0;13.0008955
11.49968708;11.499229
11.16731733;11.171692
12.49968708;12.529103
10.16731733;10.168195
10.33243846;10.496512
11.66651798;11.652107
10.49968708;10.652706
11.33243846;11.329181
13.0;13.023115
13.49968708;13.4801
11.83314711;11.846799
13.33243846;13.32889
11.66651798;11.637446
13.0;13.000017
12.33243846;12.311021
13.33243846;13.339225
12.49968708;12.501312
10.33243846;10.329845
10.83314711;10.833181
13.33243846;13.339796
13.66651798;13.603147
12.66651798;12.596387
10.49968708;10.505103
