True_Labels;Predicted_Values
10.33243846;10.336118
11.49968708;11.538079
12.83314711;12.833079
10.0;10.045481
10.49968708;10.50829
10.0;10.068775
10.49968708;10.515394
13.83314711;13.841207
13.49968708;13.490959
11.16731733;11.166854
10.16731733;10.134352
13.49968708;13.447812
10.16731733;10.172554
14.0;13.995934
13.83314711;13.827704
13.83314711;13.862432
11.33243846;11.331046
12.0;11.975481
10.83314711;10.866534
11.33243846;11.333374
11.66651798;11.638007
10.49968708;10.704334
11.33243846;11.334446
13.83314711;13.912836
12.33243846;12.299679
11.0;10.9907255
13.0;12.98116
13.83314711;13.83227
13.33243846;13.333942
13.66651798;13.670271
12.83314711;12.833079
10.16731733;10.163008
10.0;10.0536785
13.83314711;13.784826
12.49968708;12.504654
12.0;11.885662
10.16731733;10.187181
10.49968708;10.498047
10.49968708;10.928979
13.0;12.995587
11.83314711;11.735386
10.49968708;10.499715
10.49968708;10.498213
10.49968708;10.501049
11.0;11.063103
13.0;13.001897
12.83314711;12.833419
12.0;11.868866
12.0;11.883339
10.33243846;10.277025
12.49968708;12.415729
11.66651798;11.635422
11.33243846;11.307799
14.0;13.9187975
13.66651798;13.662124
12.83314711;12.851799
11.49968708;11.663915
10.83314711;10.851255
11.33243846;11.438218
11.66651798;11.730592
10.66651798;10.668977
13.66651798;13.665852
11.33243846;11.3386545
14.0;13.999387
10.0;10.063085
11.16731733;11.112933
10.0;10.009533
13.66651798;13.669213
13.33243846;13.326636
11.16731733;11.16217
10.83314711;10.829253
13.33243846;13.325666
11.49968708;11.533255
10.49968708;10.452858
10.83314711;10.844223
13.49968708;13.500963
12.83314711;12.896607
13.0;12.983808
12.66651798;12.533802
11.66651798;11.684357
14.0;13.98998
12.66651798;12.514941
11.66651798;11.763256
11.66651798;11.668596
13.49968708;13.541535
11.0;10.9989
10.16731733;10.170048
11.49968708;11.498401
12.83314711;12.815508
12.49968708;12.4982
10.83314711;10.846937
10.83314711;10.862635
12.83314711;12.811689
10.0;10.046946
10.16731733;10.089938
10.0;10.002689
10.49968708;10.685722
13.33243846;13.324638
11.49968708;11.530697
11.33243846;11.473935
11.0;10.9877615
13.16731733;13.0949745
13.0;12.950526
13.33243846;13.287215
13.66651798;13.664884
13.83314711;13.842125
14.0;13.894511
13.0;12.99687
12.66651798;12.6643915
11.0;10.989548
12.33243846;12.323635
11.83314711;11.890281
12.0;12.037923
10.0;10.000551
12.83314711;12.842185
10.49968708;10.495536
11.33243846;11.28718
12.66651798;12.513302
10.49968708;10.435754
11.0;10.973977
12.66651798;12.678568
12.33243846;12.365679
14.0;13.993131
12.83314711;12.832573
13.33243846;13.381272
13.0;13.015021
12.66651798;12.637685
11.16731733;11.331207
10.0;10.038697
10.49968708;10.497094
10.33243846;10.32493
13.66651798;13.675353
12.0;12.224236
13.16731733;12.926637
12.0;12.085
10.83314711;10.825406
12.16731733;12.175172
11.16731733;11.165373
10.0;10.038148
10.0;10.029651
12.0;11.905448
10.16731733;10.171164
12.0;11.997259
12.83314711;12.821919
11.16731733;11.190714
13.66651798;13.671146
11.16731733;11.161554
12.83314711;12.575804
12.33243846;12.334307
11.33243846;11.345479
12.16731733;12.209748
11.33243846;11.492602
12.66651798;12.663451
11.66651798;11.647544
13.0;12.882275
11.33243846;11.308824
10.0;10.042957
10.0;10.018812
12.16731733;12.162431
11.83314711;11.847555
10.49968708;10.496837
11.16731733;11.242055
11.33243846;11.376158
12.33243846;12.406949
13.83314711;13.842236
12.33243846;12.490646
10.33243846;10.326859
13.49968708;13.504907
11.83314711;11.782778
13.66651798;13.627503
13.83314711;13.861637
10.16731733;10.165574
13.0;13.026479
11.49968708;11.520302
11.0;10.992198
13.49968708;13.499984
12.0;11.981585
11.49968708;11.506659
11.33243846;11.314366
13.49968708;13.513833
10.16731733;10.169713
13.0;12.990251
12.33243846;12.326882
12.66651798;12.680865
13.0;12.998419
10.49968708;10.492479
12.66651798;12.697446
13.33243846;13.38202
10.66651798;10.699558
11.49968708;11.506146
13.83314711;13.830825
11.83314711;11.844213
11.33243846;11.49076
10.49968708;10.514782
13.0;13.011292
11.83314711;11.796142
12.33243846;12.372958
11.0;11.066845
14.0;13.992955
11.16731733;11.2356825
13.66651798;13.669323
10.0;10.037268
10.49968708;10.507313
12.33243846;12.300422
11.33243846;11.310391
12.33243846;11.878963
10.16731733;10.167317
10.16731733;10.170437
11.0;10.99693
13.16731733;13.236488
10.0;10.054612
12.0;12.235136
13.0;12.460747
12.49968708;12.500582
11.49968708;11.561829
10.66651798;10.668248
10.66651798;10.697107
13.83314711;13.854378
10.0;10.109159
11.49968708;11.449234
12.49968708;12.3846655
12.16731733;12.127387
10.66651798;10.664983
14.0;13.944973
11.83314711;11.979284
12.66651798;12.639813
12.33243846;12.191324
10.49968708;10.512283
11.33243846;11.56849
13.83314711;13.843324
11.83314711;11.796967
10.16731733;10.223378
10.49968708;10.498374
13.83314711;13.821418
13.66651798;13.655436
11.83314711;12.11875
13.66651798;13.672765
10.66651798;10.67101
13.0;12.995458
11.0;10.952037
11.0;10.945629
12.83314711;12.83899
13.0;12.994917
10.0;10.056792
12.16731733;12.15133
12.49968708;12.5005665
11.49968708;11.671592
13.66651798;13.619141
12.0;12.154161
10.0;10.027441
10.66651798;10.675123
11.49968708;11.449849
12.16731733;11.983025
10.33243846;10.334853
11.83314711;11.793392
11.33243846;11.328241
11.49968708;11.49769
13.49968708;13.509081
10.66651798;10.663887
11.0;10.984037
13.16731733;13.163676
11.66651798;11.8101015
10.66651798;10.666952
10.33243846;10.350222
13.66651798;13.632548
13.83314711;13.84177
12.16731733;12.157106
10.66651798;10.6773615
12.0;11.981847
10.83314711;10.832023
12.0;11.992491
13.16731733;13.16622
12.33243846;12.34748
10.66651798;10.676261
10.83314711;10.814262
13.83314711;13.8315525
10.33243846;10.323955
10.49968708;10.499679
10.49968708;10.519385
10.16731733;10.173016
10.83314711;10.830346
12.0;12.011079
13.83314711;13.785143
13.83314711;13.821878
13.33243846;13.30143
14.0;13.886359
12.49968708;12.466579
11.0;11.101703
14.0;13.9999895
12.83314711;12.827896
13.83314711;13.817544
14.0;13.999619
10.66651798;10.665398
12.16731733;12.095014
10.33243846;10.331095
10.66651798;10.680065
10.0;10.000622
11.33243846;11.330537
10.66651798;10.668274
13.16731733;13.178779
10.0;10.002402
14.0;13.996924
11.83314711;12.031135
10.33243846;10.368235
11.66651798;11.658637
10.16731733;10.184932
11.83314711;11.709008
12.0;11.97087
11.0;10.98574
11.16731733;11.058661
10.33243846;10.330432
13.83314711;13.728946
12.66651798;12.675921
12.83314711;12.701726
13.0;13.003323
11.66651798;11.762743
12.0;11.853235
12.66651798;12.644228
13.66651798;13.597251
10.16731733;10.194852
14.0;13.867006
12.66651798;12.2277355
10.66651798;10.692063
10.83314711;10.835668
10.83314711;10.830483
13.33243846;13.346575
10.0;10.02858
12.33243846;12.414294
10.0;10.027675
10.33243846;10.342534
13.16731733;13.152076
10.16731733;10.165602
13.16731733;13.129826
11.66651798;11.665184
10.49968708;10.47721
11.66651798;11.789544
12.16731733;12.150707
11.66651798;11.879883
10.0;10.001314
10.49968708;10.498342
13.49968708;13.499702
14.0;13.904386
12.49968708;12.506456
14.0;13.99491
10.16731733;10.200048
12.33243846;12.290049
13.49968708;13.499203
12.49968708;12.441536
12.16731733;11.935904
13.33243846;13.336256
11.16731733;11.278807
10.33243846;10.287299
11.66651798;11.738558
11.66651798;11.810276
11.66651798;11.673462
10.83314711;10.81588
12.49968708;12.523507
10.66651798;10.643831
11.33243846;11.450572
13.83314711;13.799075
13.66651798;13.659639
13.66651798;13.673866
12.33243846;12.33667
13.83314711;13.814798
11.66651798;11.703669
10.66651798;10.6769705
12.83314711;12.834802
13.0;13.015346
10.49968708;10.499679
13.33243846;13.339319
10.33243846;10.342327
12.0;11.962605
10.49968708;10.500753
12.33243846;12.333153
11.49968708;11.530158
13.16731733;13.168771
11.33243846;11.405449
11.83314711;11.825012
13.49968708;13.493725
13.49968708;13.493725
14.0;13.945341
13.16731733;13.158148
12.0;12.002049
13.83314711;13.7938385
11.33243846;11.354595
12.33243846;12.337874
12.16731733;11.992482
13.83314711;13.8127
13.83314711;13.818393
14.0;13.98062
13.83314711;13.849321
10.83314711;10.840153
12.33243846;12.413049
12.33243846;12.250159
12.33243846;12.228065
13.33243846;13.328995
12.33243846;12.332581
12.16731733;12.204092
13.49968708;13.476504
12.49968708;12.440412
14.0;13.994619
13.66651798;13.66453
13.33243846;13.312218
11.0;10.996909
10.49968708;10.499232
11.33243846;11.270972
10.33243846;10.434747
14.0;13.969226
11.49968708;11.499735
11.83314711;11.821805
11.66651798;11.6735
12.0;11.693583
12.33243846;12.315495
12.83314711;12.832587
14.0;13.937666
10.33243846;10.269471
11.33243846;11.532817
11.49968708;11.4221325
10.16731733;10.151826
11.0;11.065688
12.83314711;12.382113
11.49968708;11.498893
12.0;11.842559
12.33243846;12.431035
10.0;10.032197
14.0;13.882865
13.0;12.930115
12.16731733;12.214251
11.83314711;11.840854
13.49968708;13.530559
11.16731733;11.166174
13.0;13.000763
13.33243846;13.336277
11.33243846;11.408579
10.16731733;10.172906
10.33243846;10.314211
11.49968708;11.493553
10.16731733;10.17179
10.33243846;10.338771
13.66651798;13.695703
10.0;10.001917
13.33243846;13.336052
13.49968708;13.601532
11.66651798;11.65807
13.49968708;13.489923
10.0;10.003532
12.66651798;12.583612
11.49968708;11.498893
12.0;11.98957
10.83314711;10.882418
12.33243846;12.04766
13.33243846;13.33733
12.16731733;11.971985
13.33243846;13.332869
13.0;13.009492
10.33243846;10.407837
12.33243846;12.3217125
13.0;13.000017
12.49968708;12.394618
13.16731733;13.203529
11.83314711;11.7382145
10.83314711;10.878327
10.66651798;11.77216
10.49968708;10.474409
12.33243846;12.303333
11.33243846;11.369182
11.16731733;11.024566
12.83314711;12.872349
13.0;13.008689
11.83314711;12.105264
13.33243846;13.336464
12.0;12.00018
13.66651798;13.65966
14.0;13.996727
13.0;13.002745
14.0;13.963758
12.16731733;12.253094
12.66651798;12.666506
13.0;13.003311
13.0;12.972041
12.66651798;12.7026005
12.83314711;12.854263
11.83314711;11.843023
12.33243846;12.360356
13.83314711;13.843859
10.49968708;10.495103
11.0;10.989428
12.33243846;12.302981
13.66651798;13.624536
10.0;10.006182
13.66651798;13.657544
10.33243846;10.330349
13.0;12.999259
12.49968708;11.879298
12.66651798;12.684687
10.0;10.003073
13.83314711;13.915539
10.83314711;10.836142
11.16731733;11.134058
13.83314711;13.862789
13.49968708;13.485951
12.49968708;12.335703
11.66651798;11.78569
10.83314711;10.863979
13.49968708;13.502692
11.66651798;11.779274
11.0;11.090115
12.49968708;12.46513
10.33243846;10.222425
10.49968708;10.496332
12.83314711;12.830045
12.83314711;12.866727
10.83314711;10.831784
12.33243846;12.331001
13.33243846;13.333698
13.49968708;13.498406
11.66651798;11.708413
12.83314711;12.789747
13.49968708;13.448271
12.33243846;12.338447
10.0;10.076121
11.16731733;11.129283
14.0;13.10241
10.16731733;10.192097
10.83314711;10.864113
13.83314711;13.841347
11.0;11.1480875
14.0;13.993687
12.33243846;12.296503
11.0;11.021418
12.83314711;12.843419
11.66651798;11.847249
11.83314711;11.7885475
14.0;13.952257
12.16731733;12.165895
10.66651798;10.678144
12.83314711;12.684796
10.16731733;10.167317
10.83314711;10.859604
10.16731733;10.19964
10.66651798;10.673817
13.0;13.001897
10.33243846;10.329749
13.49968708;13.510736
10.33243846;10.335082
13.49968708;13.432774
13.0;13.003362
12.16731733;11.892118
10.33243846;10.347094
11.83314711;11.903666
10.66651798;10.667422
13.33243846;13.343105
10.33243846;10.36234
12.33243846;12.354206
14.0;13.961057
12.66651798;12.611316
13.66651798;12.02736
12.83314711;12.762882
12.0;11.605529
12.83314711;12.866727
12.83314711;12.834305
11.16731733;11.213843
12.33243846;12.347948
13.66651798;13.681082
13.0;13.022017
10.0;10.004698
11.33243846;11.441179
13.83314711;13.885811
13.0;12.812652
11.49968708;11.501004
13.49968708;13.270222
12.33243846;12.338447
13.16731733;13.137418
10.83314711;10.823641
12.49968708;12.502598
12.49968708;12.518811
13.33243846;13.32103
10.66651798;10.666648
12.83314711;12.851109
10.66651798;10.698366
10.33243846;10.332765
11.49968708;11.641782
13.83314711;13.839063
11.83314711;11.799694
13.49968708;13.408897
12.66651798;12.533802
14.0;13.907522
12.49968708;12.469956
10.16731733;10.211456
13.0;12.996416
13.33243846;13.3353195
11.66651798;11.621297
11.16731733;11.118881
10.66651798;10.6602745
11.0;11.0093155
12.66651798;12.659137
10.83314711;10.838571
12.16731733;12.175172
10.49968708;10.456583
13.33243846;13.317991
13.83314711;13.817665
11.16731733;11.294412
11.0;11.016526
11.16731733;11.16611
10.49968708;10.499679
13.49968708;13.486515
10.66651798;10.675202
13.66651798;13.688313
10.33243846;10.319957
11.33243846;11.461298
10.16731733;10.371239
12.49968708;12.501057
13.49968708;13.458919
12.49968708;12.52061
13.83314711;13.812541
13.0;13.011182
10.49968708;10.504194
13.33243846;13.327566
11.66651798;11.642538
11.0;10.98546
11.16731733;11.250331
12.49968708;12.503686
13.33243846;13.328669
14.0;13.972914
11.33243846;11.353751
14.0;13.90959
13.66651798;13.692637
10.33243846;10.338233
11.16731733;11.16289
13.49968708;13.476114
12.83314711;12.832089
11.66651798;11.675955
12.0;12.000923
12.49968708;12.495581
12.83314711;12.588544
10.49968708;10.507369
11.0;10.9983425
10.0;10.019807
13.16731733;13.1835375
10.66651798;10.673737
14.0;13.9187975
10.83314711;10.832487
14.0;12.708788
11.0;10.9942255
11.66651798;11.66785
10.66651798;10.88196
10.0;10.009744
11.49968708;11.474603
11.0;10.997012
11.66651798;11.602351
13.83314711;13.832937
11.49968708;11.528562
13.66651798;13.47176
13.49968708;13.4233
10.33243846;10.331854
10.0;10.01433
10.0;10.032313
12.49968708;12.470261
10.0;10.003942
12.83314711;12.839827
10.0;10.047576
10.0;10.012094
11.33243846;11.715556
13.0;13.038646
13.33243846;13.286501
11.16731733;11.167747
13.49968708;13.50019
10.83314711;11.950864
11.49968708;11.530461
11.66651798;11.53959
10.83314711;10.87546
11.0;10.982204
13.83314711;13.862893
12.83314711;12.830841
13.66651798;13.682371
13.83314711;13.848949
10.83314711;11.064813
11.83314711;11.836205
10.83314711;10.90369
12.66651798;12.726089
13.83314711;13.830695
12.0;12.000488
14.0;13.957687
13.33243846;13.308691
12.49968708;12.4980955
14.0;13.824541
10.49968708;10.403098
12.0;11.970736
12.16731733;12.175294
10.33243846;10.187805
13.33243846;13.334476
11.66651798;11.668743
10.33243846;10.3326
10.33243846;10.230817
13.0;13.039131
10.66651798;10.76751
12.33243846;12.340359
13.66651798;13.677379
12.49968708;12.428118
10.49968708;10.686105
10.83314711;10.844579
10.0;10.0011835
12.49968708;12.484145
10.66651798;11.282046
12.33243846;12.153719
12.49968708;12.429153
11.49968708;11.5426235
10.33243846;10.433009
11.49968708;11.496974
10.0;10.018301
10.49968708;10.517234
13.83314711;13.8651
10.66651798;10.665661
11.83314711;12.077614
11.66651798;11.669683
13.33243846;13.327074
10.33243846;10.3354225
10.16731733;10.165505
10.66651798;10.746716
12.66651798;12.683533
13.16731733;13.167516
13.83314711;13.811613
11.49968708;11.510339
13.49968708;13.490909
11.16731733;11.223496
12.0;11.849012
14.0;13.9999895
13.49968708;13.488703
10.49968708;10.545144
13.66651798;13.673935
13.33243846;13.325466
13.66651798;13.60509
10.66651798;10.687518
11.49968708;11.499214
11.16731733;11.166631
11.49968708;11.520757
11.16731733;11.219989
13.49968708;13.529618
13.66651798;13.470352
13.49968708;13.499702
12.83314711;12.872097
11.66651798;11.675955
11.49968708;11.551949
13.66651798;13.677601
12.49968708;12.514666
12.0;12.098868
11.83314711;11.830569
10.83314711;10.832263
13.49968708;13.481277
10.83314711;10.8284025
14.0;13.99491
12.16731733;12.004148
13.83314711;13.812923
10.49968708;10.405343
10.33243846;10.3480425
13.16731733;13.183819
11.66651798;11.74492
11.49968708;11.458612
12.16731733;12.128306
14.0;13.999163
14.0;13.9999895
11.16731733;11.069157
12.83314711;12.790083
13.49968708;13.506671
11.49968708;11.561157
14.0;13.98898
10.0;10.008216
13.0;13.007005
12.49968708;12.350085
10.33243846;10.332001
13.49968708;13.499727
12.83314711;12.813155
12.83314711;12.80956
14.0;13.870914
13.16731733;13.170968
11.33243846;11.394407
14.0;13.999545
12.0;11.906504
13.66651798;13.681246
11.83314711;11.8834095
10.33243846;10.280032
10.0;10.031605
10.0;10.027655
13.66651798;13.67316
12.66651798;12.657735
11.83314711;11.8896055
13.33243846;13.353842
13.16731733;13.1021185
12.0;12.198869
12.0;12.136529
10.33243846;10.409459
11.0;11.000359
11.0;10.974282
13.49968708;13.503238
12.16731733;12.10812
13.49968708;13.504623
10.0;10.02973
12.49968708;11.636138
10.0;10.021579
12.33243846;12.334294
13.66651798;13.657868
11.16731733;11.165181
11.33243846;11.332948
12.0;11.843669
10.66651798;10.566346
11.33243846;11.3663435
13.33243846;13.333012
12.49968708;12.491271
11.0;10.99418
12.83314711;12.767609
10.0;10.029149
11.66651798;11.6567955
13.66651798;13.66364
12.49968708;12.43606
13.33243846;13.344456
13.83314711;13.847586
12.0;11.962496
10.66651798;10.685724
11.49968708;11.599494
10.49968708;10.506885
12.0;12.099968
13.49968708;13.510274
13.0;13.018547
14.0;13.979909
13.16731733;13.195474
10.83314711;10.8428755
12.49968708;12.500753
13.83314711;13.810895
12.66651798;12.659279
11.33243846;11.291427
11.16731733;11.207009
11.16731733;11.161539
12.83314711;12.827464
11.0;10.998713
12.33243846;12.318954
10.0;10.001072
10.33243846;10.331704
12.66651798;12.586869
12.83314711;12.787889
12.0;11.791581
11.66651798;11.666755
11.0;10.951097
10.66651798;10.667291
13.16731733;13.165031
11.16731733;11.154907
11.49968708;11.659191
10.33243846;10.296237
12.83314711;12.858038
11.83314711;11.816221
13.66651798;13.691051
11.33243846;11.539855
11.66651798;11.643717
11.66651798;11.668336
11.0;10.946359
14.0;13.979269
13.33243846;13.328232
10.0;10.001291
13.16731733;13.107589
12.49968708;12.497186
11.16731733;11.060772
12.0;11.507654
12.0;11.984232
13.0;13.026829
10.83314711;10.870984
10.16731733;10.13884
11.49968708;11.482803
10.33243846;10.32718
11.49968708;11.624509
10.33243846;10.30792
12.66651798;12.672104
13.33243846;13.333263
11.49968708;11.496395
12.16731733;12.172944
11.66651798;11.648908
11.33243846;11.331914
10.0;10.023969
12.16731733;12.063673
10.33243846;10.331587
12.83314711;12.736437
13.0;12.999643
11.66651798;11.668295
12.49968708;12.448898
13.66651798;13.64301
12.49968708;12.542218
13.0;12.958464
13.49968708;13.504001
10.49968708;10.504347
10.49968708;10.499679
13.16731733;13.1722
13.83314711;13.86362
13.49968708;13.490773
13.33243846;13.324537
10.49968708;10.500278
13.66651798;13.674546
13.33243846;13.3365345
10.83314711;10.83839
13.0;13.017966
13.49968708;13.515134
13.0;12.979219
12.16731733;12.160191
10.0;9.999993
13.16731733;13.168042
13.0;12.99697
13.33243846;13.336451
10.33243846;10.337531
11.0;10.992079
14.0;13.84932
10.49968708;10.500804
10.83314711;10.8433695
13.33243846;13.337879
11.0;11.154426
13.66651798;13.657655
12.66651798;12.678091
10.16731733;10.167131
12.66651798;12.628485
13.0;13.000336
14.0;13.942526
13.83314711;13.833187
11.49968708;11.50043
13.0;13.034593
13.66651798;13.589285
12.0;11.98241
12.16731733;12.217311
11.0;11.000011
10.0;10.006402
11.83314711;11.829865
12.16731733;11.870102
11.0;11.081764
11.83314711;11.818779
14.0;13.99067
11.33243846;11.351243
11.0;11.241379
13.0;13.016454
11.33243846;11.332554
10.0;10.017799
12.0;12.032323
11.66651798;11.652613
10.49968708;10.490828
10.83314711;10.832912
11.16731733;11.166815
13.33243846;13.316249
13.16731733;13.14029
12.83314711;12.798956
12.49968708;12.41438
11.0;10.998209
13.66651798;13.65569
12.33243846;12.3302555
12.66651798;12.673334
13.33243846;13.2796135
14.0;13.971778
13.0;13.006671
12.16731733;12.160778
13.49968708;13.53779
11.66651798;11.717501
10.16731733;10.217971
10.33243846;10.403938
12.16731733;12.177149
10.16731733;10.16496
11.0;10.999122
13.49968708;13.251333
11.33243846;11.422235
12.66651798;12.666506
13.33243846;13.334961
10.0;10.057469
13.66651798;13.634235
12.66651798;12.675556
13.16731733;13.160379
13.66651798;13.650961
11.0;11.064029
11.16731733;11.2243595
12.66651798;12.548714
10.49968708;10.458587
10.49968708;10.500227
11.49968708;11.499921
13.66651798;13.557438
11.0;11.327154
11.0;11.06679
10.33243846;10.347034
11.0;11.237641
12.33243846;11.997022
11.0;10.92789
12.83314711;12.830909
10.16731733;10.204871
13.66651798;13.729213
10.33243846;10.285384
11.33243846;11.332614
11.66651798;11.711017
10.16731733;10.203681
13.83314711;13.791721
13.83314711;13.796611
11.66651798;11.602478
13.16731733;13.183819
13.66651798;13.674546
11.83314711;11.842356
10.0;10.007466
11.33243846;11.378892
12.49968708;12.5004635
11.49968708;11.589414
13.16731733;13.1726465
11.33243846;11.348412
13.16731733;13.108541
13.66651798;13.592945
13.66651798;13.674191
13.0;13.012453
13.0;13.039508
14.0;13.980207
10.16731733;10.160158
11.33243846;11.387731
11.83314711;11.813851
12.66651798;12.7065325
11.49968708;11.4978895
13.0;13.004071
12.16731733;12.088528
10.66651798;10.669964
11.66651798;11.679934
10.83314711;10.816669
11.49968708;11.761804
12.16731733;12.162344
12.33243846;12.332672
11.0;11.000626
12.66651798;12.6733055
10.33243846;10.350722
12.83314711;12.824621
12.66651798;12.668093
11.0;11.080875
11.33243846;11.358393
13.83314711;13.830965
13.16731733;13.056259
13.0;13.003362
10.83314711;10.868075
10.66651798;11.008316
11.83314711;11.828085
11.49968708;11.59802
10.49968708;10.502256
11.16731733;11.318039
10.66651798;10.663918
14.0;13.979909
14.0;13.9949465
13.33243846;13.354366
10.49968708;10.503549
10.33243846;10.404683
12.49968708;12.502604
10.0;10.001807
10.0;10.002944
10.33243846;10.488509
12.33243846;12.392645
13.83314711;13.888189
10.33243846;10.282737
13.66651798;13.690431
11.0;10.989112
10.33243846;10.356988
10.83314711;10.902993
11.16731733;11.168071
10.83314711;10.887498
13.16731733;13.163259
14.0;13.9253645
13.83314711;13.83726
12.49968708;12.496938
10.16731733;10.122194
10.83314711;10.891844
13.66651798;13.658446
13.33243846;13.333508
13.16731733;13.156283
12.0;12.003123
12.33243846;12.370694
10.0;10.041429
12.0;11.864144
11.83314711;11.720962
10.33243846;10.33534
14.0;13.955469
10.0;10.093533
11.83314711;11.783654
11.49968708;11.594512
12.49968708;12.400505
12.66651798;12.633521
13.66651798;13.635396
10.49968708;10.550695
10.33243846;10.338777
13.16731733;13.179696
10.66651798;10.760765
