Ew Nt
4.4384268E-1 7.0762855E+14
4.4114222E-1 5.3687799E+14
4.3844174E-1 4.3927021E+14
4.3574126E-1 4.3448750E+14
4.3304078E-1 5.0454507E+14
4.3034031E-1 6.0976020E+14
4.2763984E-1 7.0883272E+14
4.2493937E-1 7.7284253E+14
4.2223889E-1 7.9170226E+14
4.1953842E-1 7.7436258E+14
4.1683794E-1 7.4368600E+14
4.1413746E-1 7.2742918E+14
4.1143699E-1 7.4832463E+14
4.0873652E-1 8.1712004E+14
4.0603604E-1 9.3106935E+14
4.0333557E-1 1.0778182E+15
4.0063510E-1 1.2423791E+15
3.9793462E-1 1.4137548E+15
3.9523414E-1 1.5878577E+15
3.9253367E-1 1.7656463E+15
3.8983320E-1 1.9492399E+15
3.8713272E-1 2.1400782E+15
3.8443225E-1 2.3396257E+15
3.8173177E-1 2.5489854E+15
3.7903130E-1 2.7650874E+15
3.7633082E-1 2.9765613E+15
3.7363035E-1 3.1646640E+15
3.7092988E-1 3.3104111E+15
3.6822940E-1 3.4030977E+15
3.6552893E-1 3.4438293E+15
3.6282845E-1 3.4418353E+15
3.6012798E-1 3.4071382E+15
3.5742750E-1 3.3454849E+15
3.5472703E-1 3.2585567E+15
3.5202655E-1 3.1475187E+15
3.4932608E-1 3.0158440E+15
3.4662560E-1 2.8693167E+15
3.4392513E-1 2.7141545E+15
3.4122466E-1 2.5554058E+15
3.3852418E-1 2.3968825E+15
3.3582371E-1 2.2422301E+15
3.3312323E-1 2.0957519E+15
3.3042276E-1 1.9619818E+15
3.2772228E-1 1.8442449E+15
3.2502181E-1 1.7433881E+15
3.2232133E-1 1.6576916E+15
3.1962086E-1 1.5840130E+15
3.1692039E-1 1.5193306E+15
3.1421991E-1 1.4617194E+15
3.1151944E-1 1.4104205E+15
3.0881896E-1 1.3653125E+15
3.0611849E-1 1.3263571E+15
3.0341801E-1 1.2932929E+15
3.0071754E-1 1.2655391E+15
2.9801706E-1 1.2421681E+15
2.9531659E-1 1.2218932E+15
2.9261611E-1 1.2029721E+15
2.8991564E-1 1.1826683E+15
2.8721517E-1 1.1558316E+15
2.8451469E-1 1.1127719E+15
2.8181422E-1 1.0378817E+15
2.7911374E-1 9.1153517E+14
2.7641327E-1 7.1703309E+14
2.7371279E-1 4.5092939E+14
2.7101232E-1 2.9723401E+14
