Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.215336774E+00 1.151941664E+00 6.339511000E-02 1.173935869E+00 1.131820900E+00 4.211496900E-02
1.468000E+10 1.215345664E+00 1.152150573E+00 6.319509100E-02 1.182793921E+00 1.138209342E+00 4.458457900E-02
2.154000E+10 1.215358487E+00 1.152453480E+00 6.290500700E-02 1.189393792E+00 1.143275159E+00 4.611863300E-02
3.162000E+10 1.215377154E+00 1.152890366E+00 6.248678800E-02 1.194191057E+00 1.147422675E+00 4.676838200E-02
4.642000E+10 1.215404197E+00 1.153515725E+00 6.188847200E-02 1.197619687E+00 1.151023848E+00 4.659583900E-02
6.813000E+10 1.215443092E+00 1.154401585E+00 6.104150700E-02 1.200046593E+00 1.152742325E+00 4.730426800E-02
1.000000E+11 1.215596531E+00 1.155639026E+00 5.995750500E-02 1.206124168E+00 1.154273200E+00 5.185096800E-02
1.468000E+11 1.217089256E+00 1.157595159E+00 5.949409700E-02 1.207389810E+00 1.156180795E+00 5.120901500E-02
2.154000E+11 1.219245339E+00 1.162127462E+00 5.711787700E-02 1.208313040E+00 1.160958816E+00 4.735422400E-02
3.162000E+11 1.222337547E+00 1.165493556E+00 5.684399100E-02 1.214565679E+00 1.164678882E+00 4.988679700E-02
4.642000E+11 1.226269417E+00 1.167848969E+00 5.842044800E-02 1.215173777E+00 1.167281309E+00 4.789246800E-02
6.813000E+11 1.226546579E+00 1.171462391E+00 5.508418800E-02 1.219635184E+00 1.170645244E+00 4.898994000E-02
1.000000E+12 1.226883815E+00 1.176497121E+00 5.038669400E-02 1.226452745E+00 1.175990739E+00 5.046200600E-02
1.468000E+12 1.227271578E+00 1.179987524E+00 4.728405400E-02 1.226980677E+00 1.179790321E+00 4.719035600E-02
2.154000E+12 1.227704678E+00 1.181741538E+00 4.596314000E-02 1.227509746E+00 1.181605464E+00 4.590428200E-02
3.162000E+12 1.228213680E+00 1.182954084E+00 4.525959600E-02 1.228081783E+00 1.182859431E+00 4.522235200E-02
4.642000E+12 1.228627326E+00 1.184259361E+00 4.436796500E-02 1.228538048E+00 1.184334238E+00 4.420381000E-02
6.813000E+12 1.239879754E+00 1.185273786E+00 5.460596800E-02 1.239814016E+00 1.185367014E+00 5.444700200E-02
1.000000E+13 1.240243654E+00 1.191864587E+00 4.837906700E-02 1.240199477E+00 1.191856391E+00 4.834308600E-02
