Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.198218533E+00 1.148725320E+00 4.949321300E-02 1.173374863E+00 1.136277926E+00 3.709693700E-02
1.468000E+10 1.198296863E+00 1.148889050E+00 4.940781300E-02 1.178341414E+00 1.140154536E+00 3.818687800E-02
2.154000E+10 1.198411683E+00 1.149125824E+00 4.928585900E-02 1.181900981E+00 1.143043281E+00 3.885770000E-02
3.162000E+10 1.198579898E+00 1.149461983E+00 4.911791500E-02 1.184422038E+00 1.145247004E+00 3.917503400E-02
4.642000E+10 1.198826111E+00 1.149936503E+00 4.888960800E-02 1.189925425E+00 1.147023789E+00 4.290163600E-02
6.813000E+10 1.199186023E+00 1.150590519E+00 4.859550400E-02 1.191488317E+00 1.148579778E+00 4.290853900E-02
1.000000E+11 1.199711168E+00 1.151472395E+00 4.823877300E-02 1.192425632E+00 1.150083898E+00 4.234173400E-02
1.468000E+11 1.199835606E+00 1.152622269E+00 4.721333700E-02 1.193449547E+00 1.151662226E+00 4.178732100E-02
2.154000E+11 1.199999593E+00 1.154059001E+00 4.594059200E-02 1.196329314E+00 1.153393863E+00 4.293545100E-02
3.162000E+11 1.200223595E+00 1.155764024E+00 4.445957100E-02 1.199231984E+00 1.155302349E+00 4.392963500E-02
4.642000E+11 1.200520783E+00 1.158328779E+00 4.219200400E-02 1.200092680E+00 1.158004336E+00 4.208834400E-02
6.813000E+11 1.200900637E+00 1.160679476E+00 4.022116100E-02 1.200608755E+00 1.160455927E+00 4.015282800E-02
1.000000E+12 1.201363510E+00 1.162278121E+00 3.908538900E-02 1.201164539E+00 1.162122337E+00 3.904220200E-02
1.468000E+12 1.205102619E+00 1.163944347E+00 4.115827200E-02 1.203090754E+00 1.163836695E+00 3.925405900E-02
2.154000E+12 1.212148077E+00 1.165720563E+00 4.642751400E-02 1.212022182E+00 1.165646113E+00 4.637606900E-02
3.162000E+12 1.212874018E+00 1.167128231E+00 4.574578700E-02 1.212761401E+00 1.166614671E+00 4.614673000E-02
4.642000E+12 1.213608476E+00 1.176224032E+00 3.738444400E-02 1.213518016E+00 1.175896350E+00 3.762166600E-02
6.813000E+12 1.214091414E+00 1.179819366E+00 3.427204800E-02 1.213884634E+00 1.179792058E+00 3.409257600E-02
1.000000E+13 1.214550522E+00 1.180769833E+00 3.378068900E-02 1.214342210E+00 1.180756058E+00 3.358615200E-02
