Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.181841063E+00 1.153311108E+00 2.852995500E-02 1.169598828E+00 1.146148117E+00 2.345071100E-02
1.468000E+10 1.181891019E+00 1.153362571E+00 2.852844800E-02 1.172078500E+00 1.148403420E+00 2.367508000E-02
2.154000E+10 1.181964252E+00 1.153437141E+00 2.852711100E-02 1.175126654E+00 1.150019304E+00 2.510735000E-02
3.162000E+10 1.182071660E+00 1.153545177E+00 2.852648300E-02 1.178287201E+00 1.151196571E+00 2.709063000E-02
4.642000E+10 1.182228769E+00 1.153700690E+00 2.852807900E-02 1.179457856E+00 1.152089670E+00 2.736818600E-02
6.813000E+10 1.182458514E+00 1.153923405E+00 2.853510900E-02 1.180101215E+00 1.152819299E+00 2.728191600E-02
1.000000E+11 1.182793887E+00 1.154221902E+00 2.857198500E-02 1.180603024E+00 1.153465558E+00 2.713746600E-02
1.468000E+11 1.183282268E+00 1.154625798E+00 2.865647000E-02 1.181701312E+00 1.154107104E+00 2.759420800E-02
2.154000E+11 1.183990872E+00 1.155252788E+00 2.873808400E-02 1.182843213E+00 1.154896699E+00 2.794651400E-02
3.162000E+11 1.185013683E+00 1.156044696E+00 2.896898700E-02 1.184168933E+00 1.155800014E+00 2.836891900E-02
4.642000E+11 1.186479222E+00 1.157078630E+00 2.940059200E-02 1.185843985E+00 1.156910024E+00 2.893396100E-02
6.813000E+11 1.188285129E+00 1.158292714E+00 2.999241500E-02 1.188066049E+00 1.158176110E+00 2.988993900E-02
1.000000E+12 1.188986684E+00 1.160048094E+00 2.893859000E-02 1.188896481E+00 1.159967159E+00 2.892932200E-02
1.468000E+12 1.189795444E+00 1.161748064E+00 2.804738000E-02 1.189733590E+00 1.161692251E+00 2.804133900E-02
2.154000E+12 1.190607765E+00 1.162827826E+00 2.777993900E-02 1.190565843E+00 1.162789226E+00 2.777661700E-02
3.162000E+12 1.191423470E+00 1.164436347E+00 2.698712300E-02 1.191394613E+00 1.164274658E+00 2.711995500E-02
4.642000E+12 1.200617510E+00 1.173089147E+00 2.752836300E-02 1.200316447E+00 1.172935466E+00 2.738098100E-02
6.813000E+12 1.202275720E+00 1.176108732E+00 2.616698800E-02 1.202260966E+00 1.176094802E+00 2.616616400E-02
1.000000E+13 1.202868361E+00 1.177123715E+00 2.574464600E-02 1.202858244E+00 1.177114125E+00 2.574411900E-02
