Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.189055495E+00 1.152356538E+00 3.669895700E-02 1.152988051E+00 1.142771852E+00 1.021619900E-02
1.468000E+10 1.189118254E+00 1.152447017E+00 3.667123700E-02 1.164627478E+00 1.145772631E+00 1.885484700E-02
2.154000E+10 1.189210256E+00 1.152578339E+00 3.663191700E-02 1.177203432E+00 1.147958188E+00 2.924524400E-02
3.162000E+10 1.189345049E+00 1.152767010E+00 3.657803900E-02 1.182084928E+00 1.149581267E+00 3.250366100E-02
4.642000E+10 1.189542368E+00 1.153036605E+00 3.650576300E-02 1.185480514E+00 1.150844858E+00 3.463565600E-02
6.813000E+10 1.189830838E+00 1.153415905E+00 3.641493300E-02 1.186372424E+00 1.151909504E+00 3.446292000E-02
1.000000E+11 1.190251798E+00 1.153942232E+00 3.630956600E-02 1.187034457E+00 1.152906835E+00 3.412762200E-02
1.468000E+11 1.190864499E+00 1.154654123E+00 3.621037600E-02 1.187798405E+00 1.153941738E+00 3.385666700E-02
2.154000E+11 1.191752881E+00 1.155586944E+00 3.616593700E-02 1.189497026E+00 1.155096013E+00 3.440101300E-02
3.162000E+11 1.193034028E+00 1.156760192E+00 3.627383600E-02 1.191355801E+00 1.156421243E+00 3.493455800E-02
4.642000E+11 1.194520100E+00 1.158162583E+00 3.635751700E-02 1.193594266E+00 1.157928042E+00 3.566622400E-02
6.813000E+11 1.194986550E+00 1.160152573E+00 3.483397700E-02 1.194792842E+00 1.159990065E+00 3.480277700E-02
1.000000E+12 1.195555595E+00 1.161983218E+00 3.357237700E-02 1.195423222E+00 1.161870232E+00 3.355299000E-02
1.468000E+12 1.196211935E+00 1.163475328E+00 3.273660700E-02 1.196121459E+00 1.163396950E+00 3.272450900E-02
2.154000E+12 1.196913265E+00 1.164795913E+00 3.211735200E-02 1.196935917E+00 1.164741759E+00 3.219415800E-02
3.162000E+12 1.207163884E+00 1.166190144E+00 4.097374000E-02 1.206450511E+00 1.166152809E+00 4.029770200E-02
4.642000E+12 1.208022270E+00 1.174981994E+00 3.304027600E-02 1.207970104E+00 1.174755390E+00 3.321471400E-02
6.813000E+12 1.208671097E+00 1.178540384E+00 3.013071300E-02 1.208647973E+00 1.178520902E+00 3.012707100E-02
1.000000E+13 1.209132796E+00 1.179375387E+00 2.975740900E-02 1.209118251E+00 1.179361954E+00 2.975629700E-02
