Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.164321301E+00 1.145702475E+00 1.861882600E-02 1.160828250E+00 1.142035219E+00 1.879303100E-02
1.468000E+10 1.164462844E+00 1.145720473E+00 1.874237100E-02 1.162059654E+00 1.143200335E+00 1.885931900E-02
2.154000E+10 1.164668568E+00 1.145746667E+00 1.892190100E-02 1.163017595E+00 1.144019119E+00 1.899847600E-02
3.162000E+10 1.164966632E+00 1.145785797E+00 1.918083500E-02 1.163832798E+00 1.144603422E+00 1.922937600E-02
4.642000E+10 1.165395714E+00 1.145841708E+00 1.955400600E-02 1.164616375E+00 1.145033152E+00 1.958322300E-02
6.813000E+10 1.166008893E+00 1.145922334E+00 2.008655900E-02 1.165472170E+00 1.145369711E+00 2.010245900E-02
1.000000E+11 1.166873934E+00 1.146039464E+00 2.083447000E-02 1.166503083E+00 1.145661702E+00 2.084138100E-02
1.468000E+11 1.167356726E+00 1.146206883E+00 2.114984300E-02 1.167094088E+00 1.145948544E+00 2.114554400E-02
2.154000E+11 1.167854381E+00 1.146442457E+00 2.141192400E-02 1.167674295E+00 1.146265616E+00 2.140867900E-02
3.162000E+11 1.168520628E+00 1.146769206E+00 2.175142200E-02 1.168396891E+00 1.146647948E+00 2.174894300E-02
4.642000E+11 1.169381867E+00 1.147212187E+00 2.216968000E-02 1.169296615E+00 1.147128910E+00 2.216770500E-02
6.813000E+11 1.170447224E+00 1.147761521E+00 2.268570300E-02 1.170388320E+00 1.147704221E+00 2.268409900E-02
1.000000E+12 1.171699887E+00 1.148493101E+00 2.320678600E-02 1.171659065E+00 1.148453515E+00 2.320555000E-02
1.468000E+12 1.173090651E+00 1.150023543E+00 2.306710800E-02 1.173062326E+00 1.149933399E+00 2.312892700E-02
2.154000E+12 1.174817881E+00 1.154155317E+00 2.066256400E-02 1.174798185E+00 1.154077872E+00 2.072031300E-02
3.162000E+12 1.176328708E+00 1.159541547E+00 1.678716100E-02 1.176314915E+00 1.159472558E+00 1.684235700E-02
4.642000E+12 1.176688299E+00 1.161378498E+00 1.530980100E-02 1.176678735E+00 1.161368385E+00 1.531035000E-02
6.813000E+12 1.180285162E+00 1.162060366E+00 1.822479600E-02 1.180224538E+00 1.162053366E+00 1.817117200E-02
1.000000E+13 1.187203765E+00 1.162892801E+00 2.431096400E-02 1.187198718E+00 1.162887890E+00 2.431082800E-02
