N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.195581832E+00 1.184562462E+00 1.160057779E+00 1.110267742E+00 1.021058192E+00 1.014219993E+00 1.015984319E+00 1.020081424E+00 1.027370648E+00 1.038901943E+00 1.055646596E+00
1.600000000E+01 1.248343028E+00 1.249636946E+00 1.251432272E+00 1.252909031E+00 1.254638367E+00 1.255581509E+00 1.254698840E+00 1.250738641E+00 1.239893152E+00 1.221156352E+00 1.187614166E+00
1.700000000E+01 1.318306037E+00 1.317444569E+00 1.317653893E+00 1.318929034E+00 1.321297437E+00 1.324552781E+00 1.328315766E+00 1.332616261E+00 1.336695908E+00 1.340571666E+00 1.343873130E+00
1.549996187E+01 1.223988723E+00 1.224658834E+00 1.224543457E+00 1.221991270E+00 1.214728441E+00 1.198212775E+00 1.165646050E+00 1.106950874E+00 1.013142540E+00 1.009942126E+00 1.010968065E+00
1.649996187E+01 1.278113725E+00 1.278546606E+00 1.279994592E+00 1.282044560E+00 1.284734116E+00 1.287743511E+00 1.290769113E+00 1.293421207E+00 1.295396024E+00 1.295879410E+00 1.294173969E+00
1.674996808E+01 1.296600384E+00 1.296434937E+00 1.297317923E+00 1.299171065E+00 1.301772618E+00 1.304984391E+00 1.308580659E+00 1.312182931E+00 1.315701246E+00 1.318392885E+00 1.319951938E+00
1.624993176E+01 1.262271862E+00 1.263124484E+00 1.264756667E+00 1.267018085E+00 1.269630303E+00 1.271937325E+00 1.273851979E+00 1.274521498E+00 1.273321023E+00 1.268813718E+00 1.258815872E+00
1.574996808E+01 1.235024610E+00 1.236410573E+00 1.237794135E+00 1.238734450E+00 1.238301187E+00 1.234965267E+00 1.226439867E+00 1.208378034E+00 1.174391797E+00 1.116078833E+00 1.026452998E+00
1.524993176E+01 1.212138871E+00 1.210143046E+00 1.204427380E+00 1.190539734E+00 1.161212395E+00 1.105183661E+00 1.011779564E+00 1.011900291E+00 1.013323371E+00 1.016460346E+00 1.021922330E+00
