T nFsrh nFBsrh dnsrh nF nFB dn
290 1.150173627E+00 1.000010063E+0 1.501635640E-01 1.150173627E+00 1.000010063E+0 1.501635640E-01
295 1.154401996E+00 1.000009727E+0 1.543922690E-01 1.154401996E+00 1.000009727E+0 1.543922690E-01
300 1.156594590E+00 1.000009415E+0 1.565851750E-01 1.156594590E+00 1.000009415E+0 1.565851750E-01
305 1.137625192E+00 1.000009126E+0 1.376160660E-01 1.137625192E+00 1.000009126E+0 1.376160660E-01
310 1.114155670E+00 1.000008857E+0 1.141468130E-01 1.114155670E+00 1.000008857E+0 1.141468130E-01
315 1.101014124E+00 1.000008606E+0 1.010055180E-01 1.101014124E+00 1.000008606E+0 1.010055180E-01
320 1.075180183E+00 1.000008372E+0 7.517181100E-02 1.075180183E+00 1.000008372E+0 7.517181100E-02
325 1.013641077E+00 1.000008153E+0 1.363292400E-02 1.013641077E+00 1.000008153E+0 1.363292400E-02
330 1.012297600E+00 1.000007948E+0 1.228965200E-02 1.012297600E+00 1.000007948E+0 1.228965200E-02
335 1.012047761E+00 1.000007756E+0 1.204000500E-02 1.012047761E+00 1.000007756E+0 1.204000500E-02
340 1.014043156E+00 1.000007575E+0 1.403558100E-02 1.014043156E+00 1.000007575E+0 1.403558100E-02
