T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144998730E+00 1.137903827E+0 7.094903000E-03 1.144998730E+00 1.137903827E+0 7.094903000E-03
295 1.137571633E+00 1.125293268E+0 1.227836500E-02 1.137571633E+00 1.125293268E+0 1.227836500E-02
300 1.118144151E+00 1.111587753E+0 6.556398000E-03 1.118144151E+00 1.111587753E+0 6.556398000E-03
305 1.101252058E+00 1.097514966E+0 3.737092000E-03 1.101252058E+00 1.097514966E+0 3.737092000E-03
310 1.074774179E+00 1.083777982E+0 -9.003803000E-03 1.074774179E+00 1.083777982E+0 -9.003803000E-03
315 1.041401475E+00 1.070943766E+0 -2.954229100E-02 1.041401475E+00 1.070943766E+0 -2.954229100E-02
320 1.008026805E+00 1.059385543E+0 -5.135873800E-02 1.008026805E+00 1.059385543E+0 -5.135873800E-02
325 1.007192944E+00 1.049281695E+0 -4.208875100E-02 1.007192944E+00 1.049281695E+0 -4.208875100E-02
330 1.008013012E+00 1.040652536E+0 -3.263952400E-02 1.008013012E+00 1.040652536E+0 -3.263952400E-02
335 1.010039538E+00 1.033411262E+0 -2.337172400E-02 1.010039538E+00 1.033411262E+0 -2.337172400E-02
340 1.017036522E+00 1.027411663E+0 -1.037514100E-02 1.017036522E+00 1.027411663E+0 -1.037514100E-02
