T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144705994E+00 1.016649822E+0 1.280561720E-01 1.144705994E+00 1.016649822E+0 1.280561720E-01
295 1.136281794E+00 1.016256660E+0 1.200251340E-01 1.136281794E+00 1.016256660E+0 1.200251340E-01
300 1.117960241E+00 1.015889896E+0 1.020703450E-01 1.117960241E+00 1.015889896E+0 1.020703450E-01
305 1.099073754E+00 1.015547260E+0 8.352649400E-02 1.099073754E+00 1.015547260E+0 8.352649400E-02
310 1.072792916E+00 1.015226722E+0 5.756619400E-02 1.072792916E+00 1.015226722E+0 5.756619400E-02
315 1.036994023E+00 1.014926463E+0 2.206756000E-02 1.036994023E+00 1.014926463E+0 2.206756000E-02
320 1.007935876E+00 1.014644854E+0 -6.708978000E-03 1.007935876E+00 1.014644854E+0 -6.708978000E-03
325 1.007190812E+00 1.014380425E+0 -7.189613000E-03 1.007190812E+00 1.014380425E+0 -7.189613000E-03
330 1.008113500E+00 1.014131853E+0 -6.018353000E-03 1.008113500E+00 1.014131853E+0 -6.018353000E-03
335 1.010247930E+00 1.013897941E+0 -3.650011000E-03 1.010247930E+00 1.013897941E+0 -3.650011000E-03
340 1.017530410E+00 1.013677606E+0 3.852804000E-03 1.017530410E+00 1.013677606E+0 3.852804000E-03
