T nFsrh nFBsrh dnsrh nF nFB dn
290 1.147004570E+00 1.000424690E+0 1.465798800E-01 1.147004570E+00 1.000424690E+0 1.465798800E-01
295 1.143372528E+00 1.000412395E+0 1.429601330E-01 1.143372528E+00 1.000412395E+0 1.429601330E-01
300 1.123820056E+00 1.000400962E+0 1.234190940E-01 1.123820056E+00 1.000400962E+0 1.234190940E-01
305 1.105865151E+00 1.000390312E+0 1.054748390E-01 1.105865151E+00 1.000390312E+0 1.054748390E-01
310 1.090339235E+00 1.000380375E+0 8.995886000E-02 1.090339235E+00 1.000380375E+0 8.995886000E-02
315 1.063002933E+00 1.000371090E+0 6.263184300E-02 1.063002933E+00 1.000371090E+0 6.263184300E-02
320 1.008808270E+00 1.000362401E+0 8.445869000E-03 1.008808270E+00 1.000362401E+0 8.445869000E-03
325 1.007942133E+00 1.000354259E+0 7.587874000E-03 1.007942133E+00 1.000354259E+0 7.587874000E-03
330 1.007959191E+00 1.000346619E+0 7.612572000E-03 1.007959191E+00 1.000346619E+0 7.612572000E-03
335 1.009532513E+00 1.000339441E+0 9.193072000E-03 1.009532513E+00 1.000339441E+0 9.193072000E-03
340 1.014824609E+00 1.000332690E+0 1.449191900E-02 1.014824609E+00 1.000332690E+0 1.449191900E-02
