T nFsrh nFBsrh dnsrh nF nFB dn
290 1.144978653E+00 1.009089921E+0 1.358887320E-01 1.144978653E+00 1.009089921E+0 1.358887320E-01
295 1.136849526E+00 1.008866457E+0 1.279830690E-01 1.136849526E+00 1.008866457E+0 1.279830690E-01
300 1.118069959E+00 1.008658104E+0 1.094118550E-01 1.118069959E+00 1.008658104E+0 1.094118550E-01
305 1.100312508E+00 1.008463547E+0 9.184896100E-02 1.100312508E+00 1.008463547E+0 9.184896100E-02
310 1.073583288E+00 1.008281615E+0 6.530167300E-02 1.073583288E+00 1.008281615E+0 6.530167300E-02
315 1.038834224E+00 1.008111258E+0 3.072296600E-02 1.038834224E+00 1.008111258E+0 3.072296600E-02
320 1.007993220E+00 1.007951535E+0 4.168500000E-05 1.007993220E+00 1.007951535E+0 4.168500000E-05
325 1.007220315E+00 1.007801600E+0 -5.812850000E-04 1.007220315E+00 1.007801600E+0 -5.812850000E-04
330 1.008092171E+00 1.007660692E+0 4.314790000E-04 1.008092171E+00 1.007660692E+0 4.314790000E-04
335 1.010187263E+00 1.007528122E+0 2.659141000E-03 1.010187263E+00 1.007528122E+0 2.659141000E-03
340 1.017368131E+00 1.007403267E+0 9.964864000E-03 1.017368131E+00 1.007403267E+0 9.964864000E-03
