T nFsrh nFBsrh dnsrh nF nFB dn
290 1.148006629E+00 1.000122890E+0 1.478837390E-01 1.148006629E+00 1.000122890E+0 1.478837390E-01
295 1.148232147E+00 1.000119140E+0 1.481130070E-01 1.148232147E+00 1.000119140E+0 1.481130070E-01
300 1.135630691E+00 1.000115656E+0 1.355150350E-01 1.135630691E+00 1.000115656E+0 1.355150350E-01
305 1.116178931E+00 1.000112415E+0 1.160665160E-01 1.116178931E+00 1.000112415E+0 1.160665160E-01
310 1.095797512E+00 1.000109393E+0 9.568811900E-02 1.095797512E+00 1.000109393E+0 9.568811900E-02
315 1.077601948E+00 1.000106572E+0 7.749537600E-02 1.077601948E+00 1.000106572E+0 7.749537600E-02
320 1.019116917E+00 1.000103934E+0 1.901298300E-02 1.019116917E+00 1.000103934E+0 1.901298300E-02
325 1.008694303E+00 1.000101464E+0 8.592839000E-03 1.008694303E+00 1.000101464E+0 8.592839000E-03
330 1.008197138E+00 1.000099148E+0 8.097990000E-03 1.008197138E+00 1.000099148E+0 8.097990000E-03
335 1.009400398E+00 1.000096974E+0 9.303424000E-03 1.009400398E+00 1.000096974E+0 9.303424000E-03
340 1.011875603E+00 1.000094930E+0 1.178067300E-02 1.011875603E+00 1.000094930E+0 1.178067300E-02
