T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.268797241E+00 1.208623284E+00 6.017395700E-02 1.244120686E+00 1.199654566E+00 4.446612000E-02 2.467655500E-02 8.968718000E-03
295 1.270203572E+00 1.212321422E+00 5.788215000E-02 1.246951028E+00 1.202079249E+00 4.487177900E-02 2.325254400E-02 1.024217300E-02
300 1.272398289E+00 1.214060005E+00 5.833828400E-02 1.249464036E+00 1.202279470E+00 4.718456600E-02 2.293425300E-02 1.178053500E-02
305 1.275115607E+00 1.217863864E+00 5.725174300E-02 1.251329132E+00 1.203675324E+00 4.765380800E-02 2.378647500E-02 1.418854000E-02
310 1.278020069E+00 1.218634331E+00 5.938573800E-02 1.252179561E+00 1.201681656E+00 5.049790500E-02 2.584050800E-02 1.695267500E-02
315 1.280942361E+00 1.221873685E+00 5.906867600E-02 1.251853287E+00 1.201419150E+00 5.043413700E-02 2.908907400E-02 2.045453500E-02
320 1.283462447E+00 1.219698572E+00 6.376387500E-02 1.249999631E+00 1.195626687E+00 5.437294400E-02 3.346281600E-02 2.407188500E-02
325 1.284879161E+00 1.224694604E+00 6.018455700E-02 1.246078177E+00 1.195581797E+00 5.049638000E-02 3.880098400E-02 2.911280700E-02
330 1.284871277E+00 1.216678222E+00 6.819305500E-02 1.240006305E+00 1.184132365E+00 5.587394000E-02 4.486497200E-02 3.254585700E-02
335 1.282459142E+00 1.223950736E+00 5.850840600E-02 1.231316838E+00 1.184976793E+00 4.634004500E-02 5.114230400E-02 3.897394300E-02
340 1.276514712E+00 1.211024394E+00 6.549031800E-02 1.219579072E+00 1.169498601E+00 5.008047100E-02 5.693564000E-02 4.152579300E-02
