fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 40750 319.85 36.249 1.137811026E+00 6.380164027E-01 1.094104092E-08 7.371141321E+04 1.499838644E-04 2.978587360E-01 1.492720196E-04 6.752446859E-01 3.002271239E-05 2.298826359E-01 1.305929097E-04 4.535750158E-02 
00L2 40878 319.88 36.245 1.145448769E+00 6.195605094E-01 1.191713480E-08 1.851696162E+05 1.496529071E-04 2.979830261E-01 1.495760037E-04 6.755103650E-01 3.010824694E-05 2.300155252E-01 1.308874938E-04 9.942295650E-03 
00L3 40966 319.88 36.245 1.139270557E+00 6.374282308E-01 1.117036788E-08 9.376208368E+19 1.493278119E-04 2.978630920E-01 1.493278119E-04 6.764741582E-01 3.008905900E-05 2.302957829E-01 1.306390353E-04 9.792885775E-02 
00L4 41058 319.9 36.243 1.139322872E+00 6.331435302E-01 1.116374387E-08 1.135469527E+05 1.493713915E-04 2.978640076E-01 1.489671074E-04 6.762324781E-01 3.000574667E-05 2.300239763E-01 1.304326024E-04 3.823692658E-02 
00L5 41146 319.88 36.245 1.146726629E+00 6.164701554E-01 1.210353591E-08 2.082937134E+05 1.493099525E-04 2.979054264E-01 1.493059428E-04 6.748783753E-01 3.001794938E-05 2.299133440E-01 1.305549893E-04 8.129394405E-03 
00L6 41236 319.89 36.244 1.138032244E+00 6.395408314E-01 1.101259364E-08 7.970174040E+04 1.502047170E-04 2.978477398E-01 1.494549488E-04 6.752297550E-01 3.005773013E-05 2.300493296E-01 1.306714287E-04 4.384324316E-02 
00L7 41326 319.91 36.242 1.140458445E+00 6.355947650E-01 1.136088791E-08 1.154209298E+05 1.499640006E-04 2.978041187E-01 1.496978681E-04 6.751440311E-01 3.009835413E-05 2.297920794E-01 1.309662547E-04 3.342984689E-02 
00L8 41418 319.91 36.242 1.143708528E+00 6.246142903E-01 1.175278779E-08 1.520843780E+05 1.496772909E-04 2.978991959E-01 1.495253386E-04 6.760935294E-01 3.011555734E-05 2.300716339E-01 1.308858308E-04 8.359456016E-03 
00L9 41506 319.92 36.241 1.145637552E+00 6.203195271E-01 1.200709456E-08 1.658825332E+05 1.494136865E-04 2.978599426E-01 1.491717299E-04 6.759387168E-01 3.003350030E-05 2.299054134E-01 1.306301826E-04 6.204163684E-03 
0L10 41670 319.93 36.24 1.138955399E+00 7.011307989E-01 1.165131963E-08 1.460278060E+05 1.425652681E-04 2.943257019E-01 1.424629311E-04 6.777204257E-01 2.841715780E-05 2.280907629E-01 1.245263482E-04 1.268571795E-01 
0L11 41792 319.81 36.253 1.141398271E+00 6.941481895E-01 1.176689066E-08 2.504353573E+05 1.420800201E-04 2.959886364E-01 1.420302804E-04 6.748142450E-01 2.836875156E-05 2.285244680E-01 1.241293462E-04 1.278048556E-02 
0L12 41878 319.82 36.252 1.138401479E+00 7.056432944E-01 1.142399264E-08 1.816512757E+05 1.426818689E-04 2.960252258E-01 1.425302804E-04 6.749674309E-01 2.847860277E-05 2.286765440E-01 1.245336601E-04 5.018238513E-03 
0L13 41966 319.88 36.245 1.138563331E+00 7.039711885E-01 1.151721655E-08 1.548580287E+05 1.429368800E-04 2.958956310E-01 1.427705601E-04 6.748495931E-01 2.850914590E-05 2.283644009E-01 1.248382795E-04 3.621677516E-03 
0L14 42060 319.92 36.241 1.147231626E+00 6.798412718E-01 1.269715658E-08 9.526610143E+19 1.427615249E-04 2.945963463E-01 1.427615249E-04 6.781130120E-01 2.851941497E-05 2.281098202E-01 1.249633138E-04 1.357166822E-01 
0L15 42148 319.94 36.239 1.138348805E+00 7.017316078E-01 1.154216200E-08 1.264772356E+05 1.432222275E-04 2.944922901E-01 1.428890910E-04 6.778222187E-01 2.852257978E-05 2.279384737E-01 1.250769327E-04 1.255743708E-01 
0L16 42238 319.95 36.238 1.140880080E+00 6.953189061E-01 1.187128854E-08 2.193537311E+05 1.433887519E-04 2.946699547E-01 1.432892317E-04 6.778900190E-01 2.862257156E-05 2.282203161E-01 1.253598531E-04 1.283186350E-01 
0L17 42330 319.95 36.238 1.137623511E+00 7.007637272E-01 1.145100806E-08 1.221133882E+05 1.440382635E-04 2.946662743E-01 1.437302298E-04 6.780370180E-01 2.871652979E-05 2.283034346E-01 1.257208610E-04 1.257559498E-01 
0L18 42418 319.97 36.235 1.143188486E+00 6.903716468E-01 1.216286061E-08 2.449408358E+05 1.441823667E-04 2.958252380E-01 1.441105268E-04 6.752103725E-01 2.878525186E-05 2.282948149E-01 1.260777978E-04 1.831944270E-02 
0L19 42514 319.98 36.234 1.144905772E+00 6.843898479E-01 1.238873827E-08 4.601176028E+05 1.439316259E-04 2.948728359E-01 1.439316259E-04 6.790972362E-01 2.882192350E-05 2.282341099E-01 1.262256718E-04 1.299637724E-01 
0L20 42600 319.98 36.234 1.143498546E+00 6.825379185E-01 1.215147937E-08 3.278403019E+05 1.439704893E-04 2.949477909E-01 1.439704893E-04 6.788939963E-01 2.882840379E-05 2.282248859E-01 1.262556848E-04 1.257051953E-01 
0L21 42688 319.97 36.235 1.142749031E+00 6.886547284E-01 1.207670026E-08 2.326288048E+05 1.442857426E-04 2.959521877E-01 1.442857426E-04 6.742736957E-01 2.879262038E-05 2.282178143E-01 1.261356475E-04 5.574207079E-02 
0L22 42780 319.95 36.238 1.139099512E+00 6.989110027E-01 1.156546680E-08 1.423036409E+05 1.447942093E-04 2.950337181E-01 1.446294040E-04 6.782952980E-01 2.894323398E-05 2.285438583E-01 1.265825766E-04 1.235769725E-01 
0L23 42872 319.96 36.236 1.139007031E+00 7.000331101E-01 1.155485770E-08 1.312767345E+05 1.452166161E-04 2.963353600E-01 1.451620838E-04 6.733615280E-01 2.896576280E-05 2.285299593E-01 1.267462476E-04 6.397583905E-03 
0L24 42966 319.96 36.236 1.142977379E+00 6.860251264E-01 1.201323844E-08 2.258885902E+05 1.451968554E-04 2.964988319E-01 1.451095406E-04 6.752285642E-01 2.905158021E-05 2.288171797E-01 1.269636380E-04 6.103397871E-03 
