fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 40772 319.85 36.249 1.000000000E+00 6.582017021E-01 6.781885530E-10 3.670524524E+06 1.235662714E+00 1.922685173E-08 1.258931158E-02 
00D2 40894 319.89 36.244 1.000000000E+00 6.707532174E-01 6.800282403E-10 3.236057877E+06 1.232162834E+00 1.874355886E-08 1.266016093E-02 
00D3 40986 319.88 36.245 1.000000000E+00 6.627897663E-01 6.573983528E-10 3.032355471E+06 1.230090494E+00 1.864139932E-08 3.199260569E-03 
00D4 41076 319.89 36.244 1.000000000E+00 6.667302780E-01 6.528034665E-10 2.805816544E+06 1.227452633E+00 1.837473925E-08 1.572803366E-02 
00D5 41160 319.9 36.243 1.000000000E+00 6.641718792E-01 6.191460829E-10 2.696383836E+06 1.222987597E+00 1.807275832E-08 2.180437796E-02 
00D6 41252 319.91 36.242 1.000000000E+00 6.716881582E-01 7.230143817E-10 5.193876604E+06 1.239060474E+00 1.941690580E-08 5.218324381E-02 
00D7 41348 319.92 36.241 1.000000000E+00 6.688252143E-01 6.519198910E-10 2.744503566E+06 1.226927996E+00 1.840249933E-08 5.311864038E-03 
00D8 41432 319.91 36.242 1.000000000E+00 6.606065287E-01 6.506622057E-10 2.964715925E+06 1.227348119E+00 1.844331845E-08 1.902987893E-02 
00D9 41520 319.91 36.242 1.000000000E+00 6.683646050E-01 6.563012524E-10 2.747281297E+06 1.226989785E+00 1.838498449E-08 6.130291606E-03 
0D10 41684 319.89 36.244 1.000000000E+00 7.577581338E-01 7.861115505E-10 2.733095733E+06 1.230573096E+00 1.816450778E-08 2.121780208E-02 
0D11 41810 319.8 36.255 1.000000000E+00 7.423869098E-01 7.576200263E-10 2.812694328E+06 1.231184228E+00 1.827992372E-08 2.328226426E-02 
0D12 41898 319.85 36.249 1.000000000E+00 7.295718797E-01 6.531431063E-10 2.032105137E+06 1.216922171E+00 1.735995658E-08 5.882303831E-03 
0D13 41980 319.88 36.245 1.000000000E+00 7.369089612E-01 7.205860891E-10 2.369813831E+06 1.226295972E+00 1.818099822E-08 4.792952817E-02 
0D14 42078 319.92 36.241 1.000000000E+00 7.446918353E-01 7.540140535E-10 2.564754416E+06 1.229308802E+00 1.846443483E-08 3.478773178E-02 
0D15 42166 319.94 36.239 1.000000000E+00 7.437693006E-01 7.432120064E-10 2.918623388E+06 1.229027454E+00 1.855916188E-08 9.733737639E-03 
0D16 42254 319.95 36.238 1.000000000E+00 7.346137692E-01 6.744020936E-10 2.031940968E+06 1.218644074E+00 1.770137225E-08 1.818859072E-02 
0D17 42348 319.95 36.238 1.000000000E+00 7.360153275E-01 6.953875307E-10 2.106833959E+06 1.221864913E+00 1.797794324E-08 5.982842432E-03 
0D18 42434 319.95 36.238 1.000000000E+00 7.231418400E-01 6.321320769E-10 1.853548928E+06 1.215474624E+00 1.760785690E-08 6.105970196E-03 
0D19 42530 319.97 36.235 1.000000000E+00 7.582745655E-01 7.722279394E-10 2.892068225E+06 1.233183783E+00 1.888134074E-08 2.507035167E-02 
0D20 42620 319.97 36.235 1.000000000E+00 7.276345216E-01 6.343118394E-10 1.833471138E+06 1.215581202E+00 1.760080451E-08 5.949887369E-03 
0D21 42706 319.98 36.234 1.000000000E+00 7.625309423E-01 7.970694971E-10 3.175026226E+06 1.236888179E+00 1.916508651E-08 9.655267317E-03 
0D22 42798 319.96 36.236 1.000000000E+00 7.242262773E-01 6.325633680E-10 1.941357058E+06 1.216143864E+00 1.760653575E-08 2.029377307E-02 
0D23 42892 319.98 36.234 1.000000000E+00 7.233295692E-01 6.644580768E-10 2.188038135E+06 1.221685684E+00 1.812115654E-08 3.929381543E-02 
0D24 43000 319.98 36.234 1.000000000E+00 7.272936104E-01 6.464298516E-10 2.061033117E+06 1.218092756E+00 1.773445365E-08 1.857789259E-02 
0D25 43068 319.96 36.236 1.000000000E+00 7.469717251E-01 7.129239508E-10 2.428996109E+06 1.226651488E+00 1.834645462E-08 2.239593130E-02 
0D26 43156 319.96 36.236 1.000000000E+00 7.356169752E-01 7.192235232E-10 2.383328182E+06 1.228170112E+00 1.847049713E-08 4.170954247E-03 
0D27 43244 319.97 36.235 1.000000000E+00 7.208851459E-01 6.126734201E-10 1.890645040E+06 1.214760485E+00 1.752824867E-08 2.822862888E-02 
0D28 43332 319.96 36.236 1.000000000E+00 7.342466445E-01 6.930676518E-10 2.290301198E+06 1.225699529E+00 1.834623371E-08 1.175623300E-02 
0D29 43426 319.96 36.236 1.000000000E+00 7.287151436E-01 6.798126793E-10 2.375272321E+06 1.225290565E+00 1.840588662E-08 9.904324937E-03 
0D30 43516 319.99 36.233 1.000000000E+00 7.072792070E-01 5.754302186E-10 1.788600656E+06 1.212893281E+00 1.754466695E-08 8.640587934E-03 
0D31 43606 319.97 36.235 1.000000000E+00 7.247632779E-01 6.610453142E-10 2.043432501E+06 1.221902710E+00 1.805450066E-08 2.833038042E-02 
0D32 43692 319.98 36.234 1.000000000E+00 7.032022376E-01 5.348875708E-10 1.662964051E+06 1.208964149E+00 1.730834411E-08 1.298224048E-02 
0D33 43782 319.97 36.235 1.000000000E+00 7.195777908E-01 6.187788021E-10 1.902057850E+06 1.216817059E+00 1.767140615E-08 7.250840748E-03 
0D34 43876 319.97 36.235 1.000000000E+00 7.311708439E-01 6.849534905E-10 2.018104455E+06 1.225645661E+00 1.834738880E-08 6.937908186E-03 
0D35 43968 319.98 36.234 1.000000000E+00 7.016535826E-01 5.414443649E-10 1.771226597E+06 1.210371322E+00 1.743186936E-08 8.523646257E-03 
0D36 44060 319.97 36.235 1.000000000E+00 7.037627315E-01 5.226003121E-10 1.577453940E+06 1.207891910E+00 1.723069655E-08 1.912848550E-02 
0D37 44148 319.99 36.233 1.000000000E+00 7.283788625E-01 6.947401903E-10 2.355449523E+06 1.228305219E+00 1.860560416E-08 2.280048690E-02 
0D38 44236 319.98 36.234 1.000000000E+00 7.229726784E-01 6.700131653E-10 2.062425627E+06 1.225795789E+00 1.845681692E-08 8.587452971E-03 
0D39 44326 319.97 36.235 1.000000000E+00 7.117447393E-01 6.163894962E-10 1.932938524E+06 1.219853423E+00 1.805929458E-08 1.535834301E-02 
0D40 44412 319.99 36.233 1.000000000E+00 7.100811624E-01 5.637197470E-10 1.670143697E+06 1.211031480E+00 1.723222801E-08 2.067700364E-02 
0D41 44504 319.96 36.236 1.000000000E+00 7.249522796E-01 6.648894378E-10 2.253773448E+06 1.225633137E+00 1.841479504E-08 4.485911505E-02 
0D42 44592 319.99 36.233 1.000000000E+00 7.237696691E-01 6.543467665E-10 2.210734020E+06 1.224344908E+00 1.835024769E-08 9.561743675E-03 
0D43 44684 319.97 36.235 1.000000000E+00 7.022858219E-01 5.265340754E-10 1.617494972E+06 1.209581649E+00 1.732622921E-08 4.288665246E-02 
0D44 44776 319.98 36.234 1.000000000E+00 7.176455736E-01 6.549602366E-10 2.243067307E+06 1.225830239E+00 1.846997122E-08 4.280659773E-02 
0D45 44866 319.98 36.234 1.000000000E+00 7.144837657E-01 6.376141691E-10 2.216147605E+06 1.223964548E+00 1.837002897E-08 1.085754590E-02 
0D46 44954 319.98 36.234 1.000000000E+00 7.095341535E-01 5.864017892E-10 1.810230894E+06 1.216415914E+00 1.773428744E-08 9.007114761E-03 
0D47 45048 319.99 36.233 1.000000000E+00 7.217785476E-01 6.475034118E-10 2.038002372E+06 1.224464144E+00 1.835942512E-08 1.285784376E-02 
0D48 45136 319.98 36.234 1.000000000E+00 7.143144982E-01 5.892086263E-10 1.808808870E+06 1.216499933E+00 1.772452350E-08 1.290065945E-02 
0D49 45228 319.98 36.234 1.000000000E+00 7.254803711E-01 6.738824403E-10 2.250488573E+06 1.227926154E+00 1.856686720E-08 3.456396959E-02 
0D50 45402 319.98 36.234 1.000000000E+00 7.165031966E-01 6.283104989E-10 1.954582062E+06 1.222662611E+00 1.823526111E-08 3.429934902E-02 
0D51 45492 319.99 36.233 1.000000000E+00 7.391801589E-01 7.633264964E-10 3.769091539E+06 1.241554696E+00 1.967451774E-08 1.308640617E-02 
0D52 45582 319.99 36.233 1.000000000E+00 7.083061460E-01 6.018043928E-10 1.867150520E+06 1.220508962E+00 1.811937021E-08 1.007226014E-02 
0D53 45674 319.98 36.234 1.000000000E+00 7.024297842E-01 5.450698247E-10 1.595474613E+06 1.212959328E+00 1.755050732E-08 8.315574733E-02 
0D54 45760 319.98 36.234 1.000000000E+00 7.110258964E-01 5.642257052E-10 1.740647617E+06 1.214304330E+00 1.754216651E-08 5.267441630E-02 
0D55 45854 319.98 36.234 1.000000000E+00 6.870693841E-01 5.369046203E-10 1.716621624E+06 1.212858002E+00 1.752847180E-08 2.878159456E-02 
0D56 45950 319.98 36.234 1.000000000E+00 7.086785861E-01 6.233602259E-10 1.966191487E+06 1.223925081E+00 1.836179609E-08 8.818741797E-03 
0D57 46034 319.98 36.234 1.000000000E+00 7.227076315E-01 6.687714380E-10 2.136217890E+06 1.228560520E+00 1.862014256E-08 3.610132155E-02 
0D58 46130 319.99 36.233 1.000000000E+00 7.124557744E-01 6.173439799E-10 1.901973170E+06 1.223218664E+00 1.834333682E-08 1.057005518E-02 
0D59 46216 320 36.232 1.000000000E+00 6.914221234E-01 5.134186309E-10 1.724686796E+06 1.211101611E+00 1.746816389E-08 2.399611139E-02 
0D60 46308 319.98 36.234 1.000000000E+00 7.107966946E-01 6.080323991E-10 1.932723878E+06 1.221535103E+00 1.813492819E-08 8.727195832E-03 
0D61 46396 319.99 36.233 1.000000000E+00 7.083620245E-01 6.146980024E-10 2.195536332E+06 1.223591432E+00 1.836278672E-08 3.978960040E-02 
0D62 46492 319.99 36.233 1.000000000E+00 7.137682366E-01 5.935754806E-10 1.842407890E+06 1.218812323E+00 1.789298258E-08 1.984102703E-02 
0D63 46572 319.99 36.233 1.000000000E+00 6.982333338E-01 5.542238789E-10 1.647785260E+06 1.215700523E+00 1.774256763E-08 7.709801127E-03 
0D64 46670 319.98 36.234 1.000000000E+00 7.105538399E-01 5.870900982E-10 1.868590898E+06 1.219020716E+00 1.798547175E-08 1.598601381E-02 
0D65 46754 320 36.232 1.000000000E+00 7.122748182E-01 6.001901440E-10 1.862890451E+06 1.220033445E+00 1.797977102E-08 2.023408320E-02 
0D66 46846 319.99 36.233 1.000000000E+00 7.195108234E-01 6.628429366E-10 2.369687778E+06 1.229708327E+00 1.878215312E-08 5.160140222E-03 
0D67 46936 319.99 36.233 1.000000000E+00 7.046629100E-01 5.990237252E-10 1.924223982E+06 1.221914094E+00 1.826656884E-08 1.247788890E-02 
0D68 47030 319.99 36.233 1.000000000E+00 7.153724653E-01 6.233591776E-10 1.613789728E+06 1.222722405E+00 1.809430360E-08 2.239472056E-02 
0D69 47120 319.98 36.234 1.000000000E+00 7.010377148E-01 5.635138697E-10 1.850746478E+06 1.217497496E+00 1.790352557E-08 8.432726645E-03 
0D70 47204 320 36.232 1.000000000E+00 7.059646901E-01 5.838518756E-10 1.884405211E+06 1.220053462E+00 1.811460540E-08 7.836420640E-03 
0D71 47292 319.99 36.233 1.000000000E+00 7.053585532E-01 5.836550701E-10 1.859876805E+06 1.219786256E+00 1.807007141E-08 3.240870628E-02 
0D72 47382 320 36.232 1.000000000E+00 6.965271787E-01 5.491043514E-10 1.761915050E+06 1.215851755E+00 1.775161141E-08 2.941110911E-02 
0D73 47476 320 36.232 1.000000000E+00 7.180227753E-01 6.460537038E-10 2.124135491E+06 1.226484730E+00 1.845326762E-08 4.085405780E-02 
