T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.313691623E+00 1.313825151E+00 1.314019646E+00 1.314302326E+00 1.314711595E+00 1.315300666E+00 1.316141363E+00 1.317326891E+00 1.318971304E+00 1.321202279E+00 1.324143477E+00 1.327885779E+00 1.332453832E+00 1.337783360E+00 1.343726326E+00 1.350087468E+00 1.356673675E+00 1.363328721E+00 1.369940539E+00
295 1.313393310E+00 1.313514392E+00 1.313690889E+00 1.313947591E+00 1.314319557E+00 1.314855533E+00 1.315621658E+00 1.316704408E+00 1.318210898E+00 1.320263390E+00 1.322984531E+00 1.326471878E+00 1.330766442E+00 1.335828453E+00 1.341536855E+00 1.347718804E+00 1.354194882E+00 1.360814255E+00 1.367464892E+00
300 1.314347400E+00 1.314456283E+00 1.314615083E+00 1.314846153E+00 1.315181180E+00 1.315664323E+00 1.316355720E+00 1.317334476E+00 1.318699489E+00 1.320565418E+00 1.323050531E+00 1.326254774E+00 1.330231202E+00 1.334961772E+00 1.340352510E+00 1.346256036E+00 1.352511393E+00 1.358978028E+00 1.365548053E+00
305 1.316490272E+00 1.316588168E+00 1.316730978E+00 1.316938840E+00 1.317240296E+00 1.317675194E+00 1.318297903E+00 1.319180171E+00 1.320412225E+00 1.322099743E+00 1.324353917E+00 1.327272861E+00 1.330916565E+00 1.335284159E+00 1.340306454E+00 1.345862354E+00 1.351812570E+00 1.358031027E+00 1.364418005E+00
310 1.319289906E+00 1.319378672E+00 1.319508171E+00 1.319696649E+00 1.319969960E+00 1.320364180E+00 1.320928521E+00 1.321727917E+00 1.322844093E+00 1.324373102E+00 1.326416984E+00 1.329068088E+00 1.332387827E+00 1.336386651E+00 1.341015924E+00 1.346179584E+00 1.351761724E+00 1.357654174E+00 1.363769280E+00
315 1.322768084E+00 1.322850242E+00 1.322970085E+00 1.323144438E+00 1.323397114E+00 1.323761273E+00 1.324281971E+00 1.325018413E+00 1.326044736E+00 1.327447568E+00 1.329318603E+00 1.331741165E+00 1.334772597E+00 1.338427909E+00 1.342672906E+00 1.347432965E+00 1.352615127E+00 1.358131114E+00 1.363908502E+00
320 1.326746884E+00 1.326825504E+00 1.326940135E+00 1.327106776E+00 1.327348033E+00 1.327695182E+00 1.328190514E+00 1.328889044E+00 1.329858785E+00 1.331177909E+00 1.332927401E+00 1.335179005E+00 1.337980820E+00 1.341345185E+00 1.345244839E+00 1.349620978E+00 1.354401059E+00 1.359517036E+00 1.364913848E+00
325 1.330830888E+00 1.330909402E+00 1.331023829E+00 1.331190003E+00 1.331430245E+00 1.331775219E+00 1.332266023E+00 1.332955363E+00 1.333907171E+00 1.335192731E+00 1.336882791E+00 1.339035909E+00 1.341686566E+00 1.344837528E+00 1.348460464E+00 1.352505384E+00 1.356915807E+00 1.361642427E+00 1.366648221E+00
330 1.334333209E+00 1.334415493E+00 1.334535279E+00 1.334709086E+00 1.334959929E+00 1.335319310E+00 1.335828880E+00 1.336541274E+00 1.337518620E+00 1.338827388E+00 1.340529077E+00 1.342668085E+00 1.345261511E+00 1.348296111E+00 1.351734403E+00 1.355527557E+00 1.359629579E+00 1.364007068E+00 1.368640477E+00
335 1.337973367E+00 1.338063801E+00 1.338195396E+00 1.338386071E+00 1.338660821E+00 1.339053561E+00 1.339608553E+00 1.340380779E+00 1.341433231E+00 1.342829934E+00 1.344624478E+00 1.346846465E+00 1.349492333E+00 1.352526717E+00 1.355895133E+00 1.359541897E+00 1.363425132E+00 1.367523403E+00 1.371832884E+00
340 1.340770658E+00 1.340874291E+00 1.341024986E+00 1.341243116E+00 1.341556975E+00 1.342004607E+00 1.342635213E+00 1.343508794E+00 1.344691974E+00 1.346248859E+00 1.348226450E+00 1.350638915E+00 1.353458945E+00 1.356623475E+00 1.360053686E+00 1.363679493E+00 1.367456731E+00 1.371371505E+00 1.375433275E+00
