fname time Tem kT_1 n Rs Io Rsh Iph Voc Isc FF Pm Vm Im rmsre 
00L1 53944 340 34.101 1.128016077E+00 6.869660616E-01 1.491398570E-07 7.440469895E+02 1.762254206E-04 1.275283701E-01 1.705693467E-04 3.947561136E-01 8.586905034E-06 6.595861287E-02 8.645535201E-05 3.928908665E-02 
00L2 54060 340.03 34.098 1.139897361E+00 6.531180262E-01 1.648966628E-07 7.504443176E+02 1.753670803E-04 1.274330692E-01 1.698336634E-04 3.977525758E-01 8.608330282E-06 6.599220920E-02 8.613363775E-05 3.838166482E-02 
00L3 54152 340 34.101 1.138414260E+00 6.599434504E-01 1.633783188E-07 7.547556964E+02 1.737173700E-04 1.273432997E-01 1.713821990E-04 3.903055246E-01 8.518174024E-06 6.532794089E-02 8.730603413E-05 4.574012771E-02 
00L4 54240 340 34.101 1.134195804E+00 6.691256381E-01 1.573162710E-07 7.448120755E+02 1.760711962E-04 1.275791250E-01 1.699336634E-04 3.971009329E-01 8.609143494E-06 6.609664598E-02 8.617205337E-05 4.465247783E-02 
00L5 54330 340.04 34.097 1.137305703E+00 6.643993437E-01 1.620137720E-07 7.487829918E+02 1.757870568E-04 1.275047186E-01 1.702402985E-04 3.976848120E-01 8.632322049E-06 6.631552453E-02 8.606025039E-05 3.534443931E-02 
00L6 54416 340.02 34.099 1.133306035E+00 6.730494454E-01 1.561819623E-07 7.423277933E+02 1.764439255E-04 1.274730776E-01 1.699308824E-04 3.966667179E-01 8.592440755E-06 6.597642369E-02 8.641776634E-05 4.580473711E-02 
00L7 54508 340.01 34.1 1.138427954E+00 6.596656540E-01 1.630354127E-07 7.479639841E+02 1.756971163E-04 1.272630257E-01 1.712031579E-04 3.920724506E-01 8.542408638E-06 6.549371939E-02 8.676171421E-05 3.483359983E-02 
00L8 54598 340.02 34.099 1.138147161E+00 6.537291722E-01 1.628551709E-07 7.453085711E+02 1.756083745E-04 1.270978689E-01 1.692098039E-04 3.972478480E-01 8.543293845E-06 6.556382418E-02 8.635508178E-05 4.032428002E-02 
00L9 54684 340.01 34.1 1.135132006E+00 6.700151744E-01 1.588903613E-07 7.471402803E+02 1.755210372E-04 1.272481129E-01 1.701803030E-04 3.968517676E-01 8.593873605E-06 6.603739367E-02 8.596441911E-05 3.686217141E-02 
0L10 54782 340.12 34.089 1.130654776E+00 7.333142661E-01 1.682536372E-07 7.597889304E+02 1.478829046E-04 1.102159445E-01 1.443049751E-04 1.794516645E-01 2.854126525E-06 5.657817245E-02 7.410168555E-05 3.614248072E-02 
0L11 54898 339.72 34.129 1.121836941E+00 7.475080124E-01 1.465411959E-07 7.384410061E+02 1.536301363E-04 1.122186178E-01 1.470402985E-04 2.463690822E-01 4.065252228E-06 5.760456495E-02 7.504358400E-05 6.921655300E-02 
0L12 54988 339.82 34.119 1.127129245E+00 7.355957773E-01 1.548166674E-07 7.473797211E+02 1.552128315E-04 1.136183931E-01 1.494364532E-04 2.874496372E-01 4.880529689E-06 5.852543540E-02 7.614278021E-05 5.303638233E-02 
0L13 55074 339.96 34.105 1.137985778E+00 7.060673478E-01 1.715136718E-07 7.669762804E+02 1.546018302E-04 1.152848213E-01 1.517430693E-04 3.308011134E-01 5.786926385E-06 5.955393357E-02 7.679902252E-05 4.259710217E-02 
0L14 55164 340.03 34.098 1.143342440E+00 6.943540335E-01 1.801426224E-07 7.746405094E+02 1.561305041E-04 1.167262194E-01 1.536336634E-04 3.395283278E-01 6.088787542E-06 5.996420202E-02 7.835557724E-05 2.084928368E-02 
0L15 55254 340.04 34.097 1.134618321E+00 7.098451542E-01 1.661426662E-07 7.597927161E+02 1.587574702E-04 1.183399221E-01 1.554364532E-04 3.567359180E-01 6.561920970E-06 6.067325158E-02 7.898332823E-05 6.183390425E+00 
0L16 55348 340.05 34.096 1.135529132E+00 7.021759605E-01 1.661652833E-07 7.572942553E+02 1.603201191E-04 1.187251652E-01 1.583100000E-04 3.641236803E-01 6.843843265E-06 6.119391103E-02 7.986641515E-05 7.130934597E-01 
0L17 55432 340.01 34.1 1.140900785E+00 6.932106902E-01 1.732005215E-07 7.656997740E+02 1.612870376E-04 1.197153734E-01 1.578876847E-04 3.812339598E-01 7.205925386E-06 6.178942199E-02 8.017994829E-05 1.220970760E-01 
0L18 55520 340.02 34.099 1.125161019E+00 7.315923639E-01 1.502428306E-07 7.416051731E+02 1.661051174E-04 1.206631035E-01 1.588367647E-04 3.835691148E-01 7.351384767E-06 6.209907961E-02 8.125754397E-05 1.315338120E-01 
0L19 55610 340.03 34.098 1.129777268E+00 7.155612930E-01 1.560335906E-07 7.455762998E+02 1.670436399E-04 1.216296452E-01 1.609375000E-04 3.952927326E-01 7.737764725E-06 6.291695390E-02 8.150051229E-05 8.970841161E-02 
0L20 55698 340.02 34.099 1.133696532E+00 7.054489681E-01 1.609237584E-07 7.564928538E+02 1.657640325E-04 1.223137585E-01 1.622519608E-04 3.917368670E-01 7.774271634E-06 6.311927242E-02 8.257785514E-05 8.315055259E-02 
0L21 55788 340.01 34.1 1.142507148E+00 6.785197951E-01 1.726925011E-07 7.658284242E+02 1.664092516E-04 1.230481403E-01 1.636240000E-04 3.942400807E-01 7.937483488E-06 6.339306483E-02 8.320694767E-05 3.107866363E-02 
0L22 55882 340.03 34.098 1.135310515E+00 7.025567246E-01 1.624059263E-07 7.485782757E+02 1.698840128E-04 1.236317408E-01 1.656941799E-04 3.945817144E-01 8.083030053E-06 6.380804133E-02 8.338858540E-05 4.853417657E-02 
0L23 55966 340.04 34.097 1.128337489E+00 7.224887411E-01 1.526932999E-07 7.397703289E+02 1.713688613E-04 1.240297537E-01 1.648049751E-04 3.987792276E-01 8.151334720E-06 6.397828560E-02 8.372618984E-05 6.804698953E-02 
0L24 56056 340.01 34.1 1.144130594E+00 6.771419581E-01 1.745468000E-07 7.656967513E+02 1.684210236E-04 1.242544783E-01 1.654430693E-04 4.009413731E-01 8.242168751E-06 6.431234021E-02 8.374228919E-05 2.290163630E-02 
0L25 56144 340.03 34.098 1.130795574E+00 7.104370166E-01 1.551744158E-07 7.439931983E+02 1.720337847E-04 1.248086231E-01 1.660364532E-04 4.005941353E-01 8.301424582E-06 6.457501516E-02 8.406655122E-05 5.403983806E-02 
0L26 56232 340.04 34.097 1.141360880E+00 6.800857552E-01 1.701784639E-07 7.636782282E+02 1.701440013E-04 1.251849779E-01 1.668364532E-04 4.024657176E-01 8.405664627E-06 6.497740946E-02 8.433266699E-05 2.146428377E-02 
0L27 56322 340.02 34.099 1.132156713E+00 6.999912399E-01 1.562288002E-07 7.421144617E+02 1.737078506E-04 1.256852968E-01 1.675207921E-04 4.021875756E-01 8.468019377E-06 6.525584140E-02 8.465520389E-05 5.217393531E-02 
0L28 56416 340.02 34.099 1.139624062E+00 6.900294782E-01 1.671665253E-07 7.605661062E+02 1.713391548E-04 1.259565834E-01 1.697273684E-04 3.960610999E-01 8.467104868E-06 6.529981046E-02 8.512466356E-05 3.110977955E-02 
0L29 56502 340.02 34.099 1.124908411E+00 7.210466400E-01 1.464030965E-07 7.352807327E+02 1.753402537E-04 1.261741655E-01 1.700253968E-04 3.961589876E-01 8.498724506E-06 6.546336455E-02 8.534724151E-05 5.969959004E-02 
0L30 56588 340.02 34.099 1.132537163E+00 6.996604766E-01 1.564728244E-07 7.447207341E+02 1.745031933E-04 1.262829964E-01 1.679108911E-04 4.017009927E-01 8.517784524E-06 6.545771146E-02 8.541854236E-05 4.083776334E-02 
0L31 56676 340.02 34.099 1.135637349E+00 6.972984538E-01 1.608263618E-07 7.468202590E+02 1.743902564E-04 1.263483406E-01 1.686364532E-04 3.983276226E-01 8.487141174E-06 6.532484446E-02 8.566255474E-05 3.971048834E-02 
0L32 56768 340.01 34.1 1.143296367E+00 6.737274663E-01 1.711854154E-07 7.608869980E+02 1.721942764E-04 1.265389723E-01 1.690278607E-04 3.980520206E-01 8.513780136E-06 6.544360552E-02 8.616687388E-05 3.187717682E-02 
0L33 56856 340.02 34.099 1.140620483E+00 6.771322499E-01 1.669568441E-07 7.534598787E+02 1.745745055E-04 1.269918676E-01 1.696278607E-04 3.989331893E-01 8.593562980E-06 6.602540541E-02 8.568904235E-05 2.536238237E-02 
0L34 56946 340.04 34.097 1.144925782E+00 6.698201035E-01 1.738787498E-07 7.645551541E+02 1.727597724E-04 1.271598970E-01 1.712941799E-04 3.926413461E-01 8.552415750E-06 6.561187158E-02 8.644978772E-05 2.269175250E-02 
0L35 57032 340.03 34.098 1.134422686E+00 6.949132312E-01 1.585435024E-07 7.475500597E+02 1.757858465E-04 1.272372244E-01 1.699147783E-04 3.984129498E-01 8.613482703E-06 6.606347556E-02 8.622219905E-05 3.478377709E-02 
0L36 57122 340.03 34.098 1.131227159E+00 7.055184593E-01 1.540061414E-07 7.384538243E+02 1.766225241E-04 1.280081919E-01 1.699364532E-04 3.955463137E-01 8.604421056E-06 6.600598044E-02 8.617360263E-05 7.708795497E-02 
0L37 57214 340.02 34.099 1.132126721E+00 7.037134487E-01 1.553061533E-07 7.422585937E+02 1.760954013E-04 1.272144720E-01 1.698278607E-04 3.970706829E-01 8.578538039E-06 6.576768074E-02 8.630022507E-05 4.542795977E-02 
0L38 57302 340.02 34.099 1.136070940E+00 6.923924009E-01 1.602684375E-07 7.482855290E+02 1.738747331E-04 1.272725807E-01 1.699492611E-04 2.221992650E-01 4.806143671E-06 8.226010990E-02 6.661902190E-05 7.088387730E-02 
0L39 57394 340.01 34.1 1.133839303E+00 6.959505553E-01 1.570068012E-07 7.410534921E+02 1.766372173E-04 1.273657330E-01 1.719470588E-04 3.928774508E-01 8.604080281E-06 6.590301080E-02 8.657264517E-05 4.534358744E-02 
0L40 57478 340 34.101 1.131623825E+00 6.998851991E-01 1.535950265E-07 7.370850353E+02 1.772864851E-04 1.275843330E-01 1.704364532E-04 3.959929631E-01 8.610875380E-06 6.603777800E-02 8.662570338E-05 5.566036415E-02 
0L41 57568 340.01 34.1 1.135148734E+00 6.998880972E-01 1.594634154E-07 7.461225207E+02 1.765968382E-04 1.277736614E-01 1.708278607E-04 3.954151252E-01 8.630845051E-06 6.613693819E-02 8.674967555E-05 3.771133359E-02 
0L42 57658 340.01 34.1 1.135179066E+00 6.928564830E-01 1.584797245E-07 7.416578187E+02 1.770512468E-04 1.278317072E-01 1.699517241E-04 3.969536951E-01 8.623905973E-06 6.604264598E-02 8.681311653E-05 4.790276686E-02 
0L43 57744 340.02 34.099 1.135135173E+00 6.951539477E-01 1.588716224E-07 7.461046730E+02 1.765737155E-04 1.277139927E-01 1.700320197E-04 3.949549214E-01 8.576631005E-06 6.568957572E-02 8.719886394E-05 3.364085214E-02 
0L44 57838 340.04 34.097 1.139630076E+00 6.881546045E-01 1.661094955E-07 7.607206772E+02 1.734955699E-04 1.275496006E-01 1.702049751E-04 3.968896233E-01 8.616305678E-06 6.599008675E-02 8.655029533E-05 3.350237832E-02 
