X Y Yfit
9.9717380E-3 1.0509886E-2 9.6168894E-3
1.9969370E-2 2.1840393E-2 2.0566926E-2
2.9921050E-2 3.3977300E-2 3.2942954E-2
3.9975640E-2 4.8728143E-2 4.7144890E-2
4.9973010E-2 6.4069607E-2 6.3186537E-2
5.9947970E-2 8.1358214E-2 8.1358276E-2
7.0002560E-2 1.0064150E-1 1.0215915E-1
8.0091000E-2 1.2220471E-1 1.2587461E-1
9.0043070E-2 1.4660036E-1 1.5243660E-1
1.0006330E-1 1.7419732E-1 1.8278346E-1
1.1006120E-1 2.0597164E-1 2.1714566E-1
1.2004730E-1 2.4167639E-1 2.5607847E-1
1.3004490E-1 2.8260211E-1 3.0028281E-1
1.4005370E-1 3.2872846E-1 3.5046517E-1
1.5010830E-1 3.8587893E-1 4.0763448E-1
1.6000340E-1 4.4647679E-1 4.7136935E-1
1.7006950E-1 5.1653929E-1 5.4479706E-1
1.8011260E-1 5.9652214E-1 6.2780476E-1
1.8997340E-1 6.9048357E-1 7.1998539E-1
2.0015340E-1 7.9722393E-1 8.2766007E-1
2.0995710E-1 9.2111250E-1 9.4486310E-1
2.2009780E-1 1.0595807E+0 1.0817755E+0
2.3003820E-1 1.2228593E+0 1.2333411E+0
2.4008130E-1 1.4101621E+0 1.4060361E+0
2.5003310E-1 1.6241600E+0 1.5988468E+0
2.6009890E-1 1.8675254E+0 1.8183856E+0
2.7006200E-1 2.1431361E+0 2.0627232E+0
2.8004790E-1 2.4562114E+0 2.3376158E+0
2.9007960E-1 2.8119296E+0 2.6472729E+0
3.0003140E-1 3.2124018E+0 2.9911194E+0
3.1007430E-1 3.6599679E+0 3.3788790E+0
3.2004900E-1 4.1839571E+0 3.8084949E+0
3.3005790E-1 4.7282179E+0 4.2883158E+0
3.4008930E-1 5.3364750E+0 4.8225561E+0
3.5005260E-1 5.9987786E+0 5.4104891E+0
3.6010690E-1 6.7182464E+0 6.0663028E+0
3.7002440E-1 7.4884536E+0 6.7792515E+0
3.8002200E-1 8.3238964E+0 7.5689191E+0
3.9003090E-1 9.2336857E+0 8.4353098E+0
4.0001680E-1 1.0204779E+1 9.3796444E+0
4.0997980E-1 1.1247118E+1 1.0405428E+1
4.2002300E-1 1.2345371E+1 1.1527829E+1
4.3002030E-1 1.3514036E+1 1.2736595E+1
4.4002910E-1 1.4755396E+1 1.4041218E+1
4.5002650E-1 1.6091607E+1 1.5441229E+1
4.5997830E-1 1.7510864E+1 1.6933055E+1
4.7004410E-1 1.9025182E+1 1.8543134E+1
4.8005290E-1 2.0607843E+1 2.0245991E+1
4.9002740E-1 2.2298818E+1 2.2044506E+1
5.0003620E-1 2.4091893E+1 2.3951031E+1
5.0998810E-1 2.6024761E+1 2.5947348E+1
5.2004240E-1 2.8065114E+1 2.8065125E+1
5.2999420E-1 3.0211711E+1 3.0259856E+1
5.4004860E-1 3.2467443E+1 3.2575095E+1
5.5003480E-1 3.4837500E+1 3.4969949E+1
5.6000920E-1 3.7320857E+1 3.7454659E+1
5.7004090E-1 3.9964464E+1 4.0044512E+1
5.8001540E-1 4.2625893E+1 4.2707443E+1
5.9006980E-1 4.5390786E+1 4.5477543E+1
6.0002160E-1 4.8234393E+1 4.8301492E+1
6.1006450E-1 5.1195929E+1 5.1231188E+1
6.2013030E-1 5.4229929E+1 5.4245281E+1
6.3007070E-1 5.7319714E+1 5.7295209E+1
6.4010240E-1 6.0444750E+1 6.0444439E+1
6.5006570E-1 6.3642250E+1 6.3640154E+1
6.6009710E-1 6.6889393E+1 6.6923390E+1
6.6999200E-1 7.0248250E+1 7.0224005E+1
6.8016030E-1 7.3634071E+1 7.3677244E+1
6.9008950E-1 7.7063357E+1 7.7107138E+1
6.9998410E-1 8.0560857E+1 8.0579321E+1
7.1019820E-1 8.4033643E+1 8.4218255E+1
7.2013850E-1 8.7671929E+1 8.7810546E+1
7.3019290E-1 9.1295679E+1 9.1493212E+1
7.3992820E-1 9.5074714E+1 9.5103999E+1
7.5022200E-1 9.8744000E+1 9.8968060E+1
7.6003690E-1 1.0248993E+2 1.0269467E+2
7.7012560E-1 1.0636211E+2 1.0656663E+2
7.8008870E-1 1.1025489E+2 1.1043000E+2
7.9012040E-1 1.1422639E+2 1.1435774E+2
8.0006070E-1 1.1812336E+2 1.1828599E+2
8.1009220E-1 1.2219211E+2 1.2228515E+2
8.2004400E-1 1.2611393E+2 1.2628575E+2
8.3012130E-1 1.3021786E+2 1.3036944E+2
8.4007310E-1 1.3435286E+2 1.3443317E+2
8.5011600E-1 1.3851682E+2 1.3856379E+2
8.6009070E-1 1.4270975E+2 1.4269522E+2
8.7011080E-1 1.4687164E+2 1.4687265E+2
8.8009690E-1 1.5108107E+2 1.5106265E+2
8.9008280E-1 1.5531539E+2 1.5527795E+2
9.0012570E-1 1.5962011E+2 1.5954198E+2
9.1007760E-1 1.6393307E+2 1.6379092E+2
9.2012070E-1 1.6825425E+2 1.6810189E+2
9.3008380E-1 1.7253004E+2 1.7240028E+2
9.4009260E-1 1.7686575E+2 1.7673967E+2
9.5004440E-1 1.8122214E+2 1.8107496E+2
9.6004180E-1 1.8560961E+2 1.8544965E+2
9.7007350E-1 1.9001157E+2 1.8985889E+2
9.8005940E-1 1.9437421E+2 1.9426625E+2
9.9006820E-1 1.9870164E+2 1.9870151E+2
1.0000310E+0 2.0308704E+2 2.0313386E+2
