T d154 d184 d214 d244
d 150 180 210 240
290 2.155511000E-03 1.769100000E-03 1.496515000E-03 1.315926000E-03
295 1.995713000E-03 1.678495000E-03 1.446568000E-03 1.281294000E-03
300 1.949256000E-03 1.649549000E-03 1.528224000E-03 1.336137000E-03
305 1.960713000E-03 1.701192000E-03 1.677004000E-03 1.456886000E-03
310 2.038601000E-03 1.813228000E-03 1.862782000E-03 1.720422000E-03
315 2.159454000E-03 1.971501000E-03 1.848500000E-03 2.052401000E-03
320 2.383026000E-03 2.220050000E-03 2.109803000E-03 2.259818000E-03
325 2.673120000E-03 2.521873000E-03 2.416736000E-03 2.338748000E-03
330 2.982735000E-03 2.833459000E-03 2.722346000E-03 2.630284000E-03
335 3.297735000E-03 3.113521000E-03 2.980564000E-03 2.861043000E-03
340 3.533559000E-03 3.185197000E-03 2.991868000E-03 2.820655000E-03
