T Bo nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.500000000E+01 1.188355980E+00 1.191996248E+00 -3.640268000E-03 1.187676403E+00 1.190160477E+00 -2.484074000E-03 6.795770000E-04 1.835771000E-03
290 1.549996187E+01 1.220637152E+00 1.198711747E+00 2.192540500E-02 1.218137861E+00 1.195363622E+00 2.277423900E-02 2.499291000E-03 3.348125000E-03
290 1.600000000E+01 1.244105232E+00 1.210624270E+00 3.348096200E-02 1.236145199E+00 1.205721297E+00 3.042390200E-02 7.960033000E-03 4.902973000E-03
290 1.649996187E+01 1.271787130E+00 1.210824711E+00 6.096241900E-02 1.250026190E+00 1.204020107E+00 4.600608300E-02 2.176094000E-02 6.804604000E-03
290 1.700000000E+01 1.309357785E+00 1.230056924E+00 7.930086100E-02 1.261742161E+00 1.219317489E+00 4.242467200E-02 4.761562400E-02 1.073943500E-02
295 1.500000000E+01 1.171033964E+00 1.052669403E+00 1.183645610E-01 1.170470122E+00 1.049829888E+00 1.206402340E-01 5.638420000E-04 2.839515000E-03
295 1.549996187E+01 1.220981127E+00 1.052811871E+00 1.681692560E-01 1.218611580E+00 1.047433002E+00 1.711785780E-01 2.369547000E-03 5.378869000E-03
295 1.600000000E+01 1.245766562E+00 1.046482357E+00 1.992842050E-01 1.238442027E+00 1.038883293E+00 1.995587340E-01 7.324535000E-03 7.599064000E-03
295 1.649996187E+01 1.272888076E+00 1.038498952E+00 2.343891240E-01 1.252937130E+00 1.029443690E+00 2.234934400E-01 1.995094600E-02 9.055262000E-03
295 1.700000000E+01 1.309277441E+00 1.033033620E+00 2.762438210E-01 1.264809713E+00 1.022629852E+00 2.421798610E-01 4.446772800E-02 1.040376800E-02
300 1.500000000E+01 1.133660594E+00 1.191641215E+00 -5.798062100E-02 1.133343527E+00 1.190024004E+00 -5.668047700E-02 3.170670000E-04 1.617211000E-03
300 1.549996187E+01 1.219780998E+00 1.202652878E+00 1.712812000E-02 1.217435333E+00 1.199468666E+00 1.796666700E-02 2.345665000E-03 3.184212000E-03
300 1.600000000E+01 1.247737934E+00 1.215822572E+00 3.191536200E-02 1.240693925E+00 1.210448478E+00 3.024544700E-02 7.044009000E-03 5.374094000E-03
300 1.649996187E+01 1.274895746E+00 1.216637497E+00 5.825824900E-02 1.255950619E+00 1.208176808E+00 4.777381100E-02 1.894512700E-02 8.460689000E-03
300 1.700000000E+01 1.310268025E+00 1.234532908E+00 7.573511700E-02 1.267317517E+00 1.219492598E+00 4.782491900E-02 4.295050800E-02 1.504031000E-02
305 1.500000000E+01 1.061530183E+00 1.020936268E+00 4.059391500E-02 1.061752936E+00 1.020106643E+00 4.164629300E-02 -2.227530000E-04 8.296250000E-04
305 1.549996187E+01 1.214724534E+00 1.062901124E+00 1.518234100E-01 1.212344743E+00 1.056961668E+00 1.553830750E-01 2.379791000E-03 5.939456000E-03
305 1.600000000E+01 1.249124629E+00 1.059547447E+00 1.895771820E-01 1.242007818E+00 1.050087472E+00 1.919203460E-01 7.116811000E-03 9.459975000E-03
305 1.649996187E+01 1.277350040E+00 1.050773712E+00 2.265763280E-01 1.258525517E+00 1.038734172E+00 2.197913450E-01 1.882452300E-02 1.203954000E-02
305 1.700000000E+01 1.312268745E+00 1.043409220E+00 2.688595250E-01 1.269156872E+00 1.029334641E+00 2.398222310E-01 4.311187300E-02 1.407457900E-02
310 1.500000000E+01 1.013690890E+00 1.176843892E+00 -1.631530020E-01 1.013116451E+00 1.175406111E+00 -1.622896600E-01 5.744390000E-04 1.437781000E-03
310 1.549996187E+01 1.202295648E+00 1.206617164E+00 -4.321516000E-03 1.199921188E+00 1.203043301E+00 -3.122113000E-03 2.374460000E-03 3.573863000E-03
310 1.600000000E+01 1.250371550E+00 1.220262021E+00 3.010952900E-02 1.242836767E+00 1.213599726E+00 2.923704100E-02 7.534783000E-03 6.662295000E-03
310 1.649996187E+01 1.280247924E+00 1.221929564E+00 5.831836000E-02 1.260602674E+00 1.210029739E+00 5.057293500E-02 1.964525000E-02 1.189982500E-02
310 1.700000000E+01 1.315237695E+00 1.235931509E+00 7.930618600E-02 1.269915582E+00 1.214011728E+00 5.590385400E-02 4.532211300E-02 2.191978100E-02
315 1.500000000E+01 1.014718982E+00 1.003116070E+00 1.160291200E-02 1.014078559E+00 1.002909753E+00 1.116880600E-02 6.404230000E-04 2.063170000E-04
315 1.549996187E+01 1.175935048E+00 1.061829169E+00 1.141058790E-01 1.173800919E+00 1.056621179E+00 1.171797400E-01 2.134129000E-03 5.207990000E-03
315 1.600000000E+01 1.250216564E+00 1.074269798E+00 1.759467660E-01 1.241969879E+00 1.062793204E+00 1.791766750E-01 8.246685000E-03 1.147659400E-02
315 1.649996187E+01 1.283233763E+00 1.064988733E+00 2.182450300E-01 1.261817433E+00 1.049524874E+00 2.122925590E-01 2.141633000E-02 1.546385900E-02
315 1.700000000E+01 1.318931971E+00 1.056701222E+00 2.622307490E-01 1.269338221E+00 1.037603402E+00 2.317348190E-01 4.959375000E-02 1.909782000E-02
320 1.500000000E+01 1.017787993E+00 1.079406029E+00 -6.161803600E-02 1.016957031E+00 1.079265147E+00 -6.230811600E-02 8.309620000E-04 1.408820000E-04
