N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+15 335 2.400E-4 1.043432020E+00 1.046990658E+00
1.468000E+10 1.000E+15 335 2.400E-4 1.044292425E+00 1.046774799E+00
2.154000E+10 1.000E+15 335 2.400E-4 1.044746691E+00 1.046461787E+00
3.162000E+10 1.000E+15 335 2.400E-4 1.044834812E+00 1.046010450E+00
4.642000E+10 1.000E+15 335 2.400E-4 1.044564865E+00 1.045364980E+00
6.813000E+10 1.000E+15 335 2.400E-4 1.043912228E+00 1.044452829E+00
1.000000E+11 1.000E+15 335 2.400E-4 1.042823634E+00 1.043185901E+00
1.468000E+11 1.000E+15 335 2.400E-4 1.041229140E+00 1.041469486E+00
2.154000E+11 1.000E+15 335 2.400E-4 1.039064597E+00 1.039225408E+00
3.162000E+11 1.000E+15 335 2.400E-4 1.036333244E+00 1.036437292E+00
4.642000E+11 1.000E+15 335 2.400E-4 1.033147860E+00 1.033214179E+00
6.813000E+11 1.000E+15 335 2.400E-4 1.029811555E+00 1.029853385E+00
1.000000E+12 1.000E+15 335 2.400E-4 1.026816388E+00 1.026842881E+00
1.468000E+12 1.000E+15 335 2.400E-4 1.024721318E+00 1.024738653E+00
2.154000E+12 1.000E+15 335 2.400E-4 1.023914786E+00 1.023926473E+00
3.162000E+12 1.000E+15 335 2.400E-4 1.024447666E+00 1.024456649E+00
4.642000E+12 1.000E+15 335 2.400E-4 1.026092957E+00 1.026100352E+00
6.813000E+12 1.000E+15 335 2.400E-4 1.028587654E+00 1.028594003E+00
1.000000E+13 1.000E+15 335 2.400E-4 1.031830640E+00 1.031836189E+00
