Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.179407327E+00 1.096036685E+0 8.337064200E-02 1.179407327E+00 1.096036685E+0 8.337064200E-02
1.468000E+10 1.179465908E+00 1.092866100E+0 8.659980800E-02 1.179465908E+00 1.092866100E+0 8.659980800E-02
2.154000E+10 1.179551865E+00 1.089802504E+0 8.974936100E-02 1.179551865E+00 1.089802504E+0 8.974936100E-02
3.162000E+10 1.179676416E+00 1.086835209E+0 9.284120700E-02 1.179676416E+00 1.086835209E+0 9.284120700E-02
4.642000E+10 1.179856041E+00 1.083964258E+0 9.589178300E-02 1.179856041E+00 1.083964258E+0 9.589178300E-02
6.813000E+10 1.180114798E+00 1.081188867E+0 9.892593100E-02 1.180114798E+00 1.081188867E+0 9.892593100E-02
1.000000E+11 1.180481614E+00 1.078503679E+0 1.019779350E-01 1.180481614E+00 1.078503679E+0 1.019779350E-01
1.468000E+11 1.180997484E+00 1.075905295E+0 1.050921890E-01 1.180997484E+00 1.075905295E+0 1.050921890E-01
2.154000E+11 1.181846831E+00 1.073395023E+0 1.084518080E-01 1.181846831E+00 1.073395023E+0 1.084518080E-01
3.162000E+11 1.188997094E+00 1.070964064E+0 1.180330300E-01 1.188997094E+00 1.070964064E+0 1.180330300E-01
4.642000E+11 1.191253147E+00 1.068612413E+0 1.226407340E-01 1.191253147E+00 1.068612413E+0 1.226407340E-01
6.813000E+11 1.196043864E+00 1.066339391E+0 1.297044730E-01 1.196043864E+00 1.066339391E+0 1.297044730E-01
1.000000E+12 1.198182940E+00 1.064140576E+0 1.340423640E-01 1.198182940E+00 1.064140576E+0 1.340423640E-01
1.468000E+12 1.200750389E+00 1.062013152E+0 1.387372370E-01 1.200750389E+00 1.062013152E+0 1.387372370E-01
2.154000E+12 1.202813005E+00 1.059958159E+0 1.428548460E-01 1.202813005E+00 1.059958159E+0 1.428548460E-01
3.162000E+12 1.205145638E+00 1.057968365E+0 1.471772730E-01 1.205145638E+00 1.057968365E+0 1.471772730E-01
4.642000E+12 1.207258612E+00 1.056043741E+0 1.512148710E-01 1.207258612E+00 1.056043741E+0 1.512148710E-01
6.813000E+12 1.213092331E+00 1.054183704E+0 1.589086270E-01 1.213092331E+00 1.054183704E+0 1.589086270E-01
1.000000E+13 1.215000101E+00 1.052384613E+0 1.626154880E-01 1.215000101E+00 1.052384613E+0 1.626154880E-01
