Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.169466141E+00 1.421435471E+0 -2.519693300E-01 1.169466141E+00 1.421435471E+0 -2.519693300E-01
1.468000E+10 1.169471699E+00 1.406521898E+0 -2.370501990E-01 1.169471699E+00 1.406521898E+0 -2.370501990E-01
2.154000E+10 1.169479649E+00 1.392115872E+0 -2.226362230E-01 1.169479649E+00 1.392115872E+0 -2.226362230E-01
3.162000E+10 1.169491112E+00 1.378169048E+0 -2.086779360E-01 1.169491112E+00 1.378169048E+0 -2.086779360E-01
4.642000E+10 1.169507748E+00 1.364683288E+0 -1.951755400E-01 1.169507748E+00 1.364683288E+0 -1.951755400E-01
6.813000E+10 1.169531677E+00 1.351656270E+0 -1.821245930E-01 1.169531677E+00 1.351656270E+0 -1.821245930E-01
1.000000E+11 1.169566057E+00 1.339063987E+0 -1.694979300E-01 1.169566057E+00 1.339063987E+0 -1.694979300E-01
1.468000E+11 1.169614948E+00 1.326891426E+0 -1.572764780E-01 1.169614948E+00 1.326891426E+0 -1.572764780E-01
2.154000E+11 1.169683548E+00 1.315145412E+0 -1.454618640E-01 1.169683548E+00 1.315145412E+0 -1.454618640E-01
3.162000E+11 1.169777990E+00 1.303785295E+0 -1.340073050E-01 1.169777990E+00 1.303785295E+0 -1.340073050E-01
4.642000E+11 1.169904631E+00 1.292811458E+0 -1.229068270E-01 1.169904631E+00 1.292811458E+0 -1.229068270E-01
6.813000E+11 1.170068689E+00 1.282220916E+0 -1.121522270E-01 1.170068689E+00 1.282220916E+0 -1.121522270E-01
1.000000E+12 1.170272019E+00 1.271993128E+0 -1.017211090E-01 1.170272019E+00 1.271993128E+0 -1.017211090E-01
1.468000E+12 1.170510758E+00 1.262114955E+0 -9.160419700E-02 1.170510758E+00 1.262114955E+0 -9.160419700E-02
2.154000E+12 1.180390008E+00 1.252591032E+0 -7.220102400E-02 1.180390008E+00 1.252591032E+0 -7.220102400E-02
3.162000E+12 1.181103904E+00 1.243387564E+0 -6.228366000E-02 1.181103904E+00 1.243387564E+0 -6.228366000E-02
4.642000E+12 1.181478139E+00 1.234504094E+0 -5.302595500E-02 1.181478139E+00 1.234504094E+0 -5.302595500E-02
6.813000E+12 1.181739028E+00 1.225937469E+0 -4.419844100E-02 1.181739028E+00 1.225937469E+0 -4.419844100E-02
1.000000E+13 1.191152411E+00 1.217670386E+0 -2.651797500E-02 1.191152411E+00 1.217670386E+0 -2.651797500E-02
