fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_305 001_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.635896228E-15 1.000000000E+20 1.026953064E+00 1.516470995E-16 4.629300015E-06 
001_305_SRH 001_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.198337722E-15 1.000000000E+20 1.045993156E+00 5.980783603E-17 9.823508264E-06 
002_305 002_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.123296379E-15 1.000000000E+20 1.031533955E+00 1.676351635E-16 5.737752187E-06 
002_305_SRH 002_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.707186371E-15 1.000000000E+20 1.046893138E+00 8.510568895E-17 1.006414418E-05 
003_305 003_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.786771924E-15 1.000000000E+20 1.036093951E+00 1.942235142E-16 6.881905145E-06 
003_305_SRH 003_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.403839376E-15 1.000000000E+20 1.048160585E+00 1.197281321E-16 1.040610939E-05 
004_305 004_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.671205460E-15 1.000000000E+20 1.040624887E+00 2.331474095E-16 8.057558917E-06 
004_305_SRH 004_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.334148699E-15 1.000000000E+20 1.049915067E+00 1.660856680E-16 1.088540189E-05 
005_305 005_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.818237121E-15 1.000000000E+20 1.045230825E+00 2.865646115E-16 9.290861796E-06 
005_305_SRH 005_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.539867327E-15 1.000000000E+20 1.052287366E+00 2.267310644E-16 1.154583288E-05 
006_305 006_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.260343648E-15 1.000000000E+20 1.050078758E+00 3.571803869E-16 1.063285517E-05 
006_305_SRH 006_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 6.051963322E-15 1.000000000E+20 1.055397532E+00 3.044776395E-16 1.243573591E-05 
007_305 007_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 9.019658807E-15 1.000000000E+20 1.055324682E+00 4.488414973E-16 1.214709091E-05 
007_305_SRH 007_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 7.889036930E-15 1.000000000E+20 1.059318439E+00 4.030326583E-16 1.360404346E-05 
008_305 008_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.111627286E-14 1.000000000E+20 1.061044302E+00 5.677311414E-16 1.389649410E-05 
008_305_SRH 008_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.006601349E-14 1.000000000E+20 1.064036528E+00 5.283042524E-16 1.509331480E-05 
009_305 009_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.358512588E-14 1.000000000E+20 1.067192100E+00 7.240400900E-16 1.593401691E-05 
009_305_SRH 009_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.261226913E-14 1.000000000E+20 1.069428303E+00 6.902171839E-16 1.693642792E-05 
010_305 010_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.649303870E-14 1.000000000E+20 1.073610368E+00 9.338233307E-16 1.830188851E-05 
010_305_SRH 010_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.559014373E-14 1.000000000E+20 1.075275206E+00 9.046807795E-16 1.915895260E-05 
011_305 011_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.994630722E-14 1.000000000E+20 1.080083501E+00 1.221038576E-15 2.104017979E-05 
011_305_SRH 011_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 1.910347066E-14 1.000000000E+20 1.081316545E+00 1.195655034E-15 2.178741909E-05 
012_305 012_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.408738700E-14 1.000000000E+20 1.086403914E+00 1.620270153E-15 2.419972794E-05 
012_305_SRH 012_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.329428923E-14 1.000000000E+20 1.087311503E+00 1.597833921E-15 2.486303601E-05 
013_305 013_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.908835018E-14 1.000000000E+20 1.092412828E+00 2.180985672E-15 2.785300945E-05 
013_305_SRH 013_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 2.833566789E-14 1.000000000E+20 1.093076270E+00 2.160839455E-15 2.845126437E-05 
014_305 014_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.514981644E-14 1.000000000E+20 1.098006778E+00 2.974233201E-15 3.209956472E-05 
014_305_SRH 014_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 3.442983263E-14 1.000000000E+20 1.098488171E+00 2.955870875E-15 3.264670824E-05 
015_305 015_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.250768276E-14 1.000000000E+20 1.103126534E+00 4.102744545E-15 3.706709784E-05 
015_305_SRH 015_305_srh.dat 305 38.014 1.000000000E+00 0.000000000E+00 4.181428541E-14 1.000000000E+20 1.103473107E+00 4.085785199E-15 3.757324769E-05 
016_305 016_305.dat 305 38.014 1.000000000E+00 0.000000000E+00 5.144213856E-14 1.000000000E+20 1.107727062E+00 5.718744505E-15 4.265643672E-05 
