N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.370201900E-02 1.419994800E-02 1.455406000E-02 1.481670800E-02
1.016672606E+01 1.422481400E-02 1.466156200E-02 1.494917000E-02 1.514959700E-02
1.033324570E+01 1.456400000E-02 1.493482900E-02 1.515908800E-02 1.529293200E-02
1.049996187E+01 1.474868700E-02 1.504925800E-02 1.520138400E-02 1.525818000E-02
1.066670514E+01 1.479738700E-02 1.501581900E-02 1.507969900E-02 1.504191200E-02
1.083333839E+01 1.471548700E-02 1.483072400E-02 1.478276200E-02 1.462600000E-02
1.100000000E+01 1.449466300E-02 1.447666700E-02 1.428594400E-02 1.398137500E-02
1.116672606E+01 1.411347700E-02 1.392421800E-02 1.355644800E-02 1.307729900E-02
1.133324570E+01 1.353975200E-02 1.313830400E-02 1.256475500E-02 1.189906300E-02
1.149996187E+01 1.273678300E-02 1.209096300E-02 1.130510900E-02 1.047483300E-02
1.166670514E+01 1.167641300E-02 1.078351400E-02 9.824009000E-03 8.903889000E-03
1.183333839E+01 1.036142000E-02 9.275472000E-03 8.245101000E-03 7.364336000E-03
1.200000000E+01 8.854298000E-03 7.705959000E-03 6.764030000E-03 6.070060000E-03
1.216672606E+01 7.297188000E-03 6.278262000E-03 5.587031000E-03 5.176686000E-03
1.233324570E+01 5.893895000E-03 5.187868000E-03 4.830895000E-03 4.697650000E-03
1.249996187E+01 3.498326000E-03 1.907510000E-03 2.964406000E-03 4.511380000E-03
1.266670514E+01 -2.378472500E-02 -2.232027900E-02 -1.727800500E-02 -9.654699000E-03
1.283333839E+01 -4.530682300E-02 -3.950588600E-02 -3.074303600E-02 -2.037590400E-02
1.300000000E+01 -6.010877500E-02 -5.046428500E-02 -3.909188800E-02 -2.701788800E-02
