N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.526263000E-02 1.441931600E-02 1.424141200E-02 1.376002900E-02
1.016672606E+01 1.463859700E-02 1.392369500E-02 1.384617700E-02 1.344914400E-02
1.033324570E+01 1.416102100E-02 1.356180500E-02 1.357660400E-02 1.326013700E-02
1.049996187E+01 1.381988700E-02 1.332326300E-02 1.342426200E-02 1.318780900E-02
1.066670514E+01 1.359846900E-02 1.319547800E-02 1.338149100E-02 1.322970300E-02
1.083333839E+01 1.348101800E-02 1.316925500E-02 1.344532000E-02 1.338843100E-02
1.100000000E+01 1.345691200E-02 1.324124200E-02 1.360393500E-02 1.367071800E-02
1.116672606E+01 1.352202400E-02 1.341377000E-02 1.388872700E-02 1.408298900E-02
1.133324570E+01 1.367806100E-02 1.369228000E-02 1.428489900E-02 1.461788800E-02
1.149996187E+01 1.392999300E-02 1.408015300E-02 1.480592300E-02 1.526659000E-02
1.166670514E+01 1.428131500E-02 1.457121300E-02 1.541310700E-02 1.598050800E-02
1.183333839E+01 1.472720200E-02 1.512941800E-02 1.607886600E-02 1.668878200E-02
1.200000000E+01 1.524725900E-02 1.573183100E-02 1.672116500E-02 1.732160400E-02
1.216672606E+01 1.580102400E-02 1.631446100E-02 1.727759200E-02 1.780457300E-02
1.233324570E+01 1.632959200E-02 1.679590600E-02 1.766695200E-02 1.808437500E-02
1.249996187E+01 1.676369100E-02 1.711822800E-02 1.785770400E-02 1.813770400E-02
1.266670514E+01 1.703607100E-02 1.722135500E-02 1.781828700E-02 1.797400900E-02
1.283333839E+01 1.709686100E-02 1.710662500E-02 1.756911500E-02 1.762711900E-02
1.300000000E+01 1.692890200E-02 1.678405300E-02 1.715078900E-02 1.715678200E-02
