N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 -1.440335800E-02 -2.010620500E-02 -2.518089600E-02 -3.023350800E-02
1.016672606E+01 -1.491231300E-02 -2.044242000E-02 -2.533803300E-02 -3.019614400E-02
1.033324570E+01 -1.519961900E-02 -2.052302400E-02 -2.519081300E-02 -2.979059700E-02
1.049996187E+01 -1.526195600E-02 -2.033132700E-02 -2.470370400E-02 -2.895893900E-02
1.066670514E+01 -1.508662600E-02 -1.983240400E-02 -2.381580300E-02 -2.761297300E-02
1.083333839E+01 -1.464430900E-02 -1.896813600E-02 -2.243951700E-02 -2.563901600E-02
1.100000000E+01 -1.388498700E-02 -1.765740300E-02 -2.046837700E-02 -2.291727400E-02
1.116672606E+01 -1.273880400E-02 -1.580526300E-02 -1.779979000E-02 -1.936313400E-02
1.133324570E+01 -1.112459700E-02 -1.332660400E-02 -1.437926600E-02 -1.500068700E-02
1.149996187E+01 -8.971169000E-03 -1.018895700E-02 -1.026336800E-02 -1.000079600E-02
1.166670514E+01 -6.254796000E-03 -6.469110000E-03 -5.676795000E-03 -4.761389000E-03
1.183333839E+01 -3.047777000E-03 -2.397063000E-03 -1.012652000E-03 2.177040000E-04
1.200000000E+01 4.456990000E-04 1.659747000E-03 3.280975000E-03 4.468897000E-03
1.216672606E+01 3.906508000E-03 5.300912000E-03 6.817077000E-03 7.764888000E-03
1.233324570E+01 6.992193000E-03 8.240033000E-03 9.472127000E-03 1.011537800E-02
1.249996187E+01 9.460132000E-03 1.038725100E-02 1.130677000E-02 1.169037900E-02
1.266670514E+01 1.123256800E-02 1.181344300E-02 1.246819400E-02 1.266732100E-02
1.283333839E+01 1.236376100E-02 1.265535500E-02 1.313127600E-02 1.320818800E-02
1.300000000E+01 1.296287000E-02 1.304623200E-02 1.340735300E-02 1.342160700E-02
