T d154 d184 d214 d244
d 150 180 210 240
290 1.216846333E+00 1.214041942E+00 1.211719531E+00 1.209339423E+00
295 1.219045876E+00 1.216294900E+00 1.214231156E+00 1.211874464E+00
300 1.221539344E+00 1.218893523E+00 1.216804171E+00 1.214474957E+00
305 1.223872648E+00 1.220992682E+00 1.218874602E+00 1.216682551E+00
310 1.226875187E+00 1.223617570E+00 1.221193119E+00 1.218966812E+00
315 1.229551879E+00 1.225955358E+00 1.223265269E+00 1.220699727E+00
320 1.231475487E+00 1.227486961E+00 1.224183493E+00 1.221348286E+00
325 1.233387023E+00 1.228891014E+00 1.225062150E+00 1.221680503E+00
330 1.234647918E+00 1.229526042E+00 1.224843656E+00 1.221062809E+00
335 1.234244346E+00 1.228243104E+00 1.222704653E+00 1.218204027E+00
340 1.232621396E+00 1.225585999E+00 1.219061182E+00 1.213715626E+00
