fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
00L1 8:36 300.8 38.54 1.000E+000 2.712E+000 5.120E-006 7.001E+002 2.598E+000 3.564E-008 1.750E-004 1.105E-001 1.743E-004 4.989E-006 2.590E-001 5.650E-002 8.815E-005 2.469E-003 
00L2 8:54 303.4 38.21 1.000E+000 2.796E+000 4.390E-006 7.126E+002 2.620E+000 3.626E-008 1.743E-004 1.100E-001 1.736E-004 4.973E-006 2.604E-001 5.640E-002 8.802E-005 8.802E-003 
00L3 9:15 306.3 37.85 1.000E+000 2.913E+000 4.546E-006 7.263E+002 2.578E+000 4.156E-008 1.764E-004 1.115E-001 1.757E-004 5.133E-006 2.620E-001 5.740E-002 8.926E-005 3.529E-002 
00L4 9:33 309 37.52 1.000E+000 3.358E+000 4.727E-006 7.387E+002 2.535E+000 4.815E-008 1.779E-004 1.128E-001 1.771E-004 5.260E-006 2.634E-001 5.820E-002 9.022E-005 2.822E-003 
00L5 9:54 311.6 37.21 1.000E+000 3.457E+000 4.823E-006 7.504E+002 2.492E+000 5.463E-008 1.758E-004 1.115E-001 1.749E-004 5.161E-006 2.646E-001 5.770E-002 8.928E-005 3.013E-003 
00L6 10:13 315.2 36.78 1.000E+000 4.084E+000 6.006E-006 7.659E+002 2.483E+000 5.903E-008 1.770E-004 1.110E-001 1.760E-004 5.212E-006 2.669E-001 5.770E-002 9.017E-005 1.680E-003 
00L7 10:34 317.3 36.54 1.000E+000 4.363E+000 4.484E-006 7.744E+002 2.509E+000 5.927E-008 1.787E-004 1.105E-001 1.776E-004 5.267E-006 2.684E-001 5.760E-002 9.129E-005 2.058E-002 
00L8 10:55 319.9 36.24 1.000E+000 5.371E+000 4.576E-006 7.845E+002 2.461E+000 6.738E-008 1.745E-004 1.077E-001 1.732E-004 5.024E-006 2.692E-001 5.620E-002 8.924E-005 2.673E-003 
00L9 11:19 323 35.9 1.000E+000 4.367E+000 4.128E-006 7.957E+002 2.476E+000 6.982E-008 1.805E-004 1.085E-001 1.793E-004 5.290E-006 2.720E-001 5.690E-002 9.281E-005 4.181E-003 
0L10 11:39 326 35.57 1.000E+000 4.871E+000 4.424E-006 8.055E+002 2.446E+000 7.733E-008 1.763E-004 1.047E-001 1.751E-004 5.000E-006 2.729E-001 5.500E-002 9.075E-005 4.318E-003 
0L11 12:1 329.7 35.17 1.000E+000 4.116E+000 4.877E-006 8.161E+002 2.380E+000 9.133E-008 1.765E-004 1.027E-001 1.754E-004 4.955E-006 2.751E-001 5.420E-002 9.126E-005 6.672E-003 
0L12 12:19 333 34.82 1.000E+000 4.457E+000 4.590E-006 8.239E+002 2.405E+000 9.328E-008 1.785E-004 1.001E-001 1.773E-004 4.912E-006 2.767E-001 5.300E-002 9.250E-005 8.234E-003 
0L13 12:39 335.7 34.54 1.000E+000 4.518E+000 4.747E-006 8.291E+002 2.397E+000 9.779E-008 1.822E-004 9.880E-002 1.810E-004 4.979E-006 2.785E-001 5.240E-002 9.484E-005 3.648E-003 
0L14 13:0 338.1 34.29 1.000E+000 4.626E+000 4.471E-006 8.327E+002 2.413E+000 1.009E-007 1.781E-004 9.454E-002 1.768E-004 4.651E-006 2.782E-001 5.010E-002 9.265E-005 6.453E-004 
0L15 13:21 340.4 34.06 1.000E+000 5.657E+000 4.500E-006 8.352E+002 2.398E+000 1.070E-007 1.799E-004 9.294E-002 1.783E-004 4.627E-006 2.791E-001 4.930E-002 9.366E-005 1.325E-003 
