N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 3.162E+15 325 1.800E-4 1.063083911E+00 1.063066478E+00
1.468000E+10 3.162E+15 325 1.800E-4 1.064070890E+00 1.064012005E+00
2.154000E+10 3.162E+15 325 1.800E-4 1.065446299E+00 1.065385849E+00
3.162000E+10 3.162E+15 325 1.800E-4 1.067419802E+00 1.067372597E+00
4.642000E+10 3.162E+15 325 1.800E-4 1.070256759E+00 1.070225959E+00
6.813000E+10 3.162E+15 325 1.800E-4 1.074298849E+00 1.074282992E+00
1.000000E+11 3.162E+15 325 1.800E-4 1.079971647E+00 1.079967897E+00
1.468000E+11 3.162E+15 325 1.800E-4 1.087762493E+00 1.087768021E+00
2.154000E+11 3.162E+15 325 1.800E-4 1.098141414E+00 1.098153832E+00
3.162000E+11 3.162E+15 325 1.800E-4 1.111377042E+00 1.111394472E+00
4.642000E+11 3.162E+15 325 1.800E-4 1.127347936E+00 1.127368729E+00
6.813000E+11 3.162E+15 325 1.800E-4 1.145232980E+00 1.145255657E+00
1.000000E+12 3.162E+15 325 1.800E-4 1.163519374E+00 1.163542579E+00
1.468000E+12 3.162E+15 325 1.800E-4 1.180325981E+00 1.180347841E+00
2.154000E+12 3.162E+15 325 1.800E-4 1.194680918E+00 1.194700789E+00
3.162000E+12 3.162E+15 325 1.800E-4 1.206300153E+00 1.206316373E+00
4.642000E+12 3.162E+15 325 1.800E-4 1.215477841E+00 1.215491886E+00
6.813000E+12 3.162E+15 325 1.800E-4 1.222897615E+00 1.222909524E+00
1.000000E+13 3.162E+15 325 1.800E-4 1.229032935E+00 1.229042958E+00
