T d154 d184 d214 d244
d 150 180 210 240
290 1.219832579E+00 1.218005701E+00 1.216825353E+00 1.215570693E+00
295 1.222296840E+00 1.220570862E+00 1.219264871E+00 1.218274082E+00
300 1.225220992E+00 1.223369343E+00 1.222025773E+00 1.221089839E+00
305 1.228012770E+00 1.225930162E+00 1.224475999E+00 1.223490879E+00
310 1.231241065E+00 1.228757820E+00 1.227241317E+00 1.225981309E+00
315 1.234329670E+00 1.231475789E+00 1.229553553E+00 1.228170131E+00
320 1.236533611E+00 1.233329526E+00 1.231043568E+00 1.229305906E+00
325 1.238728294E+00 1.235081808E+00 1.232217042E+00 1.230224393E+00
330 1.240377484E+00 1.236170206E+00 1.232798672E+00 1.230219246E+00
335 1.240582010E+00 1.235680052E+00 1.231704773E+00 1.228580947E+00
340 1.240550162E+00 1.234870451E+00 1.230212071E+00 1.226228855E+00
