27	1.148E-4
47	1.159E-4
66	1.167E-4
85	1.177E-4
104	1.188E-4
123	1.2E-4
142	1.212E-4
161	1.221E-4
180	1.231E-4
199	1.24E-4
218	1.249E-4
237	1.258E-4
256	1.27E-4
275	1.281E-4
294	1.291E-4
313	1.299E-4
332	1.307E-4
351	1.314E-4
370	1.322E-4
389	1.33E-4
408	1.339E-4
427	1.35E-4
446	1.356E-4
465	1.364E-4
484	1.369E-4
503	1.375E-4
522	1.38E-4
541	1.388E-4
560	1.398E-4
579	1.404E-4
598	1.409E-4
617	1.414E-4
636	1.417E-4
655	1.421E-4
674	1.425E-4
693	1.431E-4
712	1.438E-4
731	1.443E-4
750	1.447E-4
769	1.449E-4
788	1.452E-4
807	1.454E-4
826	1.456E-4
845	1.461E-4
864	1.466E-4
883	1.469E-4
902	1.471E-4
921	1.473E-4
940	1.474E-4
959	1.475E-4
978	1.476E-4
997	1.48E-4
1016	1.484E-4
1035	1.487E-4
1054	1.488E-4
1073	1.488E-4
1092	1.488E-4
1111	1.488E-4
1130	1.488E-4
1149	1.492E-4
1168	1.496E-4
1187	1.497E-4
1206	1.496E-4
1225	1.496E-4
1244	1.496E-4
1263	1.495E-4
1282	1.495E-4
1301	1.499E-4
1320	1.502E-4
1339	1.503E-4
1358	1.502E-4
1377	1.501E-4
1396	1.501E-4
1415	1.501E-4
1434	1.5E-4
1453	1.504E-4
1472	1.506E-4
1491	1.507E-4
1510	1.506E-4
1529	1.505E-4
1548	1.504E-4
1567	1.503E-4
1586	1.503E-4
1605	1.506E-4
1624	1.509E-4
1643	1.509E-4
1662	1.507E-4
1681	1.506E-4
1700	1.505E-4
1719	1.504E-4
1738	1.507E-4
1757	1.51E-4
1776	1.509E-4
1795	1.509E-4
1814	1.506E-4
1833	1.506E-4
1852	1.504E-4
1871	1.506E-4
1890	1.51E-4
1909	1.51E-4
1928	1.509E-4
1947	1.508E-4
1966	1.508E-4
1985	1.506E-4
2004	1.506E-4
2023	1.508E-4
2042	1.51E-4
2061	1.51E-4
2080	1.509E-4
2099	1.508E-4
2118	1.507E-4
2137	1.505E-4
2156	1.507E-4
2175	1.511E-4
2194	1.511E-4
2213	1.511E-4
2232	1.509E-4
2251	1.509E-4
2270	1.507E-4
2289	1.507E-4
2308	1.509E-4
2327	1.511E-4
2346	1.511E-4
2365	1.509E-4
2384	1.508E-4
2403	1.507E-4
2422	1.506E-4
2441	1.508E-4
2460	1.511E-4
2479	1.511E-4
2498	1.51E-4
2517	1.509E-4
2536	1.508E-4
2555	1.506E-4
2574	1.508E-4
2595	1.511E-4
2612	1.512E-4
2631	1.51E-4
2650	1.509E-4
2669	1.507E-4
2688	1.506E-4
2707	1.508E-4
2726	1.51E-4
2745	1.512E-4
2764	1.511E-4
2783	1.51E-4
2802	1.508E-4
2821	1.506E-4
2840	1.507E-4
2859	1.51E-4
2878	1.512E-4
2897	1.511E-4
2916	1.51E-4
2935	1.508E-4
2954	1.507E-4
2973	1.506E-4
2992	1.509E-4
3011	1.511E-4
3030	1.512E-4
