T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 d N_B
335 001_335 34.61 5.333250E-1 3.838572E+1 7.782970E+1 1.593340E+1 4.432920E-1 3.594328E+1 1.000000E+2 1.000000E+10 1.000000E+10 3.800E-4 1.778E+15
335 002_335 34.61 5.332390E-1 3.835720E+1 7.776980E+1 1.590670E+1 4.430930E-1 3.589917E+1 1.000000E+2 1.468000E+10 1.468000E+10 3.800E-4 1.778E+15
335 003_335 34.61 5.331120E-1 3.831566E+1 7.768160E+1 1.586770E+1 4.428010E-1 3.583475E+1 1.000000E+2 2.154000E+10 2.154000E+10 3.800E-4 1.778E+15
335 004_335 34.61 5.329250E-1 3.825540E+1 7.755180E+1 1.581070E+1 4.423700E-1 3.574087E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.800E-4 1.778E+15
335 005_335 34.61 5.326510E-1 3.816845E+1 7.736040E+1 1.572770E+1 4.417330E-1 3.560459E+1 1.000000E+2 4.642000E+10 4.642000E+10 3.800E-4 1.778E+15
335 006_335 34.61 5.322460E-1 3.804401E+1 7.707790E+1 1.560730E+1 4.407860E-1 3.540791E+1 1.000000E+2 6.813000E+10 6.813000E+10 3.800E-4 1.778E+15
335 007_335 34.61 5.316490E-1 3.786808E+1 7.666090E+1 1.543380E+1 4.393730E-1 3.512680E+1 1.000000E+2 1.000000E+11 1.000000E+11 3.800E-4 1.778E+15
335 008_335 34.61 5.307660E-1 3.762382E+1 7.604690E+1 1.518610E+1 4.372430E-1 3.473159E+1 1.000000E+2 1.468000E+11 1.468000E+11 3.800E-4 1.778E+15
335 009_335 34.61 5.294380E-1 3.729369E+1 7.513720E+1 1.483560E+1 4.336410E-1 3.421177E+1 1.000000E+2 2.154000E+11 2.154000E+11 3.800E-4 1.778E+15
335 010_335 34.61 5.274320E-1 3.686448E+1 7.391790E+1 1.437220E+1 4.270560E-1 3.365423E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.800E-4 1.778E+15
335 011_335 34.61 5.244210E-1 3.633542E+1 7.244120E+1 1.380370E+1 4.163030E-1 3.315790E+1 1.000000E+2 4.642000E+11 4.642000E+11 3.800E-4 1.778E+15
335 012_335 34.61 5.198230E-1 3.572471E+1 7.110410E+1 1.320440E+1 4.032300E-1 3.274651E+1 1.000000E+2 6.813000E+11 6.813000E+11 3.800E-4 1.778E+15
335 013_335 34.61 5.124760E-1 3.506493E+1 7.034010E+1 1.264010E+1 3.919110E-1 3.225242E+1 1.000000E+2 1.000000E+12 1.000000E+12 3.800E-4 1.778E+15
335 014_335 34.61 5.004340E-1 3.438573E+1 7.044960E+1 1.212280E+1 3.829670E-1 3.165498E+1 1.000000E+2 1.468000E+12 1.468000E+12 3.800E-4 1.778E+15
335 015_335 34.61 4.815780E-1 3.369872E+1 7.175150E+1 1.164420E+1 3.754690E-1 3.101248E+1 1.000000E+2 2.154000E+12 2.154000E+12 3.800E-4 1.778E+15
335 016_335 34.61 4.663220E-1 3.299998E+1 7.265800E+1 1.118110E+1 3.682300E-1 3.036439E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.800E-4 1.778E+15
335 017_335 34.61 4.571590E-1 3.228065E+1 7.267920E+1 1.072550E+1 3.615010E-1 2.966945E+1 1.000000E+2 4.642000E+12 4.642000E+12 3.800E-4 1.778E+15
335 018_335 34.61 4.488960E-1 3.153389E+1 7.260050E+1 1.027690E+1 3.552010E-1 2.893271E+1 1.000000E+2 6.813000E+12 6.813000E+12 3.800E-4 1.778E+15
335 019_335 34.61 4.406680E-1 3.075603E+1 7.248930E+1 9.824600E+0 3.483910E-1 2.820004E+1 1.000000E+2 1.000000E+13 1.000000E+13 3.800E-4 1.778E+15
335 020_335 34.61 4.324450E-1 2.994582E+1 7.236630E+1 9.371400E+0 3.419590E-1 2.740496E+1 1.000000E+2 1.468000E+13 1.468000E+13 3.800E-4 1.778E+15
335 021_335 34.61 4.242690E-1 2.910319E+1 7.225480E+1 8.921700E+0 3.357050E-1 2.657608E+1 1.000000E+2 2.154000E+13 2.154000E+13 3.800E-4 1.778E+15
335 022_335 34.61 4.161560E-1 2.822956E+1 7.207190E+1 8.466900E+0 3.289480E-1 2.573944E+1 1.000000E+2 3.162000E+13 3.162000E+13 3.800E-4 1.778E+15
335 023_335 34.61 4.080910E-1 2.732749E+1 7.183850E+1 8.011500E+0 3.224740E-1 2.484382E+1 1.000000E+2 4.642000E+13 4.642000E+13 3.800E-4 1.778E+15
335 024_335 34.61 4.000350E-1 2.640082E+1 7.158550E+1 7.560300E+0 3.159100E-1 2.393183E+1 1.000000E+2 6.813000E+13 6.813000E+13 3.800E-4 1.778E+15
335 025_335 34.61 3.919070E-1 2.545472E+1 7.122390E+1 7.105200E+0 3.087410E-1 2.301350E+1 1.000000E+2 1.000000E+14 1.000000E+14 3.800E-4 1.778E+15
