T d154 d184 d214 d244
d 150 180 210 240
290 1.819000000E-05 1.709500000E-05 1.647400000E-05 1.612500000E-05
295 1.567200000E-05 1.477200000E-05 1.427800000E-05 1.400200000E-05
300 1.357500000E-05 1.290900000E-05 1.254100000E-05 1.235700000E-05
305 1.174900000E-05 1.137900000E-05 1.120600000E-05 1.115700000E-05
310 9.809000000E-06 9.919000000E-06 1.005500000E-05 1.026900000E-05
315 7.004000000E-06 7.955000000E-06 8.721000000E-06 9.369000000E-06
320 2.066000000E-06 4.460000000E-06 6.374000000E-06 7.860000000E-06
325 -6.704000000E-06 -1.858000000E-06 1.890000000E-06 4.782000000E-06
330 1.138800000E-05 1.024800000E-05 9.651000000E-06 9.268000000E-06
335 1.197800000E-05 1.054500000E-05 9.797000000E-06 9.342000000E-06
340 1.412800000E-05 1.207500000E-05 1.101500000E-05 1.038100000E-05
