fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev  
001_310 001_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.975581120E-15 1.000000000E+20 1.269159273E+00 6.123439742E-16 1.813013095E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.651916577E-16 1.000000000E+20 1.316777763E+00 5.722787827E-16 1.779068562E-03 
002_310 002_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.130320081E-15 1.000000000E+20 1.281628260E+00 8.777524314E-16 2.667538460E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.332714752E-16 1.000000000E+20 1.317369337E+00 8.403484419E-16 1.787392137E-03 
003_310 003_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.354103066E-15 1.000000000E+20 1.290887860E+00 1.268173339E-15 3.785567557E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.768900337E-16 1.000000000E+20 1.318233679E+00 1.234234468E-15 1.799834302E-03 
004_310 004_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.676105632E-15 1.000000000E+20 1.297613023E+00 1.841814294E-15 5.182027330E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.128011649E-15 1.000000000E+20 1.319493887E+00 1.813271574E-15 1.818576686E-03 
005_310 005_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.135735837E-15 1.000000000E+20 1.302431677E+00 2.684130578E-15 6.843868829E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.630048350E-15 1.000000000E+20 1.321325637E+00 2.665103076E-15 1.847105769E-03 
006_310 006_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.784233708E-15 1.000000000E+20 1.305868824E+00 3.920528547E-15 8.729228248E-04 
006_310_SRH 006_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.339910655E-15 1.000000000E+20 1.323976415E+00 3.919558617E-15 1.891122590E-03 
007_310 007_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.684553397E-15 1.000000000E+20 1.308335954E+00 5.734983479E-15 1.078165002E-03 
007_310_SRH 007_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.322728600E-15 1.000000000E+20 1.324591996E+00 5.754077373E-15 1.940442746E-03 
008_310 008_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 7.907746457E-15 1.000000000E+20 1.310142267E+00 8.397329930E-15 1.295705865E-03 
008_310_SRH 008_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.656289150E-15 1.000000000E+20 1.324842708E+00 8.443608645E-15 2.007344771E-03 
009_310 009_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 9.524166075E-15 1.000000000E+20 1.311512336E+00 1.230328199E-14 1.525186472E-03 
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 6.416629608E-15 1.000000000E+20 1.325167147E+00 1.238931739E-14 2.101164571E-03 
010_310 010_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.161206959E-14 1.000000000E+20 1.316136568E+00 1.808536532E-14 1.771091417E-03 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 8.669312628E-15 1.000000000E+20 1.327260790E+00 1.826124762E-14 2.226729373E-03 
011_310 011_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.423539495E-14 1.000000000E+20 1.325120363E+00 2.669478022E-14 2.057985769E-03 
011_310_SRH 011_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.146280282E-14 1.000000000E+20 1.333371510E+00 2.720512612E-14 2.436837741E-03 
012_310 012_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.735841302E-14 1.000000000E+20 1.333309284E+00 3.993543495E-14 2.387596816E-03 
012_310_SRH 012_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.474455579E-14 1.000000000E+20 1.333913489E+00 3.991288224E-14 2.656581634E-03 
013_310 013_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.091302979E-14 1.000000000E+20 1.334118969E+00 5.858735061E-14 2.717996736E-03 
013_310_SRH 013_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 1.850274123E-14 1.000000000E+20 1.334490375E+00 5.856585396E-14 2.937638703E-03 
014_310 014_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.493047036E-14 1.000000000E+20 1.334775564E+00 8.595426948E-14 3.100705435E-03 
014_310_SRH 014_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.279216592E-14 1.000000000E+20 1.338262830E+00 8.621555522E-14 3.285870631E-03 
015_310 015_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.985034103E-14 1.000000000E+20 1.347774294E+00 1.277180222E-13 3.577157103E-03 
015_310_SRH 015_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 2.780679001E-14 1.000000000E+20 1.347933628E+00 1.277026391E-13 3.718289859E-03 
016_310 016_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.558665475E-14 1.000000000E+20 1.353508935E+00 1.878352774E-13 4.006596903E-03 
016_310_SRH 016_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.369189442E-14 1.000000000E+20 1.353620785E+00 1.878223616E-13 4.119034958E-03 
017_310 017_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.164580091E-14 1.000000000E+20 1.353985295E+00 2.756432488E-13 4.487142097E-03 
017_310_SRH 017_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 3.987334154E-14 1.000000000E+20 1.354055660E+00 2.756307986E-13 4.583173861E-03 
018_310 018_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.948537410E-14 1.000000000E+20 1.366880532E+00 4.099801435E-13 5.081166820E-03 
018_310_SRH 018_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 4.781144328E-14 1.000000000E+20 1.366922495E+00 4.099653076E-13 5.155256427E-03 
019_310 019_310.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.736539065E-14 1.000000000E+20 1.367235047E+00 6.017014275E-13 5.598894949E-03 
019_310_SRH 019_310_srh.dat 310 37.4 1.000000000E+00 1.000000000E+00 0.000000000E+00 5.577182731E-14 1.000000000E+20 1.367255723E+00 6.016759980E-13 5.663177582E-03 
