fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
UDL0 9:8 298.6 38.83 1.000E+000 1.912E+000 3.818E-006 6.895E+002 2.566E+000 3.619E-008 1.815E-004 1.143E-001 1.810E-004 5.346E-006 2.584E-001 5.830E-002 9.154E-005 1.428E-003 
UDL1 9:11 298.7 38.82 1.000E+000 1.887E+000 3.935E-006 6.900E+002 2.543E+000 3.847E-008 1.880E-004 1.185E-001 1.875E-004 5.747E-006 2.588E-001 6.050E-002 9.483E-005 5.099E-003 
UDL2 9:13 298.7 38.82 1.000E+000 1.896E+000 3.788E-006 6.900E+002 2.570E+000 3.606E-008 1.857E-004 1.168E-001 1.852E-004 5.596E-006 2.588E-001 5.960E-002 9.373E-005 2.386E-003 
UDL3 9:15 298.8 38.8 1.000E+000 1.939E+000 3.536E-006 6.905E+002 2.614E+000 3.318E-008 1.845E-004 1.156E-001 1.840E-004 5.506E-006 2.589E-001 5.910E-002 9.301E-005 2.251E-003 
UDL4 9:18 298.8 38.8 1.000E+000 1.905E+000 3.848E-006 6.905E+002 2.549E+000 3.772E-008 1.841E-004 1.161E-001 1.836E-004 5.512E-006 2.586E-001 5.930E-002 9.279E-005 3.997E-003 
UDL5 9:21 298.9 38.79 1.000E+000 1.915E+000 3.830E-006 6.909E+002 2.569E+000 3.621E-008 1.883E-004 1.182E-001 1.877E-004 5.752E-006 2.591E-001 6.040E-002 9.508E-005 3.662E-002 
UDL6 9:24 299 38.78 1.000E+000 1.912E+000 3.837E-006 6.914E+002 2.562E+000 3.706E-008 1.869E-004 1.176E-001 1.864E-004 5.678E-006 2.590E-001 6.010E-002 9.431E-005 2.701E-003 
UDL7 9:26 299.1 38.76 1.000E+000 1.960E+000 3.849E-006 6.919E+002 2.551E+000 3.794E-008 1.848E-004 1.165E-001 1.842E-004 5.556E-006 2.588E-001 5.950E-002 9.321E-005 6.061E-003 
UDL8 9:29 299.2 38.75 1.000E+000 1.936E+000 3.909E-006 6.924E+002 2.558E+000 3.760E-008 1.835E-004 1.158E-001 1.830E-004 5.482E-006 2.588E-001 5.910E-002 9.260E-005 2.464E-003 
UDL9 9:32 299.2 38.75 1.000E+000 1.933E+000 3.897E-006 6.924E+002 2.556E+000 3.751E-008 1.847E-004 1.164E-001 1.841E-004 5.547E-006 2.589E-001 5.950E-002 9.308E-005 2.584E-003 
