T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.240739630E+00 1.208420574E+00 3.231905600E-02 1.236958722E+00 1.206169474E+00 3.078924800E-02 3.780908000E-03 2.251100000E-03
295 1.242618696E+00 1.211022821E+00 3.159587500E-02 1.239153160E+00 1.208698884E+00 3.045427600E-02 3.465536000E-03 2.323937000E-03
300 1.244715277E+00 1.213657497E+00 3.105778000E-02 1.241389272E+00 1.211164315E+00 3.022495700E-02 3.326005000E-03 2.493182000E-03
305 1.246711615E+00 1.215839579E+00 3.087203600E-02 1.243352546E+00 1.213046444E+00 3.030610200E-02 3.359069000E-03 2.793135000E-03
310 1.247840625E+00 1.218123810E+00 2.971681500E-02 1.244289477E+00 1.214740275E+00 2.954920200E-02 3.551148000E-03 3.383535000E-03
315 1.247304186E+00 1.219772986E+00 2.753120000E-02 1.243424114E+00 1.216139143E+00 2.728497100E-02 3.880072000E-03 3.633843000E-03
320 1.243809255E+00 1.220358735E+00 2.345052000E-02 1.239520814E+00 1.216130414E+00 2.339040000E-02 4.288441000E-03 4.228321000E-03
325 1.234927141E+00 1.220606235E+00 1.432090600E-02 1.230261303E+00 1.215639455E+00 1.462184800E-02 4.665838000E-03 4.966780000E-03
330 1.217222461E+00 1.219881096E+00 -2.658635000E-03 1.212408849E+00 1.214088452E+00 -1.679603000E-03 4.813612000E-03 5.792644000E-03
335 1.185045295E+00 1.216837742E+00 -3.179244700E-02 1.180673425E+00 1.210252277E+00 -2.957885200E-02 4.371870000E-03 6.585465000E-03
340 1.131352239E+00 1.212121934E+00 -8.076969500E-02 1.128497130E+00 1.204783318E+00 -7.628618800E-02 2.855109000E-03 7.338616000E-03
