T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.313160848E+00 1.250526167E+00 6.263468100E-02 1.311490538E+00 1.250126427E+00 6.136411100E-02 1.670310000E-03 3.997400000E-04
295 1.311560228E+00 1.250989440E+00 6.057078800E-02 1.310031784E+00 1.250624213E+00 5.940757100E-02 1.528444000E-03 3.652270000E-04
300 1.311065994E+00 1.252087535E+00 5.897845900E-02 1.309686830E+00 1.251761053E+00 5.792577700E-02 1.379164000E-03 3.264820000E-04
305 1.311655138E+00 1.254391016E+00 5.726412200E-02 1.310423412E+00 1.254087203E+00 5.633620900E-02 1.231726000E-03 3.038130000E-04
310 1.313395649E+00 1.257443290E+00 5.595235900E-02 1.312298880E+00 1.257153122E+00 5.514575800E-02 1.096769000E-03 2.901680000E-04
315 1.315773059E+00 1.260330236E+00 5.544282300E-02 1.314790382E+00 1.260049015E+00 5.474136700E-02 9.826770000E-04 2.812210000E-04
320 1.319085421E+00 1.263938371E+00 5.514705000E-02 1.318192359E+00 1.263648608E+00 5.454375100E-02 8.930620000E-04 2.897630000E-04
325 1.322547678E+00 1.267236555E+00 5.531112300E-02 1.321715152E+00 1.266926054E+00 5.478909800E-02 8.325260000E-04 3.105010000E-04
330 1.326242906E+00 1.269904018E+00 5.633888800E-02 1.325440091E+00 1.269564516E+00 5.587557500E-02 8.028150000E-04 3.395020000E-04
335 1.329856060E+00 1.272600388E+00 5.725567200E-02 1.329051135E+00 1.272214057E+00 5.683707800E-02 8.049250000E-04 3.863310000E-04
340 1.333059458E+00 1.274562203E+00 5.849725500E-02 1.332220699E+00 1.274114509E+00 5.810619000E-02 8.387590000E-04 4.476940000E-04
